leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id
21,206,C,1,CC,0.0,0.0,404.00,0.00, 5,"DUMITRICA,P.",10/1973,21,DINOFLAGELLATES,,,,,NO AGE GIVEN,821,CFOLI0030,Foliactiniscus pannosus,TRACE,  ,1,80e4a55f3b805a5b2194b492eb547bde
21,206,C,1,CC,0.0,0.0,404.00,0.00, 5,"DUMITRICA,P.",10/1973,21,DINOFLAGELLATES,,,,,NO AGE GIVEN,821,CFOLI0040,Foliactiniscus pyramis,TRACE,  ,1,e4aed8d832c874eb56e7943f2d0585a5
21,206,C,1,CC,0.0,0.0,404.00,0.00, 5,"DUMITRICA,P.",10/1973,21,DINOFLAGELLATES,,,,,NO AGE GIVEN,821,CFOLI0020,Foliactiniscus mirabilis,FEW,  ,1,99bf8b1bec04b32a3971b3fb086e7c14
21,206,C,1,CC,0.0,0.0,404.00,0.00, 5,"DUMITRICA,P.",10/1973,21,DINOFLAGELLATES,,,,,NO AGE GIVEN,821,CCINC0020,Cinctactiniscus intermedius,RARE,  ,1,c539e19614e279a2bf0cdcc01196cf7d
21,206,C,1,CC,0.0,0.0,404.00,0.00, 5,"DUMITRICA,P.",10/1973,21,DINOFLAGELLATES,,,,,NO AGE GIVEN,821,CCINC0010,Cinctactiniscus cinctus,RARE,  ,1,764b59e383e0207bf3a8e0956ed9a7f1
21,206,C,2,CC,0.0,0.0,413.00,0.00, 5,"DUMITRICA,P.",10/1973,21,DINOFLAGELLATES,,,,,NO AGE GIVEN,821,CFOLI0030,Foliactiniscus pannosus,RARE,  ,1,948c92acf1d136996164323c04961dc5
21,206,C,2,CC,0.0,0.0,413.00,0.00, 5,"DUMITRICA,P.",10/1973,21,DINOFLAGELLATES,,,,,NO AGE GIVEN,821,CFOLI0040,Foliactiniscus pyramis,TRACE,  ,1,8634232911418b01c82d9bdb5baf653f
21,206,C,2,CC,0.0,0.0,413.00,0.00, 5,"DUMITRICA,P.",10/1973,21,DINOFLAGELLATES,,,,,NO AGE GIVEN,821,CFOLI0020,Foliactiniscus mirabilis,COMMON,  ,1,f99f14c3df61f210e4fbf6d1adc09144
21,206,C,2,CC,0.0,0.0,413.00,0.00, 5,"DUMITRICA,P.",10/1973,21,DINOFLAGELLATES,,,,,NO AGE GIVEN,821,CCINC0020,Cinctactiniscus intermedius,TRACE,  ,1,90ca5f13d00acdfac64369c65bf3abd4
21,206,C,2,CC,0.0,0.0,413.00,0.00, 5,"DUMITRICA,P.",10/1973,21,DINOFLAGELLATES,,,,,NO AGE GIVEN,821,CCINC0010,Cinctactiniscus cinctus,RARE,  ,1,6dbb827c9f7ac4f18559553c67439e07
21,206,C,3,CC,0.0,0.0,422.00,0.00, 5,"DUMITRICA,P.",10/1973,21,DINOFLAGELLATES,,,,,NO AGE GIVEN,821,CFOLI0030,Foliactiniscus pannosus,TRACE,  ,1,a842f7a523c3898ff06ac72be970dcfb
21,206,C,3,CC,0.0,0.0,422.00,0.00, 5,"DUMITRICA,P.",10/1973,21,DINOFLAGELLATES,,,,,NO AGE GIVEN,821,CFOLI0020,Foliactiniscus mirabilis,RARE,  ,1,b6f8209e00c01895a8bb7af4d28e9156
21,206,C,3,CC,0.0,0.0,422.00,0.00, 5,"DUMITRICA,P.",10/1973,21,DINOFLAGELLATES,,,,,NO AGE GIVEN,821,CFOLI0020,Foliactiniscus mirabilis,COMMON,  ,1,0b4e784959deac1a21eedd73083554f9
21,206,C,3,CC,0.0,0.0,422.00,0.00, 5,"DUMITRICA,P.",10/1973,21,DINOFLAGELLATES,,,,,NO AGE GIVEN,821,CCINC0020,Cinctactiniscus intermedius,TRACE,  ,1,5e8533aec6fbb39bb2bfe4e2f58aea7b
21,206,C,3,CC,0.0,0.0,422.00,0.00, 5,"DUMITRICA,P.",10/1973,21,DINOFLAGELLATES,,,,,NO AGE GIVEN,821,CCINC0010,Cinctactiniscus cinctus,RARE,  ,1,7387161aa3263535de9f2b8891a7a7c8
21,206,C,4,CC,0.0,0.0,431.00,0.00, 5,"DUMITRICA,P.",10/1973,21,DINOFLAGELLATES,,,,,NO AGE GIVEN,821,CACTI0025,Actiniscus pentaradiatus,RARE,  ,1,94ae558f9a6d0e9276a4db08a35d1bb8
21,206,C,4,CC,0.0,0.0,431.00,0.00, 5,"DUMITRICA,P.",10/1973,21,DINOFLAGELLATES,,,,,NO AGE GIVEN,821,CFOLI0030,Foliactiniscus pannosus,RARE,  ,1,86e55bb13cb227edf4294003209ab2d6
21,206,C,4,CC,0.0,0.0,431.00,0.00, 5,"DUMITRICA,P.",10/1973,21,DINOFLAGELLATES,,,,,NO AGE GIVEN,821,CFOLI0020,Foliactiniscus mirabilis,COMMON,  ,1,fb8776800227ae1de7360e07e9d80def
