leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
48,402,A,1,1,0.0,100.0,137.00,137.00,138.00,, SILICEOUS MARLY NANNO CHALK," 10GY5/2-GRAYISH GREE N,10GY7/2-PALE YELLOWISH GREEN", SLIGHT BIOTURBATION THROUGHOUT,,,,, DOMINANTLY GRAYISH GREEN TO PALE YELLO WISH GREEN, HARD*,,d2cebdda7cd47bc4fdcd3213e5a2e93e,48-402A-1-1
48,402,A,1,1,100.0,150.0,137.00,138.00,138.50,, NANNO CHALK, 5G8/1-LIGHT GREENISH GRAY, SLIGHT B IOTURBATION,,,,,, HARD*,,2f265a4766da52d6c42ffaceda3d40f9,48-402A-1-1
48,402,A,1,2,0.0,150.0,137.00,138.50,140.00,, NANNO CHALK," 5G8/1-LIGHT GREENISH GRAY,5GY6/1-GRE ENISH GRAY,N2-GRAYISH BLACK,5GY8/1-LIGHT GREENISH GR AY,5Y8/1-YELLOWISH GRAY"," HOMOGENEOUS SLIGHTLY BIOTU RBATED CHERT (?) LAYERS,0-39 CM LIGHT GREENISH GRAY (5G8/1) MOTTLED GREENISH GRAY 39-150 CM LIGHT GREENI SH GRAY (5GY8/1) MOTTLED YELLOWISH GRAY 102-104 CM CO NTORTED BANDING LIGHT GREENISH GRAY (5GY8/1) AND YEL LOWISH GRAY", 87-118 CM MODERATELY DISTURBED, 98 CM AND 107 CM PEBBLES AND COARSE BLACK SAND,,, 45 CM SPECKLED GRAYISH BLACK, HARD*,,f028a8f032b33604081270fe82191768,48-402A-1-2
48,402,A,1,3,0.0,96.0,137.00,140.00,140.96,, NANNO CHALK," 5G8/1-LIGHT GREENISH GRAY,5GY6/1-GRE ENISH GRAY,5GY8/1-LIGHT GREENISH GRAY"," HOMOGENEOUS EXCEPT FOR BIOTURBATION,8-45 CM AND 76-85 CM LIGHT GREENISH GRAY MOTTLED GREENISH-G RAY",," 56-60 CM COARSE PEBBLY LAYER DISPERSED IN CHAL KY MATRIX,60 CM LIGHT GREENISH GRAY (5GY8/1) ROCK DEBRIS (SANDSTONE) AT SIZE OF COARSE SANDS (FRIABLE)", GLAUC, ECHINOID SPINES BIG FORAMS (SHALLOW WATER ?),, HARD*,,20b8802b155c538cb6fc3cc937a5cda1,48-402A-1-3
48,402,A,1,4,0.0,150.0,137.00,141.50,143.00,, NANNO CHALK," 5G8/1-LIGHT GREENISH GRAY,5GY8/1-LIG HT GREENISH GRAY", 125 CM SANDY LAYER LAMINAE OF FOR AM MARLY CHALK SHARP UP AND DOWN, 125-150 CM SLIGHT LY DISTURBED,,, FORAMS, 0-65 CM LIGHT GREENISH GRAY (5G8/1) 65-150 CM LIGHT GREENISH GRAY (5GY8/1), HAR D*,,127af7b8e8052abae270ac3d771c1078,48-402A-1-4
48,402,A,1,5,0.0,32.0,137.00,143.00,143.32,, SILICEOUS MARLY NANNO CHALK," 5GY8/1-LIGHT GREENIS H,5GY7/2-GRAYISH YELLOW GREEN", 10 CM EXTRA-SHARP IN CLINED COLOR CONTACT 30 CM COARSE LAYER,, 27 CM SMAL L PEBBLE,,,, HARD, 11121210.3908,c3a2dcd3958c582fd2569dadb04136f3,48-402A-1-5
48,402,A,1,5,32.0,150.0,137.00,143.32,144.50,, NANNO CHALK," 5G8/1-LIGHT GREENISH GRAY,5GY8/1-LIG HT GREENISH GRAY", 70 CM ZOOPHYCUS (?) INCLINED,,,,, 32 -94 CM 5G8/1 94-150 CM 5GY8/1, HARD, 11121210,94130cb5d37397359819721f7eb6aac8,48-402A-1-5
48,402,A,1,6,0.0,150.0,137.00,144.50,146.00,, NANNO CHALK, -LIGHT GREENISH GRAY,,,,,,, HARD, 11121210,e10b4201209ea6907b9c782df9a0f93f,48-402A-1-6
48,402,A,1,7,2.0,25.0,137.00,146.02,146.25,, NANNO CHALK, 5GY8/1-LIGHT GREENISH GRAY, SLIGHT BIOTURBATION,,,,, 15-17 VOID, HARD, 11121210,263fd0f003554771e9070df0e009803d,48-402A-1-7
48,402,A,1,CC,0.0,30.0,137.00,146.35,146.55,, NANNO CHALK,,,,,,,, HARD*,,380196204d602cbdd6adaa9dbfe4170e,48-402A-1-CC
48,402,A,2,1,0.0,80.0,146.50,146.50,147.30,, NANNO CHALK," 5G8/1-LIGHT GREENISH GRAY,5GY8/1-LIG HT GREENISH GRAY"," SLIGHT MOTTLING THROUGHOUT,LIGHT GREENISH GRAY (5G8/1) MOTTLED LIGHT GREENISH GRAY (5 GY8/1),8 CM COARSE LAYER (SANDY) CALC MUDSTONE",,,,, 70 CM VOID, HARD*,,6c879aa5399b40611377c8e97ddd49a0,48-402A-2-1
48,402,A,2,CC,80.0,105.0,146.50,148.10,148.35,, NANNO CHALK,,,, PEBBLE SILICE OUS SANDSTONE CHERT, CHERT,, -LIGHT GREENISH GRAY, HARD*,,1f1ef711cfa63b9aedf7a009cd861365,48-402A-2-CC
48,402,A,3,1,0.0,150.0,156.00,156.00,157.50,, SILICEOUS NANNO CHALK," 5GY7/2-GRAYISH YELLOW GREE N,5GY8/1-LIGHT GREENISH GRAY,N3-DARK GRAY,5Y8/1-YELL OWISH GRAY"," MODERATE TO INTENSE BIOTURBATION THROUG HOUT,GRAYISH YELLOW GREEN MOTTLED LIGHT GREENISH GRA Y DARK GRAY AND YELLOWISH GRAY", 102-134 CM SLIGHTLY DISTURBED,,,,, HARD*,,f10968e8999541e19ebdb09292f0a357,48-402A-3-1
48,402,A,3,2,0.0,150.0,156.00,157.50,159.00,, SILICEOUS NANNO CHALK," 5GY7/2-GRAYISH YELLOW GREE N,5GY8/1-LIGHT GREENISH GRAY,N3-DARK GRAY,5Y8/1-YELL OWISH GRAY"," MODERATE TO INTENSE BIOTURBATION THROUG HOUT,GRAYISH YELLOW GREEN MOTTLED LIGHT GREENISH GRA Y DARK GRAY AND YELLOWISH GRAY", 102-134 CM SLIGHTLY DISTURBED,,,,, HARD*,,f9ab50a963b8cb4a1e14ebf60eef98cb,48-402A-3-2
48,402,A,3,3,0.0,150.0,156.00,159.00,160.50,, SILICEOUS NANNO CHALK," 5GY7/2-GRAYISH YELLOW GREEN,5GY8/1-LIGHT GREEN- ISH GRAY,N3-DARK GRAY,5Y8/1-YELLOWISH GRAY",, 81-135 CM SLIGHTLY DISTURB ED,,,,, HARD*,,820f281437842f0bebfd6fdd0eb10b63,48-402A-3-3
48,402,A,3,4,0.0,134.0,156.00,160.50,161.84,, SILICEOUS NANNO CHALK, 5GY7/2-GRAYISH YELLOW GREE N,,,,,,, HARD*,,0e77c5aeca6b2b71b8b8406357e90a43,48-402A-3-4
