Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
166,1003,C,Initial Reports          ,     531.600,   10.700000,FO Discoaster hamatus (Nannofossil)
,,,,,,
166,1003,C,Initial Reports          ,     555.100,   11.300000,FO Catinaster coalitus (Nannofossil)
,,,,,,
166,1003,C,Initial Reports          ,     561.040,   11.400000,LO Neogloboquadrina mayeri (Planktonic Foraminifer
,,,,,,
166,1003,C,Initial Reports          ,     630.520,   11.800000,FO Globoturborotalita nepenthes (Planktonic Forami
,,,,,,
166,1003,C,Initial Reports          ,     641.300,   11.900000,LO Fohsella (Planktonic Foraminifer)
,,,,,,
166,1003,C,Initial Reports          ,     780.000,   13.200000,LO Catinaster floridanus (Nannofossil)
,,,,,,
166,1003,C,Initial Reports          ,     802.550,   12.700000,FO Fohsella fohsi (Planktonic Foraminifer)
,,,,,,
166,1003,C,Initial Reports          ,     856.840,   13.600000,LO Sphenolithus heteromorphus (Nannofossil)
,,,,,,
166,1003,C,Initial Reports          ,     910.760,   13.600000,LO Fohsella praefohsi (Planktonic Foraminifer)
,,,,,,
166,1003,C,Initial Reports          ,     910.763,   14.800000,LO Praeorbulina sicana (Planktonic Foraminifer) (+
,,,,,,
166,1003,C,Initial Reports          ,     910.766,   15.100000,FO Orbulina universa (Planktonic Foraminifer) (+.0
,,,,,,
166,1003,C,Initial Reports          ,    1058.060,   15.600000,LO Helicosphaera ampliaperta (Nannofossil)
,,,,,,
166,1003,C,Initial Reports          ,    1089.720,   16.400000,FO Praeorbulina sicana (Planktonic Foraminifer)
,,,,,,
166,1003,C,Initial Reports          ,    1089.725,   17.299999,LO Catapsdydrax dissimilis (Planktonic Foraminifer
,,,,,,
166,1003,C,Initial Reports          ,    1108.080,   18.299999,LO Sphenolithus belemnos (Nannofossil)
,,,,,,
166,1003,C,Initial Reports          ,    1140.000,   18.799999,FO Globigerinatella insueta (Planktonic Foraminife
,,,,,,
166,1003,C,Initial Reports          ,    1171.860,   19.200001,FO Sphenolithus belemnos (Nannofossil)
,,,,,,
166,1003,C,Initial Reports          ,    1204.130,   20.500000,FO Globigerinoides altiapertura (Planktonic Forami
,,,,,,
166,1003,C,Initial Reports          ,    1204.135,   21.500000,LO Globorotalia kugleri (Planktonic Foraminifer) (
,,,,,,
166,1003,C,Initial Reports          ,    1242.520,   23.200001,FO Discoaster druggii (Nannofossil)
,,,,,,
