leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code
19,185,,7,1,104.0,106.0,129.00,105.00, 1,"LING,H.Y.",06/1973,19,EBRIDIANS & ACTINICIDIANS,,,,,NO AGE GIVEN,757,QAMMO0030,Ammodochium rectangulare,FEW,  ,1
19,185,,7,3,102.0,104.0,129.00,103.00, 1,"LING,H.Y.",06/1973,19,EBRIDIANS & ACTINICIDIANS,,,,,NO AGE GIVEN,757,QAMMO0030,Ammodochium rectangulare,RARE,  ,1
19,185,,7,CC,0.0,0.0,129.00,0.00, 1,"LING,H.Y.",06/1973,19,EBRIDIANS & ACTINICIDIANS,,,,,NO AGE GIVEN,757,QAMMO0030,Ammodochium rectangulare,FEW,  ,1
19,185,,8,3,132.0,134.0,167.00,133.00, 3,"LING,H.Y.",06/1973,19,EBRIDIANS & ACTINICIDIANS,,,,,NO AGE GIVEN,757,QAMMO0030,Ammodochium rectangulare,COMMON,  ,1
19,185,,8,3,132.0,134.0,167.00,133.00, 3,"LING,H.Y.",06/1973,19,EBRIDIANS & ACTINICIDIANS,,,,,NO AGE GIVEN,757,QPARA0030,Parathranium tenuipes,RARE,  ,1
19,185,,8,3,132.0,134.0,167.00,133.00, 3,"LING,H.Y.",06/1973,19,EBRIDIANS & ACTINICIDIANS,,,,,NO AGE GIVEN,757,QEBRO0015,Ebriopsis antiqua (without spines),COMMON,  ,1
19,185,,8,CC,0.0,0.0,167.00,0.00, 2,"LING,H.Y.",06/1973,19,EBRIDIANS & ACTINICIDIANS,,,,,NO AGE GIVEN,757,QAMMO0030,Ammodochium rectangulare,RARE,  ,1
19,185,,8,CC,0.0,0.0,167.00,0.00, 2,"LING,H.Y.",06/1973,19,EBRIDIANS & ACTINICIDIANS,,,,,NO AGE GIVEN,757,QEBRO0015,Ebriopsis antiqua (without spines),RARE,  ,1
19,185,,9,CC,0.0,0.0,213.00,0.00, 2,"LING,H.Y.",06/1973,19,EBRIDIANS & ACTINICIDIANS,,,,,NO AGE GIVEN,757,QAMMO0030,Ammodochium rectangulare,RARE,  ,1
19,185,,9,CC,0.0,0.0,213.00,0.00, 2,"LING,H.Y.",06/1973,19,EBRIDIANS & ACTINICIDIANS,,,,,NO AGE GIVEN,757,QEBRO0015,Ebriopsis antiqua (without spines),RARE,  ,1
19,185,,10,3,52.0,54.0,222.00,53.00, 1,"LING,H.Y.",06/1973,19,EBRIDIANS & ACTINICIDIANS,,,,,NO AGE GIVEN,757,QEBRO0015,Ebriopsis antiqua (without spines),RARE,  ,1
19,185,,10,CC,0.0,0.0,222.00,0.00, 1,"LING,H.Y.",06/1973,19,EBRIDIANS & ACTINICIDIANS,,,,,NO AGE GIVEN,757,QEBRO0015,Ebriopsis antiqua (without spines),RARE,  ,1
19,185,,11,1,132.0,134.0,269.00,133.00, 3,"LING,H.Y.",06/1973,19,EBRIDIANS & ACTINICIDIANS,,,,,NO AGE GIVEN,757,QAMMO0030,Ammodochium rectangulare,FEW,  ,1
19,185,,11,1,132.0,134.0,269.00,133.00, 3,"LING,H.Y.",06/1973,19,EBRIDIANS & ACTINICIDIANS,,,,,NO AGE GIVEN,757,QPARA0030,Parathranium tenuipes,RARE,  ,1
19,185,,11,1,132.0,134.0,269.00,133.00, 3,"LING,H.Y.",06/1973,19,EBRIDIANS & ACTINICIDIANS,,,,,NO AGE GIVEN,757,QEBRO0015,Ebriopsis antiqua (without spines),FEW,  ,1
19,185,,11,CC,0.0,0.0,269.00,0.00, 2,"LING,H.Y.",06/1973,19,EBRIDIANS & ACTINICIDIANS,,,,,NO AGE GIVEN,757,QAMMO0030,Ammodochium rectangulare,RARE,  ,1
19,185,,11,CC,0.0,0.0,269.00,0.00, 2,"LING,H.Y.",06/1973,19,EBRIDIANS & ACTINICIDIANS,,,,,NO AGE GIVEN,757,QEBRO0015,Ebriopsis antiqua (without spines),RARE,  ,1
