leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id,sample
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DACIN0120,Actinoptychus vulgaris,1%,  ,1,2c81ebe5e61582cdba4b20e4d4f5dc5c,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DACTI0160,Actinocyclus ochotensis,2%,  ,1,ad19e8ebf524be396bcde1a2c68be6d6,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DAULC0020,Aulacosira granulata,1%,  ,1,546f7c749ae660c9eaa12462cb985e5d,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DCOSC0010,Coscinodiscus sp.,1%,  ,1,d7eec13653727b0cdcecef09a4ad6900,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DCOSC0580,Coscinodiscus nodulifer,9%,  ,1,b49d7995aa9d0f628f40f147985ca3bc,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DCOSC0640,Coscinodiscus occulus-iridis,2%,  ,1,cb1cb5dce54c9007d6d235a54494e28a,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DCYCL0045,Cyclotella striata,13%,  ,1,5339f8ab3081f7efc7e1f8b23c6641c6,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DCYMB0010,Cymbella sp.,3%,  ,1,cf5110cd9a5754fb88152bb258736d9a,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DDELP0040,Delphineis surirella,1%,  ,1,66273457deb05315cb24112852dd1a86,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DDELP0041,Delphineis surirella (q),1%,  ,1,b8c195a16568dfd95fcbce2bdb59e287,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DDIAT0027,Diatoma hiemale mesodon,1%,  ,2,e3c8720d5845fbaeeb43ccd70f93a881,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DDIPL0020,Diploneis bombus,1%,  ,2,9b92918257fd726323d79321ba023b2a,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DDIPL0160,Diploneis smithii,TRACE,  ,2,6d34f23a5993e4d6c694ca2f041a3974,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DEPIH0035,Epithemia sp.,1%,  ,2,ad4efd57c74a987f012833ef4f12533c,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DGOMP0010,Gomphonema sp.,3%,  ,2,ae8d528ed8cf4962c5a7e64d1a0a23fc,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DGRAM0010,Grammatophora sp.,2%,  ,2,46637512b02b5a56729178c225b31cee,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DNAVI0010,Navicula sp.,2%,  ,2,1e4086691fb55e1e376f41df568c7742,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DNITZ0285,Nitzschia interruptestriata,4%,  ,2,52a4a729a4d5c3c96b60846daafb1cd8,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DNITZ0380,Nitzschia marina,6%,  ,2,7c5cdda5da97c247062a36f524568092,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DODON0011,Odontella sp. (q),1%,  ,2,afadcd7847ddca22c4a8f05e9f628259,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DPARA0010,Paralia sulcata,5%,  ,3,13dfe073fef31e97f834367eaab48b4e,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DPINN0010,Pinnularia sp.,1%,  ,3,96fb2292c7b412c8f964da2d9271ddae,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DPSED0010,Pseudoeunotia doliolus,3%,  ,3,dfdf5ba0b540e835880c83ccf2d41646,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DRHIZ0050,Rhizosolenia bergonii,2%,  ,3,a7f8643fa9bdf405d36f1999a8070d19,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DROPE0020,Roperia tesselata,1%,  ,3,68af237fbaa828a324237cf8fbb7b753,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DSTEA0010,Stephanopyxis sp.,2%,  ,3,a2c95da995a0e7f463f66d1d05e6ffc1,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DSYNE0080,Synedra vaucheriae,1%,  ,3,f84263d15e822b771029604e68dba945,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DTHAA0010,Thalassiosira sp.,3%,  ,3,08a92fc720a4f001dbac4ffe646b9693,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DTHAA0100,Thalassiosira excentrica,TRACE,  ,3,e58040994172d4c19f56fe77ba6f7296,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DTHAA0280,Thalassiosira oestrupii,1%,  ,3,e58d839c6b5b9d1e122b3bc95b73a0f8,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DTHAL0015,Thalassionema bacillaris,TRACE,  ,4,6f6e07cb92c38a0dde2a03b2eda70468,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DTHAL0060,Thalassionema nitzschioides,23%,  ,4,f4ca417f50062973d5498bbeed7ab013,87-583-1-1
