leg,site,hole,age mnemonic,auxiliary age mnemonic,top of section depth(m),bottom of section depth(m),special condition,age,auxiliary age,averaged age,age top of section(million years),age bottom of section(million years),average age(million years)t,data source
68,502,B,QUATERNARY,,0.0,1.8,,NO AGE GIVEN,,NO AGE GIVEN,    0,  1.8,  0.9,INITIAL CORE DESCRIPTIONS
68,502,B,PLEISTOCENE,,1.8,50.2,,NO AGE GIVEN,,NO AGE GIVEN,0.011,  1.8,.9055,DSDP INITIAL REPORTS
68,502,B,UPPER PLIOCENE,,50.2,78.8,,NO AGE GIVEN,,NO AGE GIVEN,  1.8,  3.4,  2.6,DSDP INITIAL REPORTS
68,502,B,LOWER PLIOCENE,,78.8,94.2,,NO AGE GIVEN,,NO AGE GIVEN,  3.4,    5,  4.2,DSDP INITIAL REPORTS
