leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
73,524,A,1,1,0.0,20.0,28.50,28.50,28.70,JM, NANNO OOZE, PALE BROWN, BURROWS,,  *,,,, SOFT, 11111210,71c6972d7f27cb30ac2a04ea4f25bf28
73,524,A,1,1,32.0,48.0,28.50,28.82,28.98,JM, NANNO OOZE, PALE BROWN, BURROWS,,  *,,,, SOFT,,98c7e43d266d34fa28250ca8535c1259
73,524,A,1,1,60.0,82.0,28.50,29.10,29.32,JM, NANNO OOZE, PALE BROWN, BURROWS,,  *,,,, SOFT,,94738eac137460eb08782b2f1f960e39
73,524,A,1,1,90.0,150.0,28.50,29.40,30.00,JM, NANNO OOZE, PALE BROWN, BURROWS,,  *,,,, SOFT,,3a3a5001fc9f07341702edef3cf69849
73,524,A,1,2,5.0,150.0,28.50,30.05,31.50,JM, NANNO OOZE, PALE BROWN, MOTTLES,,  *,,,, SOFT,,70a94768a8be795b5bdd8e9c4bef3964
73,524,A,1,3,0.0,150.0,28.50,31.50,33.00,JM, NANNO OOZE, PALE BROWN, BURROWS,,  *,,,, SOFT,,58b9bfcd42ed7bd9aac645bb0aeae5be
73,524,A,1,4,13.0,150.0,28.50,33.13,34.50,AMK, NANNO OOZE," PALE BROWN,WHITE"," BURROWS,MOTTLES",,  *,,,, SOFT,,62568c2a2bb191fc443df745dd0d48e9
73,524,A,1,5,5.0,135.0,28.50,34.55,35.85,AMK, NANNO OOZE," WHITE,PALE BROWN"," BURROWS,MOTTLES",,  *,,,, SOFT,,1f172777982781b4822c4a23efe7a55f
73,524,A,1,CC,0.0,15.0,28.50,35.95,36.00,AMK, NANNO OOZE,,,,, CHERT*,,, SOFT,,84cf72498232018fb552459c57000065
73,524,A,2,1,0.0,141.0,38.00,38.00,39.41,JM, NANNO OOZE, PALE BROWN," BURROWS,MOTTLES",,, CHERT*,,, SOFT,,55b05256ce674c25dd8282ec7bde6961
73,524,A,2,1,142.0,150.0,38.00,39.42,39.50,JM, QUARTZ SANDSTONE,,,,, CHERT*,,, HARD,,bd2881507d7c275f26368f39081daea6
73,524,A,2,2,46.0,51.0,38.00,39.96,40.01,JM, LIMESTONE, PALE BROWN,,,, CHERT*,,, HARD,,ce7b907ca57fb1bc7fab44ef3268bcc8
73,524,A,2,2,52.0,109.0,38.00,40.02,40.59,JM, NANNO OOZE, PALE BROWN, BURROWS,,  *,,,, SOFT,,ef137df2137270cc6e31c3624672bd57
73,524,A,2,2,110.0,116.0,38.00,40.60,40.66,JM, FORAM OOZE, PALE BROWN,,,  *,,,, SOFT,,98cf4aada9078081fb27d7ca7aeff627
73,524,A,2,2,117.0,145.0,38.00,40.67,40.95,JM, NANNO OOZE, PALE BROWN,,,  *,,,, SOFT, 11111210,7258fde1874cc31da4d78b587e3844a7
73,524,A,2,2,145.0,150.0,38.00,40.95,41.00,JM, LIMESTONE, PALE BROWN, BURROWS,,  *,,,, HARD, 12130000,cbfc9108998b2978aa7e9e29c6f84c12
