Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
138, 844,B,Initial Reports          ,       0.000,    0.000000,By site only; depth=mcd; Leg 138 IR vol 1; p 156
,,,,,,
138, 844,B,Initial Reports          ,      12.350,    0.910000,By site only; depth=mcd; Leg 138 IR vol 1; p 156
,,,,,,
138, 844,B,Initial Reports          ,      19.150,    1.880000,By site only; depth=mcd; Leg 138 IR vol 1; p 156
,,,,,,
138, 844,B,Initial Reports          ,      22.200,    2.470000,By site only; depth=mcd; Leg 138 IR vol 1; p 156
,,,,,,
138, 844,B,Initial Reports          ,      25.450,    3.400000,By site only; depth=mcd; Leg 138 IR vol 1; p 156
,,,,,,
138, 844,B,Initial Reports          ,      29.350,    4.470000,By site only; depth=mcd; Leg 138 IR vol 1; p 156
,,,,,,
138, 844,B,Initial Reports          ,      35.100,    5.350000,By site only; depth=mcd; Leg 138 IR vol 1; p 156
,,,,,,
138, 844,B,Initial Reports          ,      38.700,    5.890000,By site only; depth=mcd; Leg 138 IR vol 1; p 156
,,,,,,
138, 844,B,Initial Reports          ,      41.150,    6.370000,By site only; depth=mcd; Leg 138 IR vol 1; p 156
,,,,,,
138, 844,B,Initial Reports          ,      56.650,    7.900000,By site only; depth=mcd; Leg 138 IR vol 1; p 156
,,,,,,
138, 844,B,Initial Reports          ,      64.550,    8.920000,By site only; depth=mcd; Leg 138 IR vol 1; p 156
,,,,,,
138, 844,B,Initial Reports          ,      75.550,   10.400000,By site only; depth=mcd; Leg 138 IR vol 1; p 156
,,,,,,
138, 844,B,Initial Reports          ,     189.100,   13.500000,By site only; depth=mcd; Leg 138 IR vol 1; p 156
,,,,,,
138, 844,B,Initial Reports          ,     258.050,   16.000000,By site only; depth=mcd; Leg 138 IR vol 1; p 156
,,,,,,
138, 844,B,Initial Reports          ,     308.300,   17.299999,By site only; depth=mcd; Leg 138 IR vol 1; p 156
,,,,,,
