Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
108, 657,B,Initial Reports          ,       2.100,    0.280000,FO Emiliania huxleyi
,,,,,,
108, 657,B,Initial Reports          ,       2.200,    0.470000,LO Pseudoemiliania lacunosa
,,,,,,
108, 657,B,Initial Reports          ,      29.000,    0.730000,Brunhes/Matuyama (C1-C1r)
,,,,,,
108, 657,B,Initial Reports          ,      34.400,    0.910000,Top Jaramillo (C1r-1)
,,,,,,
108, 657,B,Initial Reports          ,      40.500,    0.980000,Base Jaramillo (C1r-1)
,,,,,,
108, 657,B,Initial Reports          ,      50.600,    1.450000,LO Calcidiscus macintyrei
,,,,,,
108, 657,B,Initial Reports          ,      58.200,    1.890000,LO Discoaster brouweri
,,,,,,
108, 657,B,Initial Reports          ,      61.900,    2.000000,FO Globorotalia inflata
,,,,,,
108, 657,B,Initial Reports          ,      62.340,    2.070000,FO Discoaster triradiatus acme
,,,,,,
108, 657,B,Initial Reports          ,      64.100,    2.350000,LO Discoaster pentaradiatus
,,,,,,
108, 657,B,Initial Reports          ,      72.300,    2.470000,Top Gauss (C2/C2A)
,,,,,,
108, 657,B,Initial Reports          ,      74.000,    2.650000,LO Discoaster tamalis
,,,,,,
108, 657,B,Initial Reports          ,      80.250,    2.900000,LO Discoaster altispira
,,,,,,
108, 657,B,Initial Reports          ,      83.300,    3.000000,LO Sphaeroidinellopsis seminulina
,,,,,,
108, 657,B,Initial Reports          ,      99.500,    3.400000,Base Gauss (C2A/C2Ar)
,,,,,,
108, 657,B,Initial Reports          ,     100.400,    3.400000,LO Globorotalia margaritae
,,,,,,
108, 657,B,Initial Reports          ,     100.650,    3.700000,LO Amaurolithus tricorniculatus
,,,,,,
108, 657,B,Initial Reports          ,     119.600,    3.900000,LO Globigerina nepenthes
,,,,,,
108, 657,B,Initial Reports          ,     129.450,    4.150000,FO Globigerina puncticulata
,,,,,,
108, 657,B,Initial Reports          ,     140.850,    4.600000,FO Ceratolithus rugosus
,,,,,,
108, 657,B,Initial Reports          ,     140.900,    5.600000,LO Discoaster quinqueramus
,,,,,,
108, 657,B,Initial Reports          ,     147.050,    6.370000,Top C3B
,,,,,,
108, 657,B,Initial Reports          ,     148.200,    6.500000,C3B/C3B-r
,,,,,,
108, 657,B,Initial Reports          ,     150.250,    6.700000,Top C4
,,,,,,
