leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
72,517,,1,1,0.0,150.0,0.00,0.00,1.50,LG, FORAM NANNO OOZE," GRAYISH BROWN,YELLOWISH BROWN,PALE BROWN"," BEDDING,CONTACTS", MODERATELY DISTURBED*,,, PTEROPODS,, SOFT,,e05d1f8383d8e93e169ed76b2b8fcb44,72-517-1-1
72,517,,1,2,3.0,84.0,0.00,1.53,2.34,LG, FORAM NANNO OOZE, YELLOWISH BROWN," MOTTLING,CONTACTS",,  *,,,, SOFT,,90bada9227de96b55416165087feb681,72-517-1-2
72,517,,1,CC,0.0,24.0,0.00,2.45,2.59,LG, FORAM NANNO OOZE, YELLOWISH BROWN,, GREATLY DISTURBED,  *,,,, SOFT,,6a34a5bd2219e4bd5e387b3d4705f341,72-517-1-CC
72,517,,2,1,35.0,128.0,2.50,2.85,3.78,LG, FORAM NANNO OOZE, YELLOWISH BROWN, MOTTLING,,  *,,,, SOFT,,b1a66feb95642527d6f70a2fe3cb6516,72-517-2-1
72,517,,2,1,129.0,150.0,2.50,3.79,4.00,LG, NANNO OOZE, YELLOWISH BROWN," MOTTLING,CONTACTS",,  *,,,, SOFT,,b4d97348875123283b1438b6d82a2998,72-517-2-1
72,517,,2,2,14.0,90.0,2.50,4.14,4.90,LG, NANNO OOZE, YELLOWISH BROWN, CONTACTS,,  *,,,, SOFT,,facb614dc125cb499fe1d5794eda34e2,72-517-2-2
72,517,,2,2,91.0,150.0,2.50,4.91,5.50,LG, FORAM NANNO OOZE, PALE BROWN, BURROWS,, PYRITE INFILLINGS*, PYRITE,,, SOFT,,932c98101e0e7f4cbed6306a494944a2,72-517-2-2
72,517,,2,3,0.0,57.0,2.50,5.50,6.07,LG, FORAM NANNO OOZE, PALE BROWN,,,  *,,,, SOFT,,9333ad970e1939343a070e5225c1d352,72-517-2-3
72,517,,3,1,0.0,150.0,6.90,6.90,8.40,LG, FORAM NANNO OOZE, PALE BROWN,,,  *,,,, SOFT,,94eb44a2c1edd06ff607521b61e3a518,72-517-3-1
72,517,,3,2,2.0,60.0,6.90,8.42,9.00,LG, FORAM NANNO OOZE, PALE BROWN,,,  *,,,, SOFT,,fe3346f5225c55804e3a88adebb47a95,72-517-3-2
