Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
115, 714,A,Initial Reports          ,      18.050,    0.460000,LO Pseudoemiliania lacunosa
,,,,,,
115, 714,A,Initial Reports          ,      19.200,    7.500000,LO Coscinodiscus yabei
,,,,,,
115, 714,A,Initial Reports          ,      33.150,    8.900000,LO Discoaster hamatus
,,,,,,
115, 714,A,Initial Reports          ,      53.350,   10.000000,FO Discoaster hamatus
,,,,,,
115, 714,A,Initial Reports          ,      55.800,   10.200000,FO Neogloboquadrina acostaensis
,,,,,,
115, 714,A,Initial Reports          ,      65.400,   10.400000,LO Paragloborotalia siakensis
,,,,,,
115, 714,A,Initial Reports          ,      84.650,   11.500000,FO Diartus petterssoni
,,,,,,
115, 714,A,Initial Reports          ,      87.550,   13.200000,LO Sphenolithus heteromorphus
,,,,,,
115, 714,A,Initial Reports          ,      97.800,   13.500000,FO Globorotalia foshi foshi
,,,,,,
115, 714,A,Initial Reports          ,     125.200,   15.300000,Dorcadospyris dentata to D. alata
,,,,,,
115, 714,A,Initial Reports          ,     131.750,   16.000000,LO Helicosphaera ampliaperta
,,,,,,
115, 714,A,Initial Reports          ,     141.250,   16.600000,FO Globigerinoides sicanus
,,,,,,
115, 714,A,Initial Reports          ,     163.150,   18.600000,FO Sphenolithus heteromorphus
,,,,,,
115, 714,A,Initial Reports          ,     189.550,   21.100000,FO Stichocorys delmontensis
,,,,,,
115, 714,A,Initial Reports          ,     189.600,   21.799999,LO Globorotalia kugleri
,,,,,,
115, 714,A,Initial Reports          ,     208.590,   23.700001,FO Globorotalia kugleri
,,,,,,
115, 714,A,Initial Reports          ,     219.400,   28.200001,LO Sphenolithus distentus
,,,,,,
