leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
6,54,,1,1,0.0,51.0,83.20,83.20,83.71,, COARSE SAND, 10YR4/2-DARK GREYISH BROWN,, SOFT AN D WATERY,," GLASS,PUMICE,PALAGONITE",,, SOFT, 00000000 00000000
6,54,,1,1,51.0,150.0,83.20,83.71,84.70,, SILTY ASH, 10YR4/1-DARK GREY,,,, GLASS,,," COMPACT, RIER", 00000000 00000000
6,54,,1,2,0.0,150.0,83.20,84.70,86.20,, SILTY ASH, 10YR4/1-DARK GREY,,,, DOMINANT GLASS,, D ARKER ZONE 120 TO 147CM," VERY COMPACT,DRY", 00000000 00000000
6,54,,1,3,0.0,150.0,83.20,86.20,87.70,, SILTY ASH, 10YR4/1-DARK GREY BLACK," GRADED BEDDI NG 18 TO 20 CMS AND 37 TO 41 CMS AND 76 TO 82 CMS,FI NE BANDING 105 TO 140,FRACTURED BEDDING 112 TO 115", SOFT RING ALONG CORE 2MM THICK,,,,," WELL LITHIFIED AS H,HARD LAYER 135 TO 137 CM", 00000000 00000000
6,54,,2,1,0.0,23.0,137.80,137.80,138.03,, SANDY VOLCANIC ASH," 2.5Y4/0 DARK GREY,2.5Y712-LIG HT GREY", MOTTLES,, LARGE PEBBLE OF DARK GREY LITHIF IED ASH AT 095 CM, DOMINANT GLASS,,," FIRM,SANDY", 00000000 00000000
6,54,,2,1,23.0,150.0,137.80,138.03,139.30,, CALCAREOUS CLAY," 2.5Y6/0-GREY,2.5Y8/0-LIGHT GREY TO WHITE", MOTTLES AND STREAKS,, LARGE PEBBLE OF DAR K GREY LITHIFIED ASH AT 100 CMS," CLAY MINERALS,GLAS S",,, FIRM, 00000000 00000000
6,54,,2,2,0.0,150.0,137.80,139.30,140.80,, CALCAREOUS ASH," 10YR4/1-DARK GREY,10YR5/1-GREY",,,, DOMINANT GLASS,,," HARD,COMPACT", 00000000 00000000
6,54,,2,3,0.0,140.0,137.80,140.80,142.20,, CALCAREOUS SILTY CLAY, 5Y5/1-GREY,,,," VOLCANIC GLAS S,CLAY MINERALS",," SILTY,LITHIFIED CLAY WITH VOLCANIC GLASS 25 CMS TO 37 CMS, INCREASING AMOUNTS OF VOLCAN IC ASH PRESENT AS DEPTH INCREASES", FIRM, 00000000 00000000
6,54,,2,3,140.0,150.0,137.80,142.20,142.30,, VOLCANIC ASH, 2.5Y7/0-LIGHT GREY,,,, VOLCANIC GLASS,,, FIRM, 00000000 00000000
6,54,,3,1,0.0,150.0,194.80,194.80,196.30,, SILTY ASH, -DARK GREY,, BADLY DEFORMED, FEW SAND SIZE PUMICE AND GLASS GRAINS,,," CORE EXTRUDED AS LINE R COLLAPSED,PUT IN LARGE SPLIT TUBE,NOT SPLIT AS B ADLY DEFORMED, END SAMPLED AT 140 CMS", FIRM, 00000000 00000000
6,54,,4,1,10.0,145.0,203.90,204.00,205.35,, SANDY CALCAREOUS VOLCANIC ASH, 5Y6/1-GREY,,,, VOLCA NIC GLASS,, EMPTY CORE SAMPLE 0 CM TO 100 CM AND 145 CM TO 150 CM, FIRM, 00000000 00000000
6,54,,4,2,20.0,150.0,203.90,205.60,206.90,, CALCAREOUS SANDY VOLCANIC ASH, 2.5Y5/0-GREY,,,, VOL CANIC GLASS,, EMPTY CORE SAMPLE 0 CM TO 20 CM, VERY FIRM AND COHERENT FIRM, 00000000 00000000
6,54,,5,CC,0.0,10.0,213.10,213.20,213.20,, CALCAREOUS SANDY VOLCANIC ASH, 5Y7/1-GREY,,,, VOLCA NIC GLASS,,, FIRM, 00000000 33113000
6,54,,5,CC,11.0,20.0,213.10,213.21,213.30,, VOLCANIC ASH," -GREY,-WHITE,-BLACK,-RED,-GREEN",,,,,," C ORE LINER COLLAPSED AND SEDIMENT RECOVERED WAS STORE D IN FREEZER BOXES,MAJOR SEDIMENT IS ROUNDED SMALL P EBBLE-SIZE CLASTS OF PUMICE AND LITHIFIED AND FRIABL E TUFF,MANY PUMICE FRAGMENTS ARE ELONGATED SLIVERS W ITH LONG PIPE-LIKE VESICLES", FIRM, 00000000 00000000
6,54,,6,1,120.0,150.,222.20,223.40,223.70,, CALCAREOUS SANDY VOLCANIC ASH, 5Y5/1-GREY,, VERY SOUPY SEDIMENT,, VOLCANIC GLASS,, EMPTY CORE SAMPLE 0 CM TO 120 CM, SOUPY, 00000000 00000000
6,54,,6,2,0.0,125.,222.20,223.70,224.95,, COARSE SANDY VOLCANIC ASH, 5Y5/1-GREY,,, VERY COUR SE PEBBLES OF REDDISH-BROWN AND GREY PUMICE 115 CM T O 125 CM, VOLCANIC GLASS,, COMPACT AND VERY COHEREN T VOLCANIC ASH 87 CM TO 92 CM, FIRM, 00000000 00000000
6,54,,6,2,125.0,150.0,222.20,224.95,225.20,, SILTY VOLCANIC ASH," 5Y5/1-GREY,5Y7/1-LIGHT GREY",,,, VOLCANIC GLASS,,, FIRM, 00000000 00000000
