Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Zone name (short),Zone name,Datum name,Preservation,Group abundance,Globigerina bulloides,Globigerina foliata,Globigerina umbilicata,Globigerinita glutinata,Globigerinita iota,Globigerinita uvula,Globorotalia hirsuta,Globorotalia scitula,Neogloboquadrina humerosa,Neogloboquadrina inglei,Neogloboquadrina kagaensis,Neogloboquadrina incompta (dextral),Neogloboquadrina incompta (sinsitral),Neogloboquadrina pachyderma (sinistral),Neogloboquadrina pachyderma (dextral),"Neogloboquadrina pachyderma A (dextral, inflated form)","Neogloboquadrina pachyderma B (sinistral, inflated form)","Neogloboquadrina pachyderma C (sinistral, compressed form)",Orbulina universa,Comments,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,eodp_id
341-U1418D-3H-CC-PAL,0,5,22.09,22.14,CM1,"N. Pachyderma B partial range zone (Kennett et al., 1990)",,G,A,F,,A,P,,,,,,,,,P,D,P,,,,,"pebbles, sandy, orange foram",,,,341,U1418,D,3,H,CC,PAL,42e6d37378a2c0d6c05776f658eb33e4
341-U1418D-5H-CC-PAL,0,5,41.25,41.3,CM1,"N. Pachyderma B partial range zone (Kennett et al., 1990)",,M,A,F,,A,,,,,,,,,,R,D,,,R,,,N. kagaensis could be reworked,,,,341,U1418,D,5,H,CC,PAL,881759a877927693a1d62e615ec9b85d
341-U1418D-7H-CC-PAL,0,5,60.23,60.28,CM1,"N. Pachyderma B partial range zone (Kennett et al., 1990)",,M,F,F,,F,R,,,,,,,,,P,D,A,,R,,,"pebbles, sandy",,,,341,U1418,D,7,H,CC,PAL,e39e4d0a7d72b193d4fb672c54cd8523
341-U1418D-11H-CC-PAL,0,5,96.66,96.71,CM1,"N. Pachyderma B partial range zone (Kennett et al., 1990)",,G,F,F,,A,P,,,,,,,,,R,D,,,R,,,"pebbles, sandy, light brown foram",,,,341,U1418,D,11,H,CC,PAL,e3d1064ee9004d87ec7a9e944ad0064a
341-U1418D-13H-CC-PAL,0,5,115.25,115.3,CM1,"N. Pachyderma B partial range zone (Kennett et al., 1990)",,G,R,R,,F,R,,,,,,,,,P,D,P,,R,,,"pebbles, very sandy, orange/brown forams",,,,341,U1418,D,13,H,CC,PAL,aedc7507600a0245aff8e254df9d66b4
341-U1418D-15H-CC-PAL,0,5,132.08,132.13,CM1,"N. Pachyderma B partial range zone (Kennett et al., 1990)",,M,R,R,,F,,,,,R,,,,,P,D,R,,R,,,"pebbles, orange/brown forams",,,,341,U1418,D,15,H,CC,PAL,103cab3d704f0f21826fa4e155f4d48d
341-U1418D-17H-CC-PAL,0,5,151.13,151.18,CM1,"N. Pachyderma B partial range zone (Kennett et al., 1990)",,M,R,,,R,,,,,,,,,,,D,F,,R,,,"pebbles, orange/brown forams, ostracod
N. kagaensis could be reworked.",,,,341,U1418,D,17,H,CC,PAL,0cf5a505a21dde40948d8c55c2995cd2
341-U1418D-19H-CC-PAL,0,9,170.23,170.32,CM1,"N. Pachyderma B partial range zone (Kennett et al., 1990)",,G,A,F,,F,R,,,,,,,,,R,D,P,,R,,,,,,,341,U1418,D,19,H,CC,PAL,8904316738ce0e48cb47d338fedb69e9
341-U1418D-26H-CC-PAL,0,5,229.98,230.03,CM1,"N. Pachyderma B partial range zone (Kennett et al., 1990)",,G,F,P,,A,R,,P,,,,,,,,,,,R,,,"pebbles, sandy. N. kagaensis could be reworked",,,,341,U1418,D,26,H,CC,PAL,2a6be62303c87c5e0d7f8d1726cd2369
