Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Extra Sample ID Data,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Comments,Preservation,Group Abundance,Catapsydrax dissimilis,Catapsydrax unicavus,Globigerina bulloides,Globigerina ciperoensis,Globigerina parabulloides,Globigerina umbilicata,Globigerinita glutinata,Globigerinita uvula,Globoquadrina duterei,Globorotalia incisa,Globorotalia (Globoconella) praescitula,Globorotalia (Hirsutella) scitula,Globorotalia suterae,Neogloboquadrina atlantica atlantica,Neogloboquadrina atlantica praeatlantica,Neogloboquadrina dutertri subcretacea,Neogloboquadrina pachyderma (sin),Neogloboquadrina pachyderma(dex),Orbulina universa,Turborotalia quinqueloba,pc_fossil_group,physical_constituent_name,pc_fossil_name,pc_abundance_name_mode,pc_preservation_name_average,File Data
323-U1342D-1H-CC-PAL15     -FORAM62,323,U1342,D,1,1-CC,H,CC,PAL15,FORAM62,0,0,6.01,6.01,dominant foraminifera,VG [323_PF],D [323_PFs],,,,,,R,,,,,,,,,,,D,,,,Planktonic foraminiferas,fossil,"Globigerina bulloides (d?Orbigny, 1826)",R [323_PFs],,
323-U1342D-2H-CC-PAL71     -FORAM67,323,U1342,D,2,2-CC,H,CC,PAL71,FORAM67,0,0,15.73,15.73,"dominant sand, abundant sponge spicules",VG [323_PF],A [323_PFs],,,,,,F,,,,,,,,,,,D,P,,,Planktonic foraminiferas,fossil,"Globigerina bulloides (d?Orbigny, 1826)",F [323_PFs],,
323-U1342D-3H-CC-PAL21     -FORAM72,323,U1342,D,3,3-CC,H,CC,PAL21,FORAM72,0,0,25.02,25.02,"dominant sand, abundant sponge spicules",G [323_PF],F [323_PFs],,,,,,,,,,,,,,,,,F,,,,Planktonic foraminiferas,fossil,"Globigerina bulloides (d?Orbigny, 1826)",R [323_PFs],,
323-U1342D-4H-CC-PAL24     -FORAM77,323,U1342,D,4,4-CC,H,CC,PAL24,FORAM77,0,0,34.73,34.73,dominant foraminifera,G [323_PF],D [323_PFs],,,,,,,,,,,,,,,,,A,F,,,Planktonic foraminiferas,fossil,"Globigerina bulloides (d?Orbigny, 1826)",A [323_PFs],,
323-U1342D-5H-CC-PAL57     -FORAM82,323,U1342,D,5,5-CC,H,CC,PAL57,FORAM82,0,0,44.3,44.3,"dominant sand, glauconite, rare sponge spicules",G [323_PF],P [323_PFs],,,,,,,,,,,,,,,,,,,,,Planktonic foraminiferas,fossil,"Globigerina bulloides (d?Orbigny, 1826)",P [323_PFs],,
