leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
79,545,,1,1,0.0,150.0,0.00,0.00,1.50,MOOR, MUDDY FORAMINIFER NANNOFOSSIL OOZE, BROWN TO DARK YELLOW BROWN, BURROWS,,, PYRITE,,, SOFT, 00000000,0c5177d3b7f042bf236997b2aabdd4ad
79,545,,1,2,0.0,150.0,0.00,1.50,3.00,MOOR, MUDDY FORAMINIFER NANNOFOSSIL OOZE," DARK YELLOW BROWN,BROWN,LIGHT OLIVE",,,,,,, SOFT, 00000000,e8b06f0f6d9edc57fcdf62b8b0e977ba
79,545,,1,3,0.0,150.0,0.00,3.00,4.50,MOOR, MUDDY FORAMINIFER NANNOFOSSIL OOZE, LIGHT OLIVE TO DARK YELLOW BROWN,,,,,,, SOFT, 00000000,68ab8cddad364bb7a931fa963e39f6d0
79,545,,1,4,0.0,150.0,0.00,4.50,6.00,MOOR, MUDDY FORAMINIFER NANNOFOSSIL OOZE, DARK YELLOW BROWN,,,,,,, SOFT, 00000000,443f8eeac3ef053aca0817c187ae5e3c
79,545,,1,5,0.0,150.0,0.00,6.00,7.50,MOOR, MUDDY FORAMINIFER NANNOFOSSIL OOZE, DARK YELLOW BROWN,,,,,,, SOFT, 00000000,f0a3d1cfb9be7b8e39d91f9999ce4641
79,545,,1,CC,0.0,33.0,0.00,7.60,7.83,MOOR, MUDDY FORAMINIFER NANNOFOSSIL OOZE, DARK YELLOW BROWN, BURROWS,, PYRITE INFILLINGS, PYRITE,,, SOFT, 00000000,4f07b98d5fe2bece2ec57efc7a1b3432
79,545,,2,1,0.0,150.0,8.50,8.50,10.00,MOOR, MUDDY FORAMINIFER NANNOFOSSIL OOZE," PALE BROWN,OLIVE BROWN,OLIVE GRAY"," BEDDING,BURROWS",,,,,, SOFT, 00000000,895b2222c0436e5d25c4d38d78a80650
79,545,,2,2,0.0,150.0,8.50,10.00,11.50,MOOR, MUDDY FORAMINIFER NANNOFOSSIL OOZE," PALE YELLOWISH BROWN,LIGHT OLIVE GRAY", BEDDING,,,,,, SOFT, 00000000,541674b848cc95a7b383befe57fa7092
79,545,,2,3,0.0,150.0,8.50,11.50,13.00,MOOR, MUDDY FORAMINIFER NANNOFOSSIL OOZE," PALE YELLOWISH BROWN,LIGHT OLIVE GRAY", BEDDING, GREATLY DISTURBED,,,,, SOFT, 00000000,dbbe593c5aae895c304e7a2df6dfb374
79,545,,2,4,0.0,144.0,8.50,13.00,14.44,MOOR, MUDDY FORAMINIFER NANNOFOSSIL OOZE," PALE YELLOWISH BROWN,LIGHT OLIVE GRAY,GRAYISH ORANGE PINK",, GREATLY DISTURBED,,,,, SOFT, 00000000,74bd65fbe03a6bbab2faaf3d78b600ad
79,545,,2,5,0.0,120.0,8.50,14.50,15.70,MOOR, MUDDY FORAMINIFER NANNOFOSSIL OOZE, GRAYISH ORANGE PINK,, GREATLY DISTURBED,,,,, SOFT, 00000000,7f45163116c4447dc0081d40c7d1e00b
79,545,,2,6,0.0,150.0,8.50,16.00,17.50,MOOR, MUDDY FORAMINIFER NANNOFOSSIL OOZE, GRAYISH ORANGE PINK TO PALE YELLOWISH BROWN, BEDDING, GREATLY DISTURBED,,,,, SOFT, 00000000,42fa0304934701b0b5b5a89b3f357131
79,545,,2,7,0.0,23.0,8.50,17.50,17.73,MOOR, MUDDY FORAMINIFER NANNOFOSSIL OOZE, GRAYISH ORANGE PINK TO PALE YELLOWISH BROWN, BEDDING, GREATLY DISTURBED,,,,, SOFT, 00000000,15b754c5f7c5aa9f943a1a0a8ca42433
