leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
58,442,A,2,1,5.0,150.0,9.50,9.55,11.00,SM, MUD (SILTY CLAY)," N4-DK.GREY,5GY4/1-DK.GREENISH G REY,N5-GREY"," 5-15 CM IS N4 BUT DARKER THAN N4 THAT IS 15-85 CM,85-150 CM IS 5GY4/1,N4 CHANGES PROBABLY NOT VALID", DEFORMATION INTENSE CAUSING INJECTION LI KE APPEARANCE OF CORE," A FEW SCATTERED CLAY CHUNKS, ASH ZONE NOTED AT 80 CM (N5 COLORED)", ASH,, SILICEO US RICH SANDY AND SILTY CLAY," SOFT,FIRMER BELOW 85*",,ce47f50711b1487f41ec501004045189,58-442A-2-1
58,442,A,2,2,0.0,150.0,9.50,11.00,12.50,SM, SILICEOUS SANDY AND SILTY CLAY," 5GY4/1-DK.GREENIS H GREY,5Y4/1-DK.GREY,N3-V.DK.GREY"," 5GY4/1 ZONE 0-10 CM,SUBTLE CHANGE INTO 5Y4/1 INTO N3 10-30 CM,NO COL OR CHANGE BELOW 30 CM", INTENSE DEFORMATION, SCATTE RED CLAY CHUNKS 137-141 CM,,,, SOUPY*,,dbe9e791b2a39f4a316cac3640aa7e0b,58-442A-2-2
58,442,A,2,3,0.0,95.0,9.50,12.50,13.45,H, VOLCANIC AND SILICEOUS SILTY CLAY," N4-DK.GREY,5GY 4/1-DK.GREENISH GREY", N4 WITH 5GY4/1 ZONES AND DARK GREY ASH, INTENSE DEFORMATION, DK.GREY ASH, DK. GREY ASH,, 95-150 CM IS ORGANIC SAMPLE," SOFT 0-35 C M,FIRM 35-93 CM*",,7a52ceb3d2fac75022b0ec0663d9a882,58-442A-2-3
58,442,A,2,4,0.0,150.0,9.50,14.00,15.50,H, CLAY," N4-DK.GREY,-GREENISH GREY", SPLOTCHES OF GR EENISH GREY 45-52 AND 58-67 CM, INTENSE DEFORMATION," CLAY CHUNKS AT 25,44,48,55,61,AND 67CM(APPROX), , VOLC ASHES AR 110,123,134CM", VOLC.ASH,,, SOFT*,,66e5a3a2539ac02f9ec5304b561c3125,58-442A-2-4
58,442,A,2,5,0.0,68.0,9.50,15.50,16.18,H, SILTY CLAY, 5GY4/1-DK.GREENISH GREY,, INTENSE DEF ORMATION, ASH AT 25 CM, ASH AT 25 CM,,, SOFT*,,325a94eabd6b9cb51b5c1968daaa0676,58-442A-2-5
58,442,A,2,5,68.0,110.0,9.50,16.18,16.60,H, SILTY CLAYEY SAND, 5Y6/1-GREY, GOING LESS SANDY AND MORE GREYISH TOWARDS THE TOP, NO DEFORMATION,,,, VOID 68-73 CM, SOFT*,,ed6b6d2c0fbafc425ec060d50d4a9a3d,58-442A-2-5
58,442,A,2,5,110.0,150.0,9.50,16.60,17.00,H, SILTY CLAYEY SAND, N4-DK.GREY,, INT.DEF,,,,, SOFT*,,25324c4b57000c58297ac0dad355f7de,58-442A-2-5
58,442,A,2,6,0.0,150.0,9.50,17.00,18.50,H, QUARTZY CLAY," N/4-DK.GREY,5GY4/1-GREENISH GREY", 5GY4/1 STRINGS SCATTERED THROUGHOUT," INTENSE DEFORM ATION,SLURRY 100-125 CM"," ASHES AT 5,11, AND 81 CM", ASHES,,, SOUPY 100-125 CM*,,029f38004a124bb2c8403cb5784a060c,58-442A-2-6
58,442,A,2,7,0.0,25.0,9.50,18.50,18.75,H, CLAY," N/4-DK.GREY,5GY4/1-GREENISH GREY"," PATCHES (STRINGERS?) OF 5GY4/1 AT BASE OF CORE,SAME AS 2-6", INTENSE DEFORMATION,,,,, SOFT*,,f739272af7c254f59212b19ce781fbdb,58-442A-2-7
58,442,A,2,CC,0.0,5.0,9.50,18.88,18.83,H, CLAY, N/4-DK.GREY, SAME AS 2-6, INTENSE DEFORM,,,,, SOFT*,,670b509972ea9b81faa3adebc612855f,58-442A-2-CC
