leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
44,388,A,1,1,56.0,140.0,0.00,0.56,1.40,, CALC SILTY CLAY," 5YR4/1-BROWNISH GRAY,5Y4/1-OLIVE GRAY",, HIGHLY DISTURBED, ABUNDANT PATCHES OF BLACK HYDROTROILITE MATERIAL, HYDROTROILITE MATERIAL,, B ROWNISH GRAY IN UPPER PART OLIVE GRAY IN LOWER, SOF T, 33213000,6751b71499e6d33e49059c6a932925e8
44,388,A,1,1,140.0,150.0,0.00,1.40,1.50,," SILTY SAND,QUARTZOSE",,, SOUPY,, HEAVY MINERALS ABUN DANT (HB EPID MICA ZIR), CONTAINS FORAMS AND NANNOS AS WELL AS UNSPECIFIED CARBONATE FRAGMENTS (SHALLOW -WATER DEBRIS?),, SOUPY, 33213000,9535700db23ec8d25eb3d3de75f1b71d
44,388,A,1,2,0.0,150.0,0.00,1.50,3.00,, CALC SILTY CLAY, 5Y4/1-OLIVE GRAY,," COMPLETELY DI STURBED AND MIXED, SOUPY",,,," MIXED WITH FINE SAND AND SILT,STORED IN THREE BOXED", SOUPY, 33213000,d9331c5e80766abd7a46bc5014e7743c
44,388,A,1,3,0.0,40.0,0.00,3.00,3.40,, MARLY NANNO OOZE," 5Y6/1-LIGHT OLIVE GRAY,5Y7/1",, FRILLING DISTURBANCE BUT PROBABLY ORIGINAL MOTTLING EXISTS ON THE TOP OF SECOND LAYER,,,,, SOFT, 00000000,717f2fdf149e4581a475ec8792f51bb6
44,388,A,1,3,40.0,75.0,0.00,3.40,3.75,, CALC SANDY SILT, 5YR4/1-BROWNISH GRAY,, HIGHLY DI STURBED,,,, PROBABLY MIXED WITH CLAYEY SILT AND SOME N ANNO OOZE, SOFT, 00000000,705dded1c5ca2ab41e3f0c273c175393
44,388,A,1,3,75.0,120.0,0.00,3.75,4.20,, MARLY NANNO OOZE,, MOTTLED Z ONE, INTENSELY DISTURBED,,,," SIMILAR TO 0-40 CM WITH DARKER TRANSITION ZONE ON THE TOP (75-95 CM),TRANSITION TO NEXT LAYER MOTT LED ZONE", SOFT, 00000000,02c509796c0ae097e6ad0e5d2c038a7b
44,388,A,1,3,120.0,130.0,0.00,4.20,4.30,, SANDY AND CLAYEY? SILT,, MOTTLED SHAR P BOTTOM CONTACT, HIGHLY DISTURBE D,,, MINOR NANNO CONTENT, TERRIGENEOUS, SOFT, 00000000,3656aeecc8f32df556674f2a20d74335
44,388,A,1,3,130.0,150.0,0.00,4.30,4.50,, SAND, 5Y5/1,, HIGHLY DISTURBED,,,, SAND FINE AND ME DIUM WITH MINOR SILT AND CLAY CONTENT, SOFT, 00000000,3f5c0972297adecc63042f9e50419d87
44,388,A,1,4,0.0,12.0,0.00,4.50,4.62,," SAND,CALC SILTY CLAY", 5Y5/1-OLIVE GRAY, MIXED SAND AND CALC SILTY CLAY LAYERS, SOUPY,,,, GENERAL COLO R OLIVE GRAY, SOUPY, 00000000,644b1ce2dc6f2dc5ca1525559df9f712
44,388,A,1,4,73.0,89.0,0.00,5.23,5.39,, SAND, 5Y4/1-OLIVE GRAY, SHARP BASAL CONTACT, HI GHLY DISTURBED,,,," SAND MEDIUM TO COARSE,WITHOUT DISTI NCT GRADING", SOFT, 00000000,43d2ee0caebce6906f0b09453fcc10dc
44,388,A,1,4,89.0,131.0,0.00,5.39,5.81,, CALC CLAYEY (?) SILT," 5Y5/1-OLIVE GRAY,-DARK GRAY ,-DARKER OLIVE GRAY,-BLACK"," IRREGULAR BANDS AND DIF FUSE MOTTLES OF DARK GRAY TO BLACK (HYDROTROILITE) A ND DARKER OLIVE GRAY (SANDY STUFF,130-131 CM SAND SH ARP UPPER AND LOWER CONTACTS", HIGHLY DISTURBED, HY DROTROILITE, TROILITE,,, SOFT, 00000000,ffdea9d1b36af0bf2620e39925fcbc8c
44,388,A,1,4,131.0,142.0,0.00,5.81,5.92,, CLAYEY SILT, 5Y4/1-OLIVE GRAY,, HIGHLY DISTURBED,,,,, SOFT, 00000000,567f3696a946f81535faab4363623be5
44,388,A,1,4,142.0,150.0,0.00,5.92,6.00,, CLAYEY SILT, 5Y4/1-OLIVE GRAY, 142-146 CM SAND O R SILTY SAND FINE GRAINED OLIVE GRAY SHARP UPPER AND LOWER CONTACTS, HIGHLY DISTURBED,,,, 146-150 CM CLAY EY SILT OLIVE GRAY, SOFT, 00000000,d04550155dc59e153ecc38a604753fb3
44,388,A,1,CC,0.0,0.0,0.00,6.10,6.10,, CALC (NANNO) SILTY CLAY, 5Y4/1-OLIVE GRAY,, MIXED HIGHLY DISTURBED,,, FORAMS, WITH FORAMS AND TERRIGENOUS SAND OR MARLY NANNO OOZE ? (SECOND SMEAR SLID E), SOFT, 00000000,4833450ad862a423f3bce82d418f7439
44,388,A,2,1,70.0,150.0,37.00,37.70,38.50,, CALC CLAY," 5Y4/1-OLIVE GRAY,5Y5/1-LIGHT OLIVE GRA Y", OLIVE GRAY TO LIGHT OLIVE GRAY WITH DARKER MOTTL ES WITH DIFFUSE STREAKS OF HYDROTROILITE IN THE LOWE R PART," 70-122 CM SOUPY,122-150 CM HIGHLY DISTURBED", DIFFUSE STREAKS OF HYDROTROILITE IN THE LOWER PART, TROILITE,, STICKY," SOFT,SOUPY", 00000000,dfb8780026216c9efd4692ce6473e5ec
44,388,A,2,2,0.0,30.0,37.00,38.50,38.80,, CALC (NANNO) CLAY," -OLIVE GRAY,-BROWNISH GRAY,-GR AY"," IRREGULAR (DISTURBED) BANDS AND FIELDS OF DIFFE RENT SHADES OF OLIVE GRAY TO BROWNISH GRAY AND GRAY, DISTURBED SAND LAYER (DISTINCTLY SEPARATED FROM FINE SEDIMENT WITHOUT GRADING) IN 6-8 CM", HIGHLY DISTUR BED,,,,, SOFT, 33213000.3450.1210,5f7116f9be709017070fc5029d330926
44,388,A,2,2,30.0,80.0,37.00,38.80,39.30,, MARLY NANNO OOZE," 2.5Y5/2-GRAYISH BROWN,-DARKER O LIVE GRAY,5Y5/1-OLIVE GRAY", GENERAL COLOR GRAYISH B ROWN WITH DARKER OLIVE GRAY INTERBEDDED IN 40-45 CM AND IRREGULAR PATCHES OF THE SAME THROUGHOUT THE LAY ER LOWER CONTACT INTENSELY MOTTLED, HIGHLY DISTURBE D,,,,, SOFT, 12211210.3450,1e855eb9b0f848f5c73f0b0009b41ad9
44,388,A,2,2,80.0,104.0,37.00,39.30,39.54,, CALC CLAY, 10YR5/2-GRAYISH BROWN, GRAYISH BROWN WITH HIGHLY DISTURBED SANDY INTERBED AND INTENSELY M OTTLED LOWER CONTACT, HIGHLY DISTURBED,,,,, SOFT, 00000000Z 12211210.3450,630993cf43c6a5ef082592cef04d712c
44,388,A,2,2,104.0,140.0,37.00,39.54,39.90,, CLAY MINERAL RICH MARLY NANNOFOSSIL OOZE,,, HIGHLY DISTURBED,,,, OLIVE GRAY TO MEDIUM GRAY IN T HE UPPERMOST PART, SOFT, 00000000,e926e6cb7ba7ac3eacb9a70c87fdad79
44,388,A,2,3,0.0,150.0,37.00,40.00,41.50,, CALC (NANNO) SILTY CLAY," 5Y5/2-OLIVE GRAY,7.5YR5/ 2-BROWN,-YELLOWISH BROWN"," 65 CM DISTINCT CONTACT,0- 65 CM OLIVE GRAY ALMOST HOMOGENEOUS WITH VERY FAINT MOTTLES WITH ONE DISTINCT BROWN STREAK IN 40 CM,65-1 50 CM BROWN FAINTLY MOTTLED (AND BANDED IN THE UPPER PART) ON TOP OF THE LAYER COLOR IS MORE YELLOWISH B ROWN BELOW SOME DARK (HYDROTROILITE ?) STREAKS AND S POTS OCCUR", MODERATELY DISTURBED, SOME DARK (HYDRO TROILITE ?) STREAKS," TROILITE,BROWN STREAK IN 40 CM CONTAINS YELLOWISH BROWN IRON-MINERAL?",," 0-65 CM CONTAINS FINE SILT (CLOSE TO THE SILT-CLAY BOUNDARY) SEDIMENT IS STICKY,65-150 CM RARE SAND GRA INS ARE PROBABLY DUE TO CONTAMINATION FROM ABOVE", S OFT, 33213000,58e4033c8feb77c5dd0b1d4e59cabcb0
44,388,A,3,CC,0.0,0.0,46.50,46.60,46.60,, CALC CLAY (?),,,,,,, A SMALL PIECE OF CALC CLAY (?) SIM ILAR TO THIS IN CORE 2, SOFT, 33213000,6a69fa92ef49ed7a19e74c2babf404dc
44,388,A,4,1,88.0,150.0,208.00,208.88,209.50,, SILTY CLAY, 5GY4/1-DARK GREENISH GRAY," DARK GREE NISH GRAY WITH ABUNDANT SMALL DARKER MOTTLES,AT 150 CM A HARD LARGE BURROW FILLING (RODOCHROZITE ?) WITH CHARACTERISTIC SURFACE STRUCTURE OF TUBOTOMACULUM W AS FOUND"," 88-100 CM SOUPY,100-150 CM SLIGHTLY DISTU RBED",,,,," SOUPY 88-100 CM,MODERATELY STIFF", 33213000,a4ba5674f47d676546255bd554a6dd49
44,388,A,5,1,0.0,150.0,246.00,246.50,248.00,, CLAY," 5GY4/1-DARK GREENISH GRAY,5G5/1-LIGHTER GRE ENISH GRAY"," DARK GREENISH GRAY FAINTLY MOTTLED (WIT H SMALL IRREGULAR DARKER MOTTLES),CONTAINS HARD PYRI TIC (AND RODOCHROZITIC ?) BURROW FILLINGS,0-95 CM LI GHTER GREENISH GRAY WITH DARKER MOTTLES"," 0-95 CM MO DERATELY DISTURBED,95-150 CM HIGHLY DISTURBED",, PYRI TE RODOCHROZITE ?,,," STIFF AND SOFT MIXED MATERIAL AT 0-95 CM, STIFF", 00000000,ed0a0d2549878b9a995c9775fd8e8440
44,388,A,5,2,0.0,150.0,246.00,248.00,249.50,, CLAY," 5G4/1-DARK GREENISH GRAY,5G5/1-GREENISH GRA Y", IRREGULAR MOTTLING AND ALTERNATION OF STIFF AND SOFT MATERIAL THROUGHOUT THE SECTION, DARK GREENISH GRAY AND GREENISH GRAY MIXED UP IN DRILLING BRECCIA (?) HIGHLY DISTURBED, SMALL NODULES (BURROW FILLIN GS) OF PYRITE ARE SCATTERED IN THE SEDIMENT, PYRITE,,, STIFF ALTERNATING WITH SOFT MATERIAL, 00000000,df82f34110197010c3c9a8f86786a9f1
44,388,A,5,3,0.0,150.0,246.00,249.50,251.00,, CLAY," 5G4/1-DARK GREENISH GRAY,5G5/1-GREENISH GRA Y,5GY3/1-DARKER GREENISH GRAY"," DARK GREENISH GRAY ( 5G4/1 AND 5G5/1) WITH MOTTLES OF DARKER GREENISH GRA Y WITH SCATTERED BURROW FILLINGS (PYRITE),SEDIMENTAR Y STRUCTURES ARE ALMOST COMPLETELY DISTURBED", HIGHL Y DISTURBED,, PYRITE,,, STIFF ALTERNATING WITH SOFT M ATERIAL, 00000000,5adb135bf38d547e95c784731c7a83c5
44,388,A,5,4,0.0,150.0,246.00,251.00,252.50,, CLAY," 5G4/1-DARK GREENISH GRAY,5G5/1-GREENISH GRA Y"," MOTTLED,SCATTERED PYRITIC BURROW FILLINGS", HIGH LY DISTURBED,, PYRITE,," 14-25 CM VOID,SIMILAR TO COR E 5 SECTION 3", STIFF ALTERNATING WITH SOFT MATERIAL, 00000000,a7ebef5ea41d37971c07850c694dce45
44,388,A,5,5,0.0,140.0,246.00,252.50,253.90,, SILTY (?) CLAY," 5GY4/1-DARK GREENISH GRAY,5GY3/1, 5G4/1"," MOTTLED,SOME SEDIMENTARY STRUCTURES (FAINT B ARE VISIBLE", HIGHLY DISTURBED LESS DISTURBED IN THE MIDDLE PART,,,, DARK GREENISH GRAY (5GY4/1) TO 5GY3/1 AND 5G4/1, MOSTLY STIFF WITH MINOR SOFT MATERIAL, 00000000,e38bd34158d46d26e3f170a80be1538a
44,388,A,5,6,0.0,150.0,246.00,254.00,255.50,, SILTY CLAY, 5G4/1-DARK GREENISH GRAY,," 0-20 CM SO UPY,HIGHLY DISTURBED",,,, SIMILAR TO THE SECTIONS DESCR IBED ABOVE," SOUPY,STIFF AND SOFT MATERIAL", 00000000,2d69b75abd1a8eafa73dc249e7730ac5
44,388,A,6,1,128.0,150.0,284.00,285.28,285.50,, CLAY, 5G4/1-DARK GREENISH GRAY, FAINTLY MOTTLED WITH SMALL DARK SPOTS AND STREAKS, MODERATELY DISTU RBED,,,,, STIFF, 00000000,2e0931c3b7d3e8ea625c01629202ab97
44,388,A,6,2,10.0,150.0,284.00,285.60,287.00,, CLAY," 5G4/1-DARK GREENISH GRAY,5GY6/1-GREENISH GR AY"," FAINTLY MOTTLED OR ALMOST HOMOGENEOUS,RARE PYRI TIC BURROW FILLINGS ARE SCATTERED THROUGHOUT THE SEC TION,IN 90-93 CM A SUBROUNDED PIECE OF LIGHT (GREENI SH GRAY) SIDERITE (?) RICH MATERIAL OCCUR PROBABLY A N INTERBED"," 10-25 CM MODERATELY DISTURBED,25-50 CM SOUPY,50-150 CM HIGHLY DISTURBED",," SIDERITE,PYRITE",,," SOUPY 25-50 CM, STIFF", 00000000,c387afad9708d8ffef3a538931a7de39
44,388,A,7,1,103.0,150.0,293.50,294.53,295.00,, CLAY, 5G4/1-DARK GREENISH GRAY,, HIGHLY DISTURBED AND SOUPY,,,, PRESSURE BARREL," STIFF,SOUPY", 00000000,9edb0f8ea055b9eb56098dc0a9bba1ec
44,388,A,7,2,0.0,110.0,293.50,295.00,296.10,, CLAY, 5G4/1-DARK GREENISH GRAY, FINELY MOTTLED W ITH SIDERITE (?) CONCRETIONS IN 40-45 CM (2-3 MM)," 0-22 CM HIGHLY DISTURBED,22-150 CM MODERATELY DISTUR BED",, SIDERITE (?),, PRESSURE BARREL, STIFF, 00000000,3d61cac416861f5d147e954fb7dc1dde
44,388,A,7,3,0.0,150.0,293.50,296.50,298.00,, CLAY," 5G4/1-DARK GREENISH GRAY,5GY4/1-DARKER GREE NISH GRAY", FINELY MOTTLED AND DIFFUSELY BANDED (WIT H DARKER GREENISH GRAY BANDS) WITH SIDERITE (?) CONC RETIONS IN 120-123 CM, SLIGHTLY DISTURBED,, SIDERIT E (?) CONCRETIONS IN 120-123 CM,,, STIFF, 00000000,85386a71c014a6e2921356e70feba138
44,388,A,8,1,32.0,150.0,303.00,303.32,304.50,, CLAY, 5G4/1-DARK GREENISH GRAY, INTENSELY FINELY MOTTLED WITH SMALL ELONGATED MOTTLES (BURROWS ?) SU BPARALLEL TO BEDDING THE MOTTLING IS WELL DEVELOPED IN THE UPPER PART BELOW 100 CM THE SEDIMENT IS MORE HOMOGENEOUS," CRACKED BY SPLITTING BUT NOT HIGHLY DI STURBED BY DRILLING,32-38 CM SOUPY",, BELOW 100 CM AB UNDANT SUBMICROSCOPIC CRYSTALS OF SIDERITE (?), BEL OW 100 CM CONTAINS ABOUT 5 % NANNOS,, VERY STIFF, 00000000,83058b89149f4e7a0c2b77e1dc795204
44,388,A,8,CC,0.0,0.0,303.00,304.60,304.60,, CLAY, 5G4/1-DARK GREENISH GRAY," VERY SMALL FAINT MOTTLES WITH SCATTERED SIDERITE (?) MICROCONCRETION S (0.1-2 MM) AND WITH THIN (1 MM OR LESS) WELL SORTE D QUARTZOSE SILT LAYER ON THE BOTTOM SURFACE,THE SAM E MATERIAL (QUARTZOSE SILT) WAS FOUND IN A VERY THIN STRINGER (< 1 MM THICK)",,," SCATTERED SIDERITIC (?) M ICROCONCRETIONS (0.1-2 MM),QUARTZOSE SILT LAYER",,, VE RY STIFF, 00000000,7632a0ed42221152b9bb149eb7b6cd6c
44,388,A,9,1,0.0,47.0,312.50,312.50,312.97,, CLAY, 5G4/1-DARK GREENISH GRAY, VERY THIN DARKER STREAKS (VEINLETS) AND FAINT MOTTLES," 0-24 CM MODE RATELY DISTURBED,24-47 CM HIGHLY DISTURBED",, SIDERIT E (?) CONCRETIONS 1-2 MM TO 10 MM CONCENTRATED IN CE RTAIN INTERVALS (20 CM 28 CM 39 CM),,, VERY STIFF, 00000000,fd07d10112e055f3f2befb0039387c65
44,388,A,9,2,110.0,150.0,312.50,315.10,315.50,, CLAY, 5G4/1-DARK GREENISH GRAY,, COMPLETELY DISTU RBED SOUPY,,,, SIMILAR TO SECTION 1, VERY STIFF TO VE RY SOFT, 00000000,f02d9ec2b0f0a38cc34766faf67a8655
44,388,A,9,3,0.0,150.0,312.50,315.50,317.00,, CLAY, 5G4/1-DARK GREENISH GRAY, FINELY MOTTLED T HIN STREAKS AND SPOTS OF DARKER MATERIAL WITH SIDERI TE (?) CONCRETIONS IN SOME LAYERS, HIGHLY DISTURBED,, THE WELL DEVELOP ED SIDERITIC LAYER IN 133-135 CM CONSISTS OF HARD SI DERITIC FRAGMENTS AND LIGHTER SOFT MICROCRYSTALLINE MASS,,, VERY STIFF, 00000000,7aadca49512c2ad056e5d028d36fc85e
44,388,A,9,4,0.0,140.0,312.50,317.00,318.40,, CLAY, 5G4/1-DARK GREENISH GRAY, FAINTLY MOTTLED (IN SOME INTERVALS) WITH RELATIVELY ABUNDANT SIDERIT E (?) CONCRETIONS SOME IN DISTINCT LAYERS OR HORIZON S 9 CM 49 CM 103 CM 123 CM," 0-40 CM MODERATELY DIST URBED,40-64 CM AND 85-140 CM HIGHLY DISTURBED,64-85 CM INTENSELY DISTURBED",," ABUNDANT SIDERITE (?) CONCR RETIONS,CONTAINS PYRITIC SPHERULES (FRAMBOIDS)",, HOM OGENEOUS, VERY STIFF (OR SOFT CLAYSTONE), 00000000,b1aad6c9178c9344910fcb9269c757b0
44,388,A,9,5,0.0,150.0,312.50,318.50,320.00,, CLAY, 5G4/1-DARK GREENISH GRAY, HOMOGENEOUS OR F AINTLY MOTTLED WITH SEVERAL SIDERITIC (?) INTERBEDS ( LAYERS ENRICHED BY SIDERITIC CONCRETIONS OR MICROC RYSTALLINE MASS)," THE SILTY CLAY FRAGMENTS ARE INTE RBEDDED BY SOFT DRILLING SLURRY THUS LAYER LIKE STRU CTURES WERE PRODUCED,THE LAYERS ARE HIGHLY DISTURBED AND INDISTINCT,HIGHLY DISTURBED",, THIN SILTY LAYERS OCCUR (TOGETHER WITH SIDERITIC ONES) ENRICHED BY PY RITE SPHERICALS,,, VERY STIFF (CLAYSTONE ?), 00000000,8108dcf8739191e13433ff0f9362391a
44,388,A,9,6,0.0,145.0,312.50,320.00,321.45,, CLAY, 5G4/1-DARK GREENISH GRAY,, HIGHLY DISTURBED,, SIDERITIC CONCRETIONS ARE RELATIVELY RARE,,, STIFF, 00000000,e340f0b8ee3fd34c742237a7d5851471
