leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
22,214,,1,1,0.0,150.0,0.00,0.40,1.90,, VOLCANIC GLASS BEARING FORAM NANNO OOZE," 5Y7/2-YE LLOWISH GRAY,10YR8/2-VERY PALE ORANGE"," MOTTLING,LAM INAE", WET BUT BARELY DISTURBED,,,," ALTERNATION OF LIT HOLOGIES YELLOWISH GRAY DIATOM VOLCANIC GLASS BEARIN G FORAM NANNO OOZE(B) 0-35 CM,VERY PALE ORANGE VOLCA NIC GLASS FORAM RICH NANNO OOZE(D) WITH LAMINAE OF B 35-45 CM,B 45-47 CM,D 47-55 CM,B 55-64 CM,D 64-69 C M,B 69-75 CM,D 75-121 CM,MOTTLED D AND B 121-150 CM", SOFT, 00000000
22,214,,1,2,0.0,150.0,0.00,1.90,3.40,, FORAM NANNO OOZE," 5Y8/1-YELLOWISH GRAY,N9-WHITE,N 6-LIGHT GRAY"," LAMINAE 118-122 CM,MOTTLING", WET BUT BARELY DISTURBED,,,," ALL FORAM RICH NANNO OOZE,YELLOW OZE(B) 0-5 CM,WHITE FORAM NANNO OOZE(A) WITH MOTTLES OF B 5-67 CM,B INTERLAMINATED WITH A 67-84 CM,A 84- 105 CM,B 105-111 CM,A WITH MEDIUM LIGHT GRAY LAMINAE (AT 118 AND 122 CM) 111-130 CM,B 130-150 CM",, 00000000
22,214,,1,3,0.0,0.0,0.00,3.40,3.40,,,,,,,,," SECTION 3,5 AND 6 WERE NOT SPLIT BECAUSE THEY WERE TOO WET",, 00000000
22,214,,1,4,0.0,150.0,0.00,4.90,6.40,, FORAM RICH NANNO OOZE," 5Y8/1-YELLOWISH GRAY,N9-WH ITE"," MOTTLEING,LAMINAE", VERY WATERY BUT PROBABLY B ARELY DEFORMED,,,," YELLOWISH GRAY FORAM SAND (B) WITH VAGUE LIGHTER LAMINAE - FORAM (20) NANNO (80) 0-30 C M,WHITE FORAM RICH NANNO OOZE (A) HAVING SHARP CONTA CT WITH SUBJACENT LAYERS - FORAM (20) NANN (80) 30-4 0 CM,B WITH THIN (<1 CM) LAMINAE OF A 40-128 CM,A WI TH MOTTLES OF B AND STIFFER THAN ABOVE 128-150 CM",, 00000000
22,214,,2,1,100.0,150.0,9.50,10.50,11.00,, FORAM NANNO OOZE,,,,,,, ONLY THE END WAS SAMPLED AS THE CORE WAS TOO WET TO SPLIT,, 00000000
22,214,,2,2,100.0,150.0,9.50,12.00,12.50,, FORAM NANNO OOZE,,,,,,, ONLY THE END WAS SAMPLED AS THE CORE WAS TOO WET TO SPLIT,, 00000000
22,214,,2,3,100.0,150.0,9.50,13.50,14.00,, FORAM NANNO OOZE,,,,,,, ONLY THE END WAS SAMPLED AS THE CORE WAS TOO WET TO SPLIT,, 00000000
22,214,,2,4,100.0,150.0,9.50,15.00,15.50,, FORAM NANNO OOZE,,,,,,, ONLY THE END WAS SAMPLED AS THE CORE WAS TOO WET TO SPLIT,, 00000000
22,214,,2,5,100.0,150.0,9.50,16.50,17.00,, FORAM NANNO OOZE,,,,,,, ONLY THE END WAS SAMPLED AS THE CORE WAS TOO WET TO SPLIT,, 00000000
22,214,,2,CC,,,9.50,17.10,17.10,, FORAM NANNO OOZE,,,,,,,,, 00000000
22,214,,3,1,0.0,150.0,19.00,19.50,21.00,, FORAM NANNO OOZE," N9-WHITE,5Y8/1-YELLOWISH GRAY,5 B5/1-MEDIUM BLUISH GRAY"," LAMINAE,MOTTLEING",,,,," WHITE FORAM NANNO OOZE (A) WITH LAMINAE (1 CM THICK) OF YE LLOWISH GREY FORAM NANNO OOZE (B) 0-24 CM,B 24-29 CM ,A WITH BANDS OF B(35-36,130-131 AND 140-141) AND MA NY MEDIUM BLUISH GRAY MICROLAMINAE (45,62,80,121 CM) AND MOTTLES OF B (100-120 CM) 29-150 CM",, 00000000
22,214,,3,2,3.0,150.0,19.00,21.03,22.50,, FORAM NANNO OOZE," N9-WHITE,5Y8/1-YELLOWISH GRAY,5 B5/1-MEDIUM BLUISH GRAY",,,,,," VOID 0-3 CM,WHITE FORAM NA NNO OOZE (A) WITH YELLOWISH GRAY BANDS (B 30-31 AND 90-93 CM) AND LARGE MEDIUM BLUISH GRAY BAND (C 55-60 CM)",, 00000000
22,214,,3,3,0.0,150.0,19.00,22.50,24.00,, FORAM NANNO OOZE," N9-WHITE,5Y8/1-YELLOWISH GRAY",,,,,," WHITE FORAM NANNO OOZE (A) 0-15 CM,YELLOWISH GRAY F ORAM NANNO OOZE (B) 15-20 CM,A 20-25 CM,B 25-52 CM,A 52-107 CM,B 107-119 CM,A 119-125 CM,B 125-136 CM,A 136-150 CM",, 00000000
22,214,,3,4,0.0,150.0,19.00,24.00,25.50,, FORAM NANNO OOZE," N9-WHITE,5Y8/1-YELLOWISH GRAY",, INTENSE DEFORMATION,,,, MIXED WHITE WITH YELLOWISH GR AY FORAM NANNO OOZE (MIXED A AND B),, 00000000
22,214,,3,5,0.0,150.0,19.00,25.50,27.00,, FORAM NANNO OOZE," N9-WHITE,5Y8/1-YELLOWISH GRAY",," BARELY DEFORMED 0-76 CM,VERTICALLY STREAKED 76-150 CM",,,," YELLOWISH GRAY NANNO OOZE(B)0-95 CM,WHITE FORAM NANNO OOZE (A) 945-55 CM,B 55-66 CM,A AND B MIXED B Y DEFORMATION 66-150 CM",, 00000000
22,214,,3,6,0.0,150.0,19.00,27.00,28.50,, FORAM NANNO OOZE," N9-WHITE,5G8/1-YELLOWISH GRAY", LAMINAE,,,,," INTERLAMINATED WHITE AND YELLOWISH GRAY F ORAM NANNO OOZE (A AND B) 0-65 CM,A 65-75 CM,B 75-90 CM,A WITH A FEW LAMINAE OF B 90-195 CM,HARD A 145-1 50 CM",, 00000000
22,214,,4,2,0.0,150.0,28.50,30.50,32.00,, FORAM NANNO OOZE," N9-WHITE,5GY7/2-GRAYISH YELLOW GREEN,5GY5/2-DUSKY YELLOW GREEN", HORIZONTAL STREAKS AND LAMINAE,,,,," WHITE FORAM NANNO OOZE WITH HORIZONTA L STREAKS OF BLUE GRAY AND LAMINAE OF GRAYISH GREEN YELLOW (F 23,90 AND 105) AND DUSKY YELLOW GREEN LAMI NAE (E 100 CM),1 CM WIDE PUMICE AT 38 CM",, 00000000
22,214,,4,3,0.0,150.0,28.50,32.00,33.50,, FORAM NANNO OOZE," N9-WHITE,-DARK GRAY,-YELLOWISH GRAY,-GREYISH YELLOW GREEN",, NO OBVIOUS DEFORMATION,,,, DOMINANTLY WHITE FORAM NANNO OOZE (A) WITH MICROLA MINAE OF DARK GRAY AND YELLOWISH GRAY (B) AND GRAYIS H YELLOW GREEN LAMINAE AT 15 CM,, 00000000
22,214,,4,4,0.0,150.0,28.50,33.50,35.00,, FORAM NANNO OOZE," N9-WHITE,5B5/1-DARK GREY", LAMI NAE OF DARK GRAY AT 30 CM,,,,,,, 00000000
22,214,,4,5,0.0,150.0,28.50,35.00,36.50,, FORAM NANNO OOZE," N9-WHITE,-DARK GRAY,-LIGHT GREE N", MOTTLES,,,,,,, 00000000
