Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
130, 805,C,Initial Reports          ,      31.550,    2.070000,OA D. triradiatus (N)
,,,,,,
130, 805,C,Initial Reports          ,      79.050,    3.560000,LO R. pseudoumbilica (N)
,,,,,,
130, 805,C,Initial Reports          ,     126.550,    5.000000,LO D. quinqueramus (N)
,,,,,,
130, 805,C,Initial Reports          ,     269.550,    8.700000,LO D. hamatus (N)
,,,,,,
130, 805,C,Initial Reports          ,     327.050,   13.600000,LO S. heteromorphus (N)
,,,,,,
130, 805,C,Initial Reports          ,     394.700,   18.799999,LO S. belemnos (N)
,,,,,,
130, 805,C,Initial Reports          ,     577.150,   28.200001,LO G. opima (F)
,,,,,,
130, 805,C,Initial Reports          ,     611.000,   29.940001,Terminal depth
,,,,,,
