leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
87,582,A,1,1,0.0,150.0,29.10,29.10,30.60,AJS, MUD,,,,,,,, SOFT, 33212000
87,582,A,1,2,0.0,150.0,29.10,30.60,32.10,AJS, MUD,,,,,,,, SOFT, 33212000
87,582,A,1,3,0.0,150.0,29.10,32.10,33.60,AJS, MUD,,,,,,,, SOFT, 00000000
87,582,A,1,4,0.0,150.0,29.10,33.60,35.10,AJS," MUD,SAND",,,,,,,, SOFT, 00000000
87,582,A,1,5,0.0,51.0,29.10,35.10,35.61,AJS, MUD,,,,,,,, SOFT, 00000000
87,582,A,1,CC,0.0,10.0,29.10,35.71,35.71,AJS, MUD,,,,,,,, SOFT, 00000000
87,582,A,2,1,0.0,150.0,38.80,38.80,40.30,AJS, SAND,,,,,,,, SOFT, 00000000
87,582,A,2,2,0.0,150.0,38.80,40.30,41.80,AJS," SAND,MUD",,,,,,,, SOFT, 00000000
87,582,A,2,3,0.0,120.0,38.80,41.80,43.00,AJS, MUD,,,,,,,, SOFT, 00000000
87,582,A,2,4,0.0,134.0,38.80,43.30,44.64,AJS, MUD,,,,,,,, SOFT, 00000000
87,582,A,2,5,0.0,150.0,38.80,44.80,46.30,AJS," MUD,SAND",,,,,,,, SOFT, 00000000
87,582,A,2,6,0.0,150.0,38.80,46.30,47.80,AJS, MUD,,,,,,,, SOFT, 33213000
87,582,A,2,7,0.0,42.0,38.80,47.80,48.22,AT, MUD,,,,,,,, SOFT, 33213000
87,582,A,2,CC,0.0,10.0,38.80,48.32,48.32,AT, MUD,,,,,,,, SOFT, 33213000
