leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
66,490,,1,1,0.0,150.0,0.00,0.00,1.50,, MUD, GRAYISH OLIVE GREEN,,,  *, GLAUCONITE,,, SOFT,
66,490,,1,2,0.0,75.0,0.00,1.50,2.25,, MUD," GRAYISH OLIVE GREEN,OLIVE BROWN",,, CONCRETIONS*,,,, SOFT,
66,490,,1,2,76.0,104.0,0.00,2.26,2.54,, GLAUCONITIC MUDDY SILT," GRAYISH OLIVE GREEN,GREENISH GRAY TO GREENISH BLACK",,,  *, GLAUCONITE,,, SOFT,
66,490,,1,2,105.0,150.0,0.00,2.55,3.00,, MUD, GRAYISH OLIVE GREEN,,,  *,,,, SOFT, 33213000
66,490,,1,3,0.0,150.0,0.00,3.00,4.50,, MUD," GRAYISH OLIVE GREEN,OLIVE BROWN", LAMINAE, MODERATELY TO SLIGHTLY DISTURBED, CONCRETIONS*,,,, SOFT, 33213000
66,490,,1,4,0.0,138.0,0.00,4.50,5.88,, MUD, GRAYISH OLIVE,,," PEBBLES,NODULES*",, SPICULES AND SPINES,, FIRM,
66,490,,1,CC,0.0,22.0,0.00,5.98,6.10,, MUD, GRAYISH OLIVE,,,  *,,,, FIRM, 33213000
66,490,,2,1,8.0,150.0,9.00,9.08,10.50,, MUD," OLIVE BROWN,GRAYISH OLIVE GREEN",,, CONCRETIONS*,, SPICULES AND SPINES,, FIRM,
66,490,,2,2,0.0,150.0,9.00,10.50,12.00,, MUD, GRAYISH OLIVE GREEN,,,  *,," SPICULES AND SPINES,PLANT DEBRIS",, FIRM,
66,490,,2,3,0.0,150.0,9.00,12.00,13.50,, MUD, GRAYISH OLIVE GREEN,,,  *,,,, FIRM,
66,490,,2,4,0.0,150.0,9.00,13.50,15.00,, MUD, GRAYISH OLIVE GREEN,,, PEBBLES*, ZEOLITES,,, FIRM,
66,490,,2,5,0.0,150.0,9.00,15.00,16.50,, MUD, GRAYISH OLIVE GREEN,,,  *,, SPICULES AND SPINES,, FIRM,
66,490,,2,6,0.0,123.0,9.00,16.50,17.73,, MUD, GRAYISH OLIVE GREEN,,,  *,, SPICULES AND SPINES,, FIRM,
66,490,,2,CC,0.0,20.0,9.00,17.83,17.93,, MUD, GRAYISH OLIVE GREEN,,,  *,,,, FIRM,
66,490,,3,1,0.0,150.0,18.50,18.50,20.00,, MUD, OLIVE GRAY TO GRAYISH OLIVE,,,  *,,,, FIRM,
66,490,,3,2,0.0,150.0,18.50,20.00,21.50,, MUD, OLIVE GRAY TO GRAYISH OLIVE,,,  *,, SPICULES AND SPINES,, FIRM,
66,490,,3,3,0.0,150.0,18.50,21.50,23.00,, MUD, OLIVE GRAY TO GRAYISH OLIVE,,,  *,, SPICULES AND SPINES,, FIRM, 33213000
66,490,,3,4,0.0,150.0,18.50,23.00,24.50,, MUD, OLIVE GRAY TO GRAYISH OLIVE, BEDDING,,  *,,,, FIRM, 33213000
66,490,,3,5,0.0,150.0,18.50,24.50,26.00,, MUD, OLIVE GRAY TO GRAYISH OLIVE,,,  *,,,, FIRM, 33213000
66,490,,3,6,0.0,150.0,18.50,26.00,27.50,, MUD, OLIVE GRAY TO GRAYISH OLIVE,,, CONCRETIONS*, GLAUCONITE, SPICULES AND SPINES,, FIRM,
66,490,,3,7,0.0,43.0,18.50,27.50,27.93,, MUD, OLIVE GRAY TO GRAYISH OLIVE,,,  *,, SPICULES AND SPINES,, FIRM, 33213000
66,490,,3,CC,0.0,15.0,18.50,28.05,28.10,, MUD, OLIVE GRAY TO GRAYISH OLIVE,,,  *,,,, FIRM, 33213000
66,490,,4,1,0.0,150.0,28.00,28.00,29.50,, MUD, OLIVE GRAY,, MODERATELY DISTURBED,  *,,,, FIRM, 33213000
66,490,,4,2,0.0,8.0,28.00,29.50,29.58,, MUD, OLIVE GRAY,,, GAS FEATURES*,,,, FIRM, 33213000
66,490,,4,2,11.0,58.0,28.00,29.61,30.08,, MUD, OLIVE GRAY,,,  *,,,, FIRM, 33213000
66,490,,4,3,0.0,150.0,28.00,31.00,32.50,, MUD, GRAYISH OLIVE, LAMINAE,,  *,, SPICULES AND SPINES,, FIRM, 33213000
66,490,,4,4,0.0,150.0,28.00,32.50,34.00,, MUD, GRAYISH OLIVE,,,  *,, SPICULES AND SPINES,, FIRM, 33213000
66,490,,4,5,0.0,103.0,28.00,34.00,35.03,, MUDDY SILT, GRAYISH OLIVE,,,  *,,,, FIRM,
66,490,,4,CC,0.0,20.0,28.00,35.13,35.23,, MUDDY SILT, OLIVE GRAY,,,  *,,,, FIRM, 33213000
66,490,,5,1,0.0,150.0,37.50,37.50,39.00,, MUD, OLIVE GRAY TO GRAYISH OLIVE,,, GAS FEATURES*,,,, FIRM, 33213000
66,490,,5,2,0.0,150.0,37.50,39.00,40.50,, MUD, OLIVE GRAY TO GRAYISH OLIVE,,, GAS FEATURES*,,,, FIRM,
66,490,,5,3,0.0,150.0,37.50,40.50,42.00,, MUD, OLIVE GRAY TO GRAYISH OLIVE,,, GAS FEATURES*,,,, FIRM,
66,490,,5,4,0.0,77.0,37.50,42.00,42.77,, MUD, OLIVE GRAY TO GRAYISH OLIVE,,, GAS FEATURES*,,,, FIRM,
