leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
85,572,D,1,1,0.0,150.0,151.00,151.00,152.50,IJ, DIATOM NANNOFOSSIL OOZE," WHITE,PURPLE", BANDING, GREATLY DISTURBED,,,,, SOFT, 11111210.2220
85,572,D,1,2,0.0,150.0,151.00,152.50,154.00,IJ, DIATOM NANNOFOSSIL OOZE, WHITE,, GREATLY DISTURBED,,,,, SOFT, 00000000
85,572,D,1,3,0.0,145.0,151.00,154.00,155.45,IJ, DIATOM NANNOFOSSIL OOZE," WHITE,LIGHT GRAY,GREENISH GRAY,PALE PURPLE"," MOTTLING,BANDING,BURROWS", MODERATELY DISTURBED,,,,, SOFT, 00000000
85,572,D,1,4,0.0,72.0,151.00,155.50,156.22,IJ, DIATOM NANNOFOSSIL OOZE," WHITE,LIGHT GRAY,GREENISH GRAY,PALE PURPLE",, MODERATELY DISTURBED TO GREATLY DISTURBED,,,,, SOFT, 00000000
85,572,D,1,CC,0.0,5.0,151.00,156.34,156.29,IJ, DIATOM NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000
85,572,D,2,1,0.0,150.0,160.50,160.50,162.00,IJ, DIATOM NANNOFOSSIL OOZE," LIGHT GRAY,PALE GREEN,WHITE,PALE PURPLE"," BANDING,BURROWS", SLIGHTLY DISTURBED,,,,, SOFT, 00000000
85,572,D,2,2,0.0,150.0,160.50,162.00,163.50,IJ, DIATOM NANNOFOSSIL OOZE," PALE PURPLE,PALE YELLOW,BLUISH WHITE,LIGHT GRAY",, GREATLY DISTURBED,,,,, SOFT, 11111210.2220
85,572,D,2,3,0.0,150.0,160.50,163.50,165.00,IJ, DIATOM NANNOFOSSIL OOZE," PALE PURPLE,PALE YELLOW,BLUISH WHITE,LIGHT GRAY",, GREATLY DISTURBED,,,,, SOFT, 00000000
85,572,D,2,4,0.0,150.0,160.50,165.00,166.50,IJ, DIATOM NANNOFOSSIL OOZE," WHITE,PALE PURPLE,GRAYS,GREENISH,BLUISH,LIGHT", BANDING, GREATLY DISTURBED,,,,, SOFT, 00000000
85,572,D,2,5,0.0,145.0,160.50,166.50,167.95,IJ, DIATOM NANNOFOSSIL OOZE," WHITE,PALE PURPLE,LIGHT GRAY",, GREATLY DISTURBED,,,,, SOFT, 00000000
85,572,D,2,6,0.0,145.0,160.50,168.00,169.45,IJ, DIATOM NANNOFOSSIL OOZE," WHITE,PALE PURPLE,LIGHT GRAY",, GREATLY DISTURBED,,,,, SOFT, 00000000
85,572,D,2,7,0.0,64.0,160.50,169.50,170.14,IJ, DIATOM NANNOFOSSIL OOZE," LIGHT GRAY,WHITE,PURPLE",, GREATLY DISTURBED,,,,, SOFT, 21112220.1210
85,572,D,2,CC,0.0,11.0,160.50,170.25,170.26,IJ, DIATOM NANNOFOSSIL OOZE," LIGHT GRAY,WHITE,PURPLE",, MODERATELY DISTURBED,,,,, SOFT, 21112220.1210
