leg,site,hole,core,section,top interval depth(cm),top of core depth(cm),top of section(m),sample midpoint depth(m),describer,rock name,piece numbers,texture data,structure data,alteration data,other information data,vesicle data,phenocryst data,groundmass mineral data,replacement mineral data,comments,unknown code
92,601,B,1,CC,0.0,14.40,20.15,   20.30,"REA, D. K.",SEDIMENT (FORAM AND NANNO BEARING CLAY),,,,,,,,,,,
92,601,B,1,CC,25.0,14.40,20.30,   20.42,"REA, D. K.",BASALT,INTERVAL (25-37CM),,,,PCES OF BASALT WITH LARGEST ONE STUCK IN XCB SHOE BELOW CATCHER,,,,,,
