Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
172,1054,A,Initial Reports          ,       5.760,    0.068000,T Globorotalia tumida flexuosa
,,,,,,
172,1054,A,Initial Reports          ,      20.450,    0.401000,Reent. Globorotalia tumida flexuosa
,,,,,,
172,1054,A,Initial Reports          ,      20.850,    0.460000,T Pseudoemiliania lacunosa
,,,,,,
172,1054,A,Initial Reports          ,      27.550,    0.750000,B G. crassaformis hessi
,,,,,,
172,1054,A,Initial Reports          ,      27.590,    1.000000,Reent. medium sized Gephyrocapsa spp.
,,,,,,
172,1054,A,Initial Reports          ,      59.620,    1.240000,T large Gephyrocapsa spp.
,,,,,,
172,1054,A,Initial Reports          ,      60.830,    1.300000,T Globigerinoides obliquus
,,,,,,
172,1054,A,Initial Reports          ,     133.530,    1.690000,B medium sized Gephyrocapsa spp.
,,,,,,
172,1054,A,Initial Reports          ,     146.560,    1.950000,T Discoaster brouweri
,,,,,,
172,1054,A,Initial Reports          ,     146.710,    2.000000,B Truncorotalia truncatulinoides
,,,,,,
172,1054,A,Initial Reports          ,     189.790,    2.520000,T Discoaster pentaradiatus
,,,,,,
