Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
172,1062,A,Initial Reports          ,      57.970,    0.460000,T Pseudoemiliania lacunosa
,,,,,,
172,1062,A,Initial Reports          ,     121.840,    1.240000,T large Gephyrocapsa spp.
,,,,,,
172,1062,A,Initial Reports          ,     123.530,    1.300000,T Globigerinoides obliquus
,,,,,,
172,1062,A,Initial Reports          ,     130.170,    1.580000,B large Gephyrocapsa spp.
,,,,,,
172,1062,A,Initial Reports          ,     132.470,    1.670000,T Calcidiscus macintyrei
,,,,,,
172,1062,A,Initial Reports          ,     134.180,    1.690000,B medium sized Gephyrocapsa spp.
,,,,,,
172,1062,A,Initial Reports          ,     142.720,    1.950000,T Discoaster brouweri
,,,,,,
172,1062,A,Initial Reports          ,     148.840,    2.150000,B Discoaster triradiatus Acme
,,,,,,
172,1062,A,Initial Reports          ,     149.160,    2.160000,B (common) Globoconella inflata
,,,,,,
172,1062,A,Initial Reports          ,     157.220,    2.520000,T Discoaster pentaradiatus
,,,,,,
172,1062,A,Initial Reports          ,     180.050,    2.830000,T Discoaster tamalis
,,,,,,
