leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
94,610,E,1,1,0.0,150.0,260.00,260.00,261.50,IP, NANNO OOZE, WHITE, MOTTLING,,, PYRITE,,, SOFT, 11111210
94,610,E,1,2,0.0,150.0,260.00,261.50,263.00,IP, NANNO OOZE," WHITE,GREEN"," MOTTLING,BURROWS",, PYRITE INFILLINGS, PYRITE,,, SOFT, 00000000
94,610,E,1,3,0.0,150.0,260.00,263.00,264.50,IP, NANNO OOZE," WHITE,GREEN", MOTTLING,,, PYRITE,,, SOFT, 00000000
94,610,E,1,4,0.0,26.0,260.00,264.50,264.76,IP, NANNO OOZE, WHITE, MOTTLING,,, PYRITE,,, SOFT, 00000000
94,610,E,1,CC,0.0,27.0,260.00,264.86,265.03,IP, NANNO OOZE, WHITE, MOTTLING,,, PYRITE,,, SOFT, 00000000
94,610,E,2,1,0.0,146.0,269.60,269.60,271.06,IP, NANNO OOZE," PALE GRAY,WHITE", MOTTLING,,,,,, SOFT, 00000000
94,610,E,2,2,0.0,150.0,269.60,271.10,272.60,IP, NANNO OOZE," WHITE,PALE GREEN,GRAY", MOTTLING,,,,,, SOFT, 00000000
94,610,E,2,3,0.0,150.0,269.60,272.60,274.10,JFD, NANNO OOZE," PALE GRAY,WHITE,PALE GREEN", MOTTLING,,, PYRITE,,, SOFT, 00000000
94,610,E,2,4,0.0,148.0,269.60,274.10,275.58,JFD, NANNO OOZE," PALE GRAY,WHITE,PALE GREEN", MOTTLING,,,,,, SOFT, 00000000
94,610,E,2,5,0.0,11.0,269.60,275.60,275.71,JFD, NANNO OOZE," PALE GRAY,WHITE,PALE GREEN", MOTTLING,,,,,, SOFT, 00000000
94,610,E,2,CC,0.0,25.0,269.60,275.81,275.96,JFD, NANNO OOZE," WHITE,PALE GREEN",,,,,,, SOFT, 00000000
94,610,E,3,1,0.0,150.0,279.20,279.20,280.70,IP, NANNO OOZE," WHITE,GREEN"," LAMINAE,MOTTLING",,, PYRITE,,, SOFT, 00000000
94,610,E,3,2,0.0,150.0,279.20,280.70,282.20,IP, NANNO OOZE," WHITE,GREEN"," LAMINAE,MOTTLING",,, PYRITE,,, SOFT, 00000000
94,610,E,3,3,0.0,150.0,279.20,282.20,283.70,IP, NANNO OOZE TO NANNO CHALK," WHITE,GREEN"," MOTTLING,BURROWS",,, PYRITE,,, SOFT TO FIRM, 00000000
94,610,E,3,4,0.0,150.0,279.20,283.70,285.20,IP, NANNO OOZE TO NANNO CHALK," WHITE,GREEN"," MOTTLING,BURROWS",,, PYRITE,,, SOFT TO FIRM, 00000000
94,610,E,3,5,0.0,150.0,279.20,285.20,286.70,IP, NANNO OOZE TO NANNO CHALK," WHITE,GREEN"," MOTTLING,BURROWS",,, PYRITE,,, SOFT TO FIRM, 00000000
94,610,E,3,6,0.0,150.0,279.20,286.70,288.20,IP, NANNO OOZE TO NANNO CHALK," LIGHT GREENISH GRAY,GREEN"," BURROWS,LAMINAE,MOTTLING",,, PYRITE,,, SOFT TO FIRM, 00000000
94,610,E,3,7,0.0,35.0,279.20,288.20,288.55,IP, NANNO OOZE TO NANNO CHALK," WHITE,GREENISH GRAY"," BURROWS,MOTTLING",,, PYRITE,,, SOFT TO FIRM, 00000000
94,610,E,3,CC,0.0,20.0,279.20,288.66,288.76,IP, NANNO OOZE TO NANNO CHALK, WHITE, MOTTLING,,, PYRITE,,, SOFT TO FIRM, 00000000
94,610,E,4,1,0.0,150.0,288.80,288.80,290.30,LDK, NANNO CHALK, WHITE,,,,,,, FIRM, 00000000
94,610,E,4,2,0.0,150.0,288.80,290.30,291.80,LDK, NANNO CHALK, WHITE,,,,,,, FIRM, 00000000
94,610,E,4,3,0.0,150.0,288.80,291.80,293.30,LDK, NANNO CHALK," WHITE,GREENISH",,,,,,, FIRM, 00000000
94,610,E,4,4,0.0,150.0,288.80,293.30,294.80,LDK, NANNO CHALK," WHITE,GREENISH", FRACTURING,,,,,, FIRM, 00000000
94,610,E,4,5,0.0,150.0,288.80,294.80,296.30,LDK, NANNO CHALK," WHITE,TAN,GREEN,PURPLE", FRACTURING,,,,,, FIRM, 00000000
94,610,E,4,6,0.0,85.0,288.80,296.30,297.15,LDK, NANNO CHALK, GREENISH WHITE,,,,,,, FIRM, 00000000
94,610,E,4,CC,0.0,25.0,288.80,297.25,297.40,LDK, NANNO CHALK, GREENISH WHITE,,,,,,, FIRM, 00000000
94,610,E,5,1,0.0,150.0,298.40,298.40,299.90,LDK, NANNO CHALK, WHITE,,,,,,, FIRM, 00000000
94,610,E,5,2,0.0,150.0,298.40,299.90,301.40,LDK, NANNO CHALK, WHITE,,,,,,, FIRM, 00000000
94,610,E,5,3,0.0,150.0,298.40,301.40,302.90,LDK, NANNO CHALK, WHITE,,,,,,, FIRM, 00000000
94,610,E,5,4,0.0,150.0,298.40,302.90,304.40,LDK, NANNO CHALK, WHITE,,,, PYRITE,,, FIRM, 00000000
94,610,E,5,5,0.0,150.0,298.40,304.40,305.90,LDK, NANNO CHALK, WHITE,,,,,,, FIRM, 00000000
94,610,E,5,6,0.0,150.0,298.40,305.90,307.40,LDK, NANNO CHALK, WHITE,,,,,,, FIRM, 00000000
94,610,E,5,7,0.0,29.0,298.40,307.40,307.69,LDK," NANNO CHALK,BRECCIA", WHITE,,,,,,, FIRM, 00000000
94,610,E,5,CC,0.0,29.0,298.40,307.80,307.99,LDK, NANNO CHALK, WHITE,,,,,,, FIRM, 00000000
94,610,E,6,1,0.0,150.0,308.00,308.00,309.50,LDK, NANNO CHALK, WHITE,,,,,,, FIRM, 00000000
94,610,E,6,2,0.0,150.0,308.00,309.50,311.00,LDK, NANNO CHALK, WHITE,,,,,,, FIRM, 00000000
94,610,E,6,3,0.0,150.0,308.00,311.00,312.50,LDK, NANNO CHALK, WHITE,,,, PYRITE,,, FIRM, 00000000
94,610,E,6,4,0.0,120.0,308.00,312.50,313.70,LDK, NANNO CHALK, WHITE,,,, PYRITE,,, FIRM, 00000000
94,610,E,6,CC,0.0,20.0,308.00,313.80,313.90,LDK, NANNO CHALK, WHITE,,,,,,, FIRM, 00000000
94,610,E,7,1,0.0,150.0,317.60,317.60,319.10,LDK, NANNO CHALK, WHITE,,,,,,, FIRM, 00000000
94,610,E,7,2,0.0,150.0,317.60,319.10,320.60,LDK, NANNO CHALK," WHITE,GRAY",,,,,,, FIRM, 00000000
94,610,E,7,3,0.0,150.0,317.60,320.60,322.10,LDK, NANNO CHALK," WHITE,GRAY",,,,,,, FIRM, 00000000
94,610,E,7,4,0.0,150.0,317.60,322.10,323.60,LDK, NANNO CHALK, GRAY, BURROWS,,,,,, FIRM, 00000000
94,610,E,7,5,0.0,150.0,317.60,323.60,325.10,LDK, NANNO CHALK, GRAY, BURROWS,,,,,, FIRM, 11121210
94,610,E,7,6,0.0,48.0,317.60,325.10,325.58,LDK, NANNO CHALK, GRAY,,,,,,, FIRM, 11121210
94,610,E,7,CC,0.0,28.0,317.60,325.69,325.87,LDK, NANNO CHALK, GRAY,,,,,,, FIRM, 11121210
