leg,site,hole,core,coretype,section,observer,top interval,piece number top,sub piece top,bottom interval,piece number bottom,sub piece bottom,lithology,color,color number,structures,drilling deformities,unusual occurrences,minerals,paleontology,other,induration,more data available,code,latitude,longitude,depth,top interval depth below sea floor,bottom interval depth below sea floor
120,751,A,001,Hydraulic (Advanced) Piston Core,01,HOL,000,,,052,,,foraminifer diatom ooze,pink with lense of pea green? at 2-5cm (gradational darkening downward),5yr 8/4 with lense of 10y 6/6 at 2-5cm,minor bioturbation; lense (2-5cm),soupy,trace of volcanic ash,trace of volcanic ash,diatoms; forams,,,,H,-57.72600,79.81480,0000.00,0,52
120,751,A,001,Hydraulic (Advanced) Piston Core,01,HOL,052,,,077,,,calcareous diatom ooze,"light yellowish brown, pink? (peach) burrows at top and scattered black specks to pebbles up to 5mm at 57-77cm","2.5y 6/4, 5yr 8/4? burrows at top",minor bioturbation; burrowing at top,soupy,pebbles up to 5mm,,diatoms; forams?,calcareous fragments,,,H,-57.72600,79.81480,0000.00,52,77
120,751,A,001,Hydraulic (Advanced) Piston Core,01,HOL,077,,,112,,,calcareous diatom ooze,"very pale brown, light brown burrow at 77-96cm and black specks at 100-112cm",10yr 8/3,minor bioturbation; 2cm wide burrow at 77-96cm (extending up to 76cm of previous interval),soupy,,,diatoms; forams?,calcareous fragments,,,H,-57.72600,79.81480,0000.00,77,112
120,751,A,001,Hydraulic (Advanced) Piston Core,01,HOL,112,,,132,,,calcareous diatom ooze,light gray with black specks,2.5y 7/2,minor bioturbation (increasing downward),soupy,,,diatoms; forams?,calcareous fragments; gradational contact (112cm); sharp contact (132cm),,,H,-57.72600,79.81480,0000.00,112,132
120,751,A,001,Hydraulic (Advanced) Piston Core,01,HOL,132,,,150,,,calcareous diatom ooze,"pale yellow with peach? and light brown mottling, burrows filled with light gray, and brown, beige and tan fragments",5y 8/3 with burrows filled with 2.5y 7/2,infilled burrows; mottling; minor bioturbation,soupy,,,diatoms; forams?,calcareous fragments; sharp contact (132cm),,,H,-57.72600,79.81480,0000.00,132,150
120,751,A,001,Hydraulic (Advanced) Piston Core,02,BRE,000,,,033,,,diatom ooze,very pale brown with light yellowish brown infilled burrow,10yr 8/3 with 2.5y 6/4 infilled burrow,"minor bioturbation; mottling; oval, 2cm high x 2.5cm wide infilled burrow",soupy,trace of volcanic glass,trace of volcanic glass; zircon crystal,diatoms,,,,H,-57.72600,79.81480,0001.50,150,183
120,751,A,001,Hydraulic (Advanced) Piston Core,02,BRE,033,,,057,,,calcareous diatom ooze with radiolarians,pale yellow (grades down from lighter brown at top to light yellowish brown at base); black to red specks scattered throughout,2.5y 7/4 (grades down to 2.5y 6/4 at base),minor bioturbation,soupy,,,radiolarians; diatoms,,,,H,-57.72600,79.81480,0001.50,183,207
120,751,A,001,Hydraulic (Advanced) Piston Core,02,BRE,057,,,091,,,calcareous diatom ooze,"yellow to white to brownish yellow; ""burrows of all colors""",2.5y 7/6 to 10yr 8/2 to 10yr 6/6,minor bioturbation; 2cm wide burrows,soupy,,,"diatoms, forams",,,,H,-57.72600,79.81480,0001.50,207,241
120,751,A,001,Hydraulic (Advanced) Piston Core,02,BRE,091,,,104,,,calcareous diatom ooze,brownish yellow with scattered black to brown specks (esp. 94-95cm),10yr 6/6,minor bioturbation,soupy,,,"diatoms, forams",calcareous fragments,,,H,-57.72600,79.81480,0001.50,241,254
120,751,A,001,Hydraulic (Advanced) Piston Core,02,BRE,104,,,115,,,foraminifer diatom ooze,white with brownish yellow in burrows,10yr 8/2 with 10yr 6/6 in burrows,infilled burrows; minor bioturbation,soupy,,,"diatoms, forams",,,,H,-57.72600,79.81480,0001.50,254,265
120,751,A,001,Hydraulic (Advanced) Piston Core,02,BRE,115,,,150,,,foraminifer diatom ooze,white and brownish yellow with black and red specks,10yr 8/2 and 10yr 6/6,,highly disturbed? to soupy,,,"diatoms, forams",,,,H,-57.72600,79.81480,0001.50,265,300
120,751,A,001,Hydraulic (Advanced) Piston Core,03,HOL,000,,,150,,,foraminifer diatom ooze,white with light tan mottles and black specks and pebbles? up to 6mm,10yr 8/2,mottling,soupy (0-58cm) to highly disturbed (58-150cm),pebbles up to 6mm,,"diatoms, forams",flow-in (58-150cm),,,H,-57.72600,79.81480,0003.00,300,450
120,751,A,001,Hydraulic (Advanced) Piston Core,04,BRE,000,,,019,,,foraminifer diatom ooze,white mottled with a slightly darker shade of brown; black to red specks and pebbles?,10yr 8/2,mottling,highly disturbed,a few pebbles up to 5mm,,diatoms; forams,flow-in,,,H,-57.72600,79.81480,0004.50,450,469
120,751,A,002,Hydraulic (Advanced) Piston Core,01,BRE,000,,,150,,,foraminifer diatom ooze; void (0-28cm),white with light brown mottling at 145-150cm and rare brown to black specks scattered throughout,10yr 8/2,moderate bioturbation; mottling (145-150cm),slightly disturbed?,scattered ice-rafted debris,,diatoms; forams,scattered ice-rafted debris,,,H,-57.72600,79.81480,0004.70,469,619
120,751,A,002,Hydraulic (Advanced) Piston Core,02,HOL,000,,,150,,,foraminifer diatom ooze,"white (0-10,107-150cm); gray/light gray (49-59cm); light gray (90-107cm); not given for 10-49,59-90cm","10yr 8/2 (0-10,107-150cm); 10yr 6/1 (49-59cm); 10yr 7/2 (90-107cm); not given for 10-49,59-90cm","minor bioturbation (0-40,59-95,107-150cm); mottling",slightly disturbed?,scattered ice-rafted debris (esp. 90-107cm); vitric ash (49-59cm),vitric ash (49-59cm),diatoms; forams,scattered ice-rafted debris (esp. 90-107cm); sand- to pebble-sized rock fragments (0-50?cm),,,H,-57.72600,79.81480,0006.20,620,770
120,751,A,002,Hydraulic (Advanced) Piston Core,03,BRE,000,,,150,,,diatom ooze,white,"10yr 8/1 (0-65,134-150cm); 10yr 8/2 (65-134cm)",minor bioturbation; mottling,slightly disturbed?,ice-rafted debris (esp. 65-150cm),,diatoms,ice-rafted debris (esp. 65-150cm),,,H,-57.72600,79.81480,0007.70,770,920
120,751,A,002,Hydraulic (Advanced) Piston Core,04,HOL,000,,,080,,,diatom ooze,white,10yr 8/1,minor bioturbation; mottling,slightly disturbed?,,,diatoms,,,,H,-57.72600,79.81480,0009.20,920,1000
120,751,A,002,Hydraulic (Advanced) Piston Core,CC,BRE,000,,,010,,,breccia of very low densiity porcellanite,white,10yr 8/1,,highly fragmented,,porcellanite,,,,,H,-57.72600,79.81480,0009.99,999,1009
120,751,A,003,Hydraulic (Advanced) Piston Core,01,PAL,000,,,150,,,diatom ooze (44-150cm); porcellanite (0-44cm),white,2.5y n8/0 (0-44cm); 10yr 8/2 (44-150cm),faint mottling (44-150cm),highly fragmented (0-44cm); soupy (44-150cm),,porcellanite (0-44cm),diatoms (44-150cm),,,,H,-57.72600,79.81480,0014.20,1420,1570
120,751,A,003,Hydraulic (Advanced) Piston Core,02,PAL,000,,,140,,,diatom ooze,white,10yr 8/1 (0-114cm); 10yr 8/2 (114-140cm),faint mottling,soupy,ice-rafted debris? (esp. 119cm),,diatoms,ice-rafted debris? (esp. 119cm),,,H,-57.72600,79.81480,0015.70,1570,1710
120,751,A,003,Hydraulic (Advanced) Piston Core,02,PAL,140,,,150,,,interstitial water sample,,,,,,,,,,,H,-57.72600,79.81480,0015.70,1710,1720
120,751,A,003,Hydraulic (Advanced) Piston Core,03,PAL,000,,,150,,,"diatom ooze (0-28,46-150cm), porcellanite at 28-46cm",white with white mottling at 0-120cm and gray mottling at 120-150cm,"10yr 8/2 (0-28,117-150cm); 10yr 8/1 (28-117cm)",burrowing; minor (0-117cm) to moderate (117-150cm) bioturbation; mottling,moderately disturbed,,porcellanite (28-46cm),"diatoms (0-28,46-150cm)",,,,H,-57.72600,79.81480,0017.20,1720,1870
120,751,A,003,Hydraulic (Advanced) Piston Core,04,PAL,000,,,140,,,"diatom ooze (0-50,56-150cm) calcareous diatom ooze at 50-56cm","white (0-50,56-140cm); light gray (50-56cm); dark streak from 56-127cm",10yr 8/2 (0-50cm); 10yr 7/2 (50-56cm); 10yr 8/1 (56-140cm),,soupy,"ice-rafted debris (39,50-56cm)",,diatoms,"ice-rafted debris (30,50-56cm); dark streak at 56-127cm probably from something dragged on surface during splitting",,,H,-57.72600,79.81480,0018.70,1870,2010
120,751,A,003,Hydraulic (Advanced) Piston Core,04,PAL,140,,,150,,,physical properties sample,,,,,,,,,,,H,-57.72600,79.81480,0018.70,2010,2020
