Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
138, 854,B,Post Moratorium          ,       0.000,    0.000000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 854,B,Post Moratorium          ,       4.080,    0.780000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 854,B,Post Moratorium          ,       5.350,    0.990000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 854,B,Post Moratorium          ,       5.820,    1.070000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 854,B,Post Moratorium          ,      10.610,    1.770000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 854,B,Post Moratorium          ,      11.480,    1.950000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 854,B,Post Moratorium          ,      16.680,    2.600000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 854,B,Post Moratorium          ,      17.680,    3.053000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 854,B,Post Moratorium          ,      17.820,    3.131000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 854,B,Post Moratorium          ,      17.950,    3.224000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 854,B,Post Moratorium          ,      18.150,    3.337000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 854,B,Post Moratorium          ,      19.080,    3.611000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 854,B,Post Moratorium          ,      19.500,    3.740000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 854,B,Post Moratorium          ,      19.930,    5.875000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 854,B,Post Moratorium          ,      21.110,    6.122000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 854,B,Post Moratorium          ,      21.910,    6.256000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 854,B,Post Moratorium          ,      23.030,    6.555000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 854,B,Post Moratorium          ,      25.270,    6.919000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 854,B,Post Moratorium          ,      27.570,    7.072000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 854,B,Post Moratorium          ,      30.720,    7.406000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 854,B,Post Moratorium          ,      32.690,    7.533000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 854,B,Post Moratorium          ,      33.230,    7.618000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 854,B,Post Moratorium          ,      39.780,    8.027000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 854,B,Post Moratorium          ,      41.750,    8.174000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 854,B,Post Moratorium          ,      42.300,    8.205000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 854,B,Post Moratorium          ,      43.780,    8.631000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 854,B,Post Moratorium          ,      45.400,    8.945000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 854,B,Post Moratorium          ,      46.550,    9.142000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 854,B,Post Moratorium          ,      47.330,    9.218000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 854,B,Post Moratorium          ,      48.850,    9.482000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 854,B,Post Moratorium          ,      49.480,    9.543000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
138, 854,B,Post Moratorium          ,      49.800,    9.639000,By site only; depth=mcd; Leg 138 SR p 80
,,,,,,
