leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id
42,380,,1,CC,,,0.00,9.10, 8,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1002,PALNU0010,Alnus sp.,1%,  ,1,823ff465887386bed23d4fd6ad3d98ab
42,380,,1,CC,,,0.00,9.10, 8,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1002,PARTE0010,Artemisia sp.,37%,  ,1,bc2750b83ea68a65baccdaa2c2b803eb
42,380,,1,CC,,,0.00,9.10, 8,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1002,PCARP0010,Carpinus sp.,1%,  ,1,f4c93eef254a4a24da6852afe6ace21f
42,380,,1,CC,,,0.00,9.10, 8,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1002,PCORY0010,Corylus sp.,1%,  ,1,0b3b31a4c496960f06693f10a3958632
42,380,,1,CC,,,0.00,9.10, 8,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1002,PGRAN0010,Graminae,1%,  ,1,d266f7937dcff696ce13507bb8aedad0
42,380,,1,CC,,,0.00,9.10, 8,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1002,PPART0010,Parthenocissus sp.,1%,  ,1,4db190bacd704d859562e7b03d97023b
42,380,,1,CC,,,0.00,9.10, 8,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1002,PPINU0010,Pinus sp.,10%,  ,1,5cc8f3b3af551a821efe8ed6f569ad0d
42,380,,1,CC,,,0.00,9.10, 8,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1002,PQUER0010,Quercus sp.,7%,  ,1,db8dffc15f02c87125542a0c9a894ad2
42,380,,2,CC,,,9.50,17.10,13,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1002,PALNU0010,Alnus sp.,4%,  ,1,49279e36b97e9482d67cd4ab16b43236
42,380,,2,CC,,,9.50,17.10,13,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1002,PARTE0010,Artemisia sp.,12%,  ,1,8f34fcfd6abd55010573e7a9a5774c1b
42,380,,2,CC,,,9.50,17.10,13,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1002,PBETU0010,Betula sp.,1%,  ,1,69d986e26d56c6aef0c6986b56550b66
42,380,,2,CC,,,9.50,17.10,13,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1002,PCASA0010,Castanopsis sp.,1%,  ,1,dfcc38413f88c68881bb73bd03478365
42,380,,2,CC,,,9.50,17.10,13,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1002,PENGE0010,Engelhardtia sp.,2%,  ,1,266bf298daa3205fc9ca8c9c5403b401
42,380,,2,CC,,,9.50,17.10,13,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1002,PGRAN0010,Graminae,6%,  ,1,5ee32281d4e8567158aa005d7d745b2c
42,380,,2,CC,,,9.50,17.10,13,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1002,PMYRT0010,Myrtaceidites sp.,2%,  ,1,889fcdbdd21a589534263f1a7b48d67c
42,380,,2,CC,,,9.50,17.10,13,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1002,PPEDI0010,Pediastrum sp.,2%,  ,1,94f45ffad4cffda897e75e158b0aee39
42,380,,2,CC,,,9.50,17.10,13,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1002,PPINU0010,Pinus sp.,11%,  ,1,addf4290d9fd56999d85038ffc71c18a
42,380,,2,CC,,,9.50,17.10,13,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1002,PQUER0010,Quercus sp.,6%,  ,1,ac9243e46ccb2d0c5a64fe4644e32505
42,380,,2,CC,,,9.50,17.10,13,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1002,PTAXD0010,Taxodiad,1%,  ,2,884a1f1e172fa49add35dcb4a0839b1e
42,380,,2,CC,,,9.50,17.10,13,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1002,PTSUA0010,Tsuga sp.,3%,  ,2,1bb7f7e4da329f15bfc231ea68d7de26
42,380,,2,CC,,,9.50,17.10,13,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1002,PULMA0010,Ulmaceae sp.,2%,  ,2,28aa6f0730f46beb0a7157058d1ca342
42,380,,4,CC,,,28.50,36.10, 9,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1002,PALNU0010,Alnus sp.,2%,  ,1,973302eb856fc744ad3c0587168c3b7c
42,380,,4,CC,,,28.50,36.10, 9,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1002,PARTE0010,Artemisia sp.,34%,  ,1,67399aaf3e73bba4bf6a86e86e7af586
42,380,,4,CC,,,28.50,36.10, 9,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1002,PCARP0010,Carpinus sp.,2%,  ,1,67b413e565c4ef96eff8e050420a58ac
42,380,,4,CC,,,28.50,36.10, 9,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1002,PEPHE0010,Ephedra sp.,2%,  ,1,bfc0adaf7d9722c13339410443c182c4
42,380,,4,CC,,,28.50,36.10, 9,TRAVERSE,04/1978,42,POLLEN AND SPORES,,,,,NO AGE GIVEN,1002,PGRAN0010,Graminae,3%,  ,1,ce4de3191d0427dbe36a75ca8ebc32a4
