leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id
87,583,A,1,1,110.0,111.0,0.00,1.11,11,LANG,,87,NANNOFOSSILS,FEW,,,MODERATE,NO AGE GIVEN,582,NCALD0010,Calcidiscus leptoporus,COMMON,  ,1,c5b160af39b5234b53fb4a4e3d7f6dce
87,583,A,1,1,110.0,111.0,0.00,1.11,11,LANG,,87,NANNOFOSSILS,FEW,,,MODERATE,NO AGE GIVEN,582,NCERO0050,Ceratolithus cristatus,RARE,  ,1,9cf59d2a17aba02212d50285871bb2df
87,583,A,1,1,110.0,111.0,0.00,1.11,11,LANG,,87,NANNOFOSSILS,FEW,,,MODERATE,NO AGE GIVEN,582,NCOCO0300,Coccolithus pelagicus,RARE,  ,1,2ffeb81fd8bd777fe325960b992aa05a
87,583,A,1,1,110.0,111.0,0.00,1.11,11,LANG,,87,NANNOFOSSILS,FEW,,,MODERATE,NO AGE GIVEN,582,NCREN0010,Crenalithus doronicoides,FEW,  ,1,7ca5b715b44e38652909241fa9386fbc
87,583,A,1,1,110.0,111.0,0.00,1.11,11,LANG,,87,NANNOFOSSILS,FEW,,,MODERATE,NO AGE GIVEN,582,NGEPH0020,Gephyrocapsa caribbeanica,FEW,  ,1,bd2cedaf37970e6434e08da32c549a1d
87,583,A,1,1,110.0,111.0,0.00,1.11,11,LANG,,87,NANNOFOSSILS,FEW,,,MODERATE,NO AGE GIVEN,582,NGEPH0060,Gephyrocapsa oceanica,COMMON,  ,1,54bd7372ad6ea8bb6630a7dcaf15e315
87,583,A,1,1,110.0,111.0,0.00,1.11,11,LANG,,87,NANNOFOSSILS,FEW,,,MODERATE,NO AGE GIVEN,582,NHELC0020,Helicosphaera carteri,COMMON,  ,1,d2396916c3519c2f4c2ff87c0237545e
87,583,A,1,1,110.0,111.0,0.00,1.11,11,LANG,,87,NANNOFOSSILS,FEW,,,MODERATE,NO AGE GIVEN,582,NPONT0090,Pontosphaera japonica,RARE,  ,1,54a6ca1cc642b69a5838b9b85a92be8a
87,583,A,1,1,110.0,111.0,0.00,1.11,11,LANG,,87,NANNOFOSSILS,FEW,,,MODERATE,NO AGE GIVEN,582,NPONT0111,Pontosphaera multipora (q),RARE,  ,1,fa4205eb04e878c27731bd679e9dcd94
87,583,A,1,1,110.0,111.0,0.00,1.11,11,LANG,,87,NANNOFOSSILS,FEW,,,MODERATE,NO AGE GIVEN,582,NSYRA0070,Syracosphaera pulchra,RARE,  ,1,1aa4c30e83a4d64079d938dd2c2c97d0
