leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
87,583,A,1,1,0.0,150.0,0.00,0.00,1.50,JC, MUD,,,,,,,, SOFT, 00000000,afb63eba161a7ea55fe880e867660ef2
87,583,A,1,2,0.0,150.0,0.00,1.50,3.00,JC," MUD,SILT",,,,,,,, SOFT, 00000000,a775e1370f311c7048079f775ea7e5a3
87,583,A,1,3,0.0,78.0,0.00,3.00,3.78,JC, MUD,,,,,,,, SOFT, 00000000,db7acff8ef95c4a883be8df2d648f18c
87,583,A,2,1,0.0,150.0,4.00,4.00,5.50,COUL, MUD,,,,,,,, SOFT, 00000000,019ec53033eb503a0709ca56f6e201e0
87,583,A,2,2,0.0,150.0,4.00,5.50,7.00,JC, MUD,,,,,,,, SOFT, 00000000,81dab70b256addf043516622de0f5dd7
87,583,A,2,3,0.0,150.0,4.00,7.00,8.50,JC, MUD,,,,,,,, SOFT, 00000000,02f158338eb5b4740c44c0ab1422168e
87,583,A,2,4,0.0,12.0,4.00,8.50,8.62,JC, MUD,,,,,,,, SOFT, 00000000,0418801b1385d479036befc07ef68887
87,583,A,2,CC,0.0,28.0,4.00,8.72,8.90,JC, MUD,,,,,,,, SOFT, 00000000,00f97f490f46ecad007624d1f747ab63
87,583,A,3,1,0.0,150.0,9.00,9.00,10.50,JC, MUD,,,,,,,, SOFT, 00000000,4c7d2b8f1647c58f59a76b0bf19cc936
87,583,A,3,2,0.0,150.0,9.00,10.50,12.00,JC," MUD,SILT",,,,,,,, SOFT, 00000000,3ac67042f50f6916ab4907245eb1f56d
87,583,A,3,3,0.0,150.0,9.00,12.00,13.50,JC," MUD,SILT",,,,,,,, SOFT, 00000000,72bd92262e2f61aeb16df9bb59214402
87,583,A,3,4,0.0,50.0,9.00,13.50,14.00,JC," MUD,SILT",,,,,,,, SOFT, 00000000,c1c097f7a7ba77c658054cf3f17110d8
87,583,A,3,CC,0.0,19.0,9.00,14.10,14.19,JC," MUD,SILT",,,,,,,, SOFT, 00000000,399d8c62b3be2cc368bd59b60e94c6a5
87,583,A,4,1,0.0,150.0,14.00,14.00,15.50,AJS," MUD,SILT",,,,,,,, SOFT, 00000000,c00174f3c71a612770e88989149898c8
87,583,A,4,2,0.0,150.0,14.00,15.50,17.00,AJS," MUD,SILT",,,,,,,, SOFT, 00000000,35bfb8b190af2c0e31e5f32fc4dd0c70
87,583,A,4,3,0.0,150.0,14.00,17.00,18.50,AJS," SILT,CLAY",,,,,,,, SOFT, 00000000,9fa5419ae8ef8b56acdd6afde6567748
87,583,A,4,4,0.0,32.0,14.00,18.50,18.82,AJS, SILTY CLAY,,,,,,,, SOFT, 00000000,be7ed7f74a680c85cc5d049cfc1c2b77
87,583,A,4,CC,0.0,20.0,14.00,18.92,19.02,AJS, SILTY CLAY,,,,,,,, SOFT, 00000000,11df6ca9081fc914e92ce66f1579a741
87,583,A,5,1,0.0,150.0,19.00,19.00,20.50,CLS, MUD,,,,,,,, SOFT, 00000000,22ac6741f652a97980e050afe0bc598b
87,583,A,5,2,0.0,150.0,19.00,20.50,22.00,CLS, MUD,,,,,,,, SOFT, 00000000,00b6e2344689d9f0e3602d9a014811be
87,583,A,5,3,0.0,150.0,19.00,22.00,23.50,CLS, MUD,,,,,,,, SOFT, 00000000,9e0b439930b61adcdaac1c0f1b224bf4
87,583,A,5,4,0.0,49.0,19.00,23.50,23.99,CLS, MUD,,,,,,,, SOFT, 00000000,d45e666323335e432a75d5a66e5da5f7
87,583,A,5,CC,0.0,20.0,19.00,24.10,24.20,CLS, MUD,,,,,,,, SOFT, 00000000,50d9231ac7a7176ae59504bdaa0f9404
87,583,A,6,1,0.0,112.0,24.00,24.00,25.12,AJS," SAND,SILT,MUD",,,,,,,, SOFT, 00000000,6b65ba1c7a138af2e2c32adab5e1f38b
87,583,A,6,2,0.0,150.0,24.00,25.50,27.00,AJS, MUD,,,,,,,, SOFT, 00000000,6d1a82833947bf114c9c24682cee0e41
87,583,A,6,3,0.0,150.0,24.00,27.00,28.50,AJS, MUD,,,,,,,, SOFT, 00000000,73cf4a3bfdb56dd473b441a6d56c64c4
87,583,A,6,4,0.0,38.0,24.00,28.50,28.88,AJS," MUD,SILT",,,,,,,, SOFT, 00000000,40f8e7e38b4c7f2689749d6477f9d63d
87,583,A,6,CC,0.0,20.0,24.00,28.99,29.09,AJS, MUD,,,,,,,, SOFT, 00000000,93cb9622a13bf41e17337f1e84ea0927
87,583,A,7,1,0.0,150.0,29.00,29.00,30.50,AJS," SAND,SANDY MUD",,,,,,,, SOFT, 00000000,873da9157701fdb45c8bb1088161bc24
87,583,A,7,2,0.0,77.0,29.00,30.50,31.27,AJS," MUD,SAND",,,,,,,, SOFT, 00000000,54aa47d1c143025a09023bd25eb7a356
87,583,A,7,CC,0.0,20.0,29.00,31.39,31.49,AJS," MUD,SAND",,,,,,,, SOFT, 00000000,89485b22fb66afbc6277a03b417557cc
87,583,A,8,1,0.0,150.0,34.00,34.00,35.50,AJS, MUD,,,,,,,, SOFT, 00000000,ebdb569974893a721c2f9a8ba874d65c
87,583,A,8,2,0.0,138.0,34.00,35.50,36.88,AJS, MUD,,,,,,,, SOFT, 00000000,d161b5cdf40277f13a3f72f8b945fe0b
87,583,A,8,3,0.0,150.0,34.00,37.00,38.50,CLS," MUD,SAND",,,,,,,, SOFT, 00000000,1b24c416ec706ff98a460744f760a2e4
87,583,A,8,4,0.0,44.0,34.00,38.50,38.94,JC," MUD,SILT",,,,,,,, SOFT, 00000000,a100b18c43087e57bcf6ca767f4f394c
87,583,A,8,5,0.0,31.0,34.00,40.00,40.31,JC, MUD,,,,,,,, SOFT, 00000000,bffa575adb19eced886a90126ea96ee3
87,583,A,8,CC,0.0,19.0,34.00,40.41,40.50,JC, MUD,,,,,,,, SOFT, 00000000,a1de50bc549d1de3b94b5f7456212dbd
87,583,A,9,1,0.0,150.0,39.00,39.00,40.50,JC," MUD,SILT",,,,,,,, SOFT, 00000000,e75e711390637d1bec84b9ee372d651f
87,583,A,9,2,0.0,150.0,39.00,40.50,42.00,JC," MUD,SILT",,,,,,,, SOFT, 00000000,1a78a5165d052515f61c0b5ef4a6c194
87,583,A,9,3,0.0,150.0,39.00,42.00,43.50,JC," MUD,SILT",,,,,,,, SOFT, 00000000,6b0e502233aaf9d9b361603fe9c0e414
87,583,A,9,4,0.0,48.0,39.00,43.50,43.98,JC," MUD,SAND",,,,,,,, SOFT, 00000000,e1de1864d0bb0e7d3875b6da39772896
87,583,A,9,CC,0.0,18.0,39.00,44.08,44.16,JC, MUD,,,,,,,, SOFT, 00000000,a8615ca6dbf7241f93f2cbeaab32d675
87,583,A,10,1,0.0,150.0,44.00,44.00,45.50,JC, MUD,,,,,,,, SOFT, 00000000,c902402999ddc4dbcc08476c438a4d71
87,583,A,10,2,0.0,150.0,44.00,45.50,47.00,JC, MUD,,,,,,,, SOFT, 00000000,8470041565a2a1545735b24b410872d6
87,583,A,10,3,0.0,142.0,44.00,47.00,48.42,JC, MUD,,,,,,,, SOFT, 00000000,a6c5efaf6f528f6953d118c814ee4d6b
87,583,A,10,CC,0.0,41.0,44.00,48.63,48.94,JC, MUD,,,,,,,, SOFT, 00000000,0fe302bbb79d8ff86b1c80c1a131ffea
87,583,A,11,0,0.0,46.0,49.00,49.00,49.46,JC, MUD,,,,,,,, SOFT, 00000000,42d1d6a66daf7b31f25f36a052381d0d
87,583,A,11,1,0.0,150.0,49.00,49.47,50.97,AT," MUD,SAND",,,,,,,, SOFT, 00000000,1239e5ca93106794e6d1ccee67846264
87,583,A,11,2,0.0,150.0,49.00,50.97,52.47,AT," MUD,SAND",,,,,,,, SOFT, 00000000,f411210f859d7a59034b8bacb00d2c36
87,583,A,11,3,0.0,45.0,49.00,52.47,52.92,AT, MUD,,,,,,,, SOFT, 33213000,5742ad9e363c4c69fc9defb87c6b153c
87,583,A,11,CC,0.0,15.0,49.00,53.03,53.08,AT, MUD,,,,,,,, SOFT, 33213000,0bfae3601811e045cae1c910aad11ac5
