leg,site,hole,core,coretype,section,observer,top interval,piece number top,sub piece top,bottom interval,piece number bottom,sub piece bottom,lithology,color,color number,structures,drilling deformities,unusual occurrences,minerals,paleontology,other,induration,more data available,code,latitude,longitude,depth,top interval depth below sea floor,bottom interval depth below sea floor
121,752,B,001,Wash Core,01,DRI,000,,,055,,,nannofossil chalk,grayish green ash-rich fragment(0-5 cm); white w/ black blebs(pumice?) from 5-15 cm(5-55 cm),5g 4/2 ash-rich fragment(0-5 cm); 5y 8/1(5-30 cm); 10yr 8/1(30-55 cm),minor bioturbation,moderately disturbed,pebble fragments(0-5 cm); ash-rich fragment(0-5 cm; pumice?(5-15 cm),ash-rich fragment(0-5 cm); fe stained limestone(0-5 cm); pumice?(5-15 cm),nannos; shell fragments in fe stained limestone(0-5 cm),,,,W,-30.89140,93.57750,0000.00,0,55
121,752,B,002,Rotary,01,OWN,000,,,140,,,calcareous chalk with nannofossils,light gray and white drilling biscuits,5yr 7/1 and 10yr 8/1 drilling biscuits,minor bioturbation; mottling; occassional faint ash layers,moderately(0-125 cm) to highly(125-140 cm) disturbed,occasional faint ash layers,occasional faint ash layers,nannos,drilling biscuits,,,R,-30.89140,93.57750,0120.00,12000,12140
121,752,B,002,Rotary,01,OWN,140,,,150,,,interstitial water sample,,,,,,,,,,,R,-30.89140,93.57750,0120.00,12140,12150
121,752,B,002,Rotary,02,OWN,000,,,092,,,calcareous chalk with nannofossils,white(0-85 cm); gray(85-92 cm),10yr 8/1(0-85 cm); 5yr 5/1(85-92 cm),minor bioturbation; faint mottling,moderately(45-75 cm) to highly(75-92 cm)to slightly(0-45 cm) disturbed,,,nannos,drilling biscuits in a matrix,matrix is softer below 57 cm,,R,-30.89140,93.57750,0121.50,12150,12242
121,752,B,002,Rotary,CC,OWN,000,,,020,,,calcareous chalk with nannofossils with ash layer at 3-4 cm(3-20 cm); void(0-3 cm),white w/ gray ash layer at 3-4 cm,10yr 8/1 w/ 5yr 5/1 ash layer at 3-4 cm,minor bioturbation; faint mottling; ash layer(3-4 cm),slightly(3-12 cm) to highly(12-20 cm) disturbed,ash layer(3-4 cm),ash layer(3-4 cm),nannos,drilling biscuits,,,R,-30.89140,93.57750,0122.44,12244,12264
121,752,B,003,Rotary,01,OWN,000,,,150,,,calcareous chalk with nannofossils,light gray,10yr 7/1,minor bioturbation; mottling; ash layer(90-92 cm),slightly disturbed,ash layer(90-92 cm),ash layer(90-92 cm),nannos,drilling biscuits,,,R,-30.89140,93.57750,0129.70,12969,13119
121,752,B,003,Rotary,02,JAN,000,,,150,,,calcareous chalk with nannofossils,light gray(0-38 cm); white(38-150 cm),5y 7/1(0-38 cm); 5y 8/1(38-150 cm),minor bioturbation; mottling,slightly disturbed,blebs of pumice throughout,blebs of pumice throughout,nannos,,,,R,-30.89140,93.57750,0131.20,13119,13269
121,752,B,003,Rotary,03,OWN,000,,,150,,,calcareous chalk with nannofossils,light gray w/ gray ash layers at 70-71 and 115-118 cm,5y 7/1 w/ 5y 5/1 ash layers at 70-71 and 115-118 cm,mottling; minor bioturbation,slightly disturbed,"ash layers(70-71, 115-118 cm)","ash layers(70-71, 115-118 cm)",nannos,,,,R,-30.89140,93.57750,0132.70,13269,13419
121,752,B,003,Rotary,04,JAN,000,,,150,,,calcareous chalk with nannofossils,"white(0-50, 72-150 cm); light gray(50-70 cm); dark gray(70-72 cm)","5y 8/1(0-50, 72-150 cm); 5y 7/1(50-70 cm); 5y 4/1(70-72 cm)",mottling; minor bioturbation; small ash layer at 70-72 cm,slightly disturbed?,ash layer(70-72 cm),ash layer(70-72 cm),nannos,,,,R,-30.89140,93.57750,0134.20,13419,13569
121,752,B,003,Rotary,05,DRI,000,,,150,,,calcareous chalk with nannofossils,"white(0-50, 105-150 cm); greenish gray(50-105 cm)","5y 8/1(0-50, 105-150 cm); 5bg 6/1(50-105 cm)",mottling(esp. 50-90 cm); minor bioturbation,slightly disturbed,,,nannos,,,,R,-30.89140,93.57750,0135.70,13569,13719
121,752,B,003,Rotary,06,JAN,000,,,150,,,calcareous chalk with nannofossils,"white(30-135 cm); light gray(0-30, 135-150 cm)","5y 8/1(30-135 cm); 5y 7/1(0-15 cm); 10y 7/1(15-30, 135-150cm)",mottling; minor bioturbation,slightly disturbed,small ash pockets(10-20 cm),small ash pockets(10-20 cm),nannos,,,,R,-30.89140,93.57750,0137.20,13719,13869
121,752,B,003,Rotary,07,OWN,000,,,065,,,calcareous chalk with nannofossils,white,10yr 8/1,"mottling; minor bioturbation; faint ash layers(13-17, 40-44 cm)","slightly(0-10, 15-60 cm) to highly(10-15, 60-65 cm) disturbed","faint ash layers(13-17, 40-44 cm)","faint ash layers(13-17, 40-44 cm)",nannos,,,,R,-30.89140,93.57750,0138.70,13869,13934
121,752,B,003,Rotary,CC,OWN,000,,,023,,,calcareous chalk with nannofossils,light gray,10yr 7/1,mottling; minor bioturbation?,highly disturbed?,,,nannos,,,,R,-30.89140,93.57750,0139.34,13933,13956
