leg,site,hole,core,section,top interval depth(cm),top of core depth(cm),top of section(m),sample midpoint depth(m),describer,rock name,piece numbers,texture data,structure data,alteration data,other information data,vesicle data,phenocryst data,groundmass mineral data,replacement mineral data,comments,unknown code
7,66,,10,CC,0.0,192.00,192.10,  192.10,,BASALT,PCE NO PCE NUMBERS ASSIGNED,FINE-GRAINED,DENSE,"comments: BADLY ALTERED, IN LUMPS SHOWING SPHEROIDAL WEATHERING, ALTERED TO MONTMORILLONITE",YELLOWISH GREEN BROWN BASALT,,,,,,
7,66,,11,CC,0.0,192.00,192.10,  192.10,,BASALT,PCE NO PCE NUMBERS ASSIGNED,FINE-GRAINED,DENSE,"comments: BADLY ALTERED, IN LUMPS SHOWING SPHEROIDAL WEATHERING, ALTERED TO MONTMORILLONITE","YELLOWISH GREEN BROWN BASALT, VERY SIMILAR TO CORE 10-CC",,,,,,
