leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
94,610,A,1,1,0.0,51.0,0.00,0.00,0.51,LDK, FORAM NANNOFOSSIL OOZE," PALE YELLOW,LIGHT BROWNISH GRAY,YELLOWISH WHITE", BURROWS,,, MANGANESE,,, SOFT, 00000000
94,610,A,1,1,51.0,150.0,0.00,0.51,1.50,LDK, CALCAREOUS MUD, LIGHT GRAY TO OLIVE GRAY, BURROWS,,,,,, SOFT, 00000000
94,610,A,1,2,0.0,150.0,0.00,1.50,3.00,LDK, CALCAREOUS MUD, LIGHT GRAY TO OLIVE GRAY, BURROWS,, PEBBLES,,,, SOFT, 33213000.1110
94,610,A,1,3,0.0,150.0,0.00,3.00,4.50,LDK, CALCAREOUS MUD, LIGHT GRAY TO OLIVE GRAY, BURROWS,, PEBBLES,,,, SOFT, 33213000.1110
94,610,A,1,4,0.0,150.0,0.00,4.50,6.00,LDK, CALCAREOUS MUD, LIGHT GRAY TO GREENISH GRAY, BURROWS,,, PYRITE,,, SOFT, 33213000.1110
94,610,A,1,5,0.0,150.0,0.00,6.00,7.50,LDK, CALCAREOUS MUD, LIGHT GRAY TO GREENISH GRAY, BURROWS,,, PYRITE,,, SOFT, 00000000
94,610,A,1,6,0.0,119.0,0.00,7.50,8.69,LDK, FORAM NANNOFOSSIL OOZE, LIGHT GRAY, BURROWS,,,,,, SOFT, 11111210.1221
94,610,A,1,CC,0.0,19.0,0.00,8.79,8.88,LDK, FORAM NANNOFOSSIL OOZE, LIGHT GRAY, BURROWS, SLIGHTLY DISTURBED,,,,, SOFT, 11111210.1221
94,610,A,2,1,0.0,80.0,9.00,9.00,9.80,LDK, CALCAREOUS MUD, OLIVE GRAY,,,,,,, SOFT, 11111210.1221
94,610,A,2,1,80.0,150.0,9.00,9.80,10.50,LDK, FORAM NANNOFOSSIL OOZE," BROWNISH GRAY,YELLOWISH BROWN,GRAY",,,,,,, SOFT, 11111210.1221
94,610,A,2,2,0.0,150.0,9.00,10.50,12.00,LDK, FORAM NANNOFOSSIL OOZE, LIGHT GRAY,, UNDISTURBED TO GREATLY DISTURBED,,,,, SOFT, 11111210.1221
94,610,A,2,3,0.0,91.0,9.00,12.00,12.91,LDK, FORAM NANNOFOSSIL OOZE, LIGHT GRAY,, GREATLY DISTURBED,,,,, SOFT, 11111210.1221
94,610,A,2,3,91.0,150.0,9.00,12.91,13.50,LDK, CALCAREOUS MUD, LIGHT GRAY,, GREATLY DISTURBED,,,,, SOFT, 11111210.1221
94,610,A,2,4,0.0,80.0,9.00,13.50,14.30,LDK, FORAM NANNOFOSSIL OOZE, LIGHT GRAY,, MODERATELY DISTURBED,,,,, SOFT, 11111210.1221
94,610,A,2,4,80.0,150.0,9.00,14.30,15.00,LDK, CALCAREOUS MUD, BROWNISH GRAY,, MODERATELY DISTURBED,,,,, SOFT, 33213000.1110
94,610,A,2,5,0.0,150.0,9.00,15.00,16.50,LDK, CALCAREOUS MUD, BROWNISH GRAY,,,, PUMICE,,, SOFT, 00000000
94,610,A,2,6,0.0,38.0,9.00,16.50,16.88,LDK, CALCAREOUS MUD, OLIVE,,,,,,, SOFT, 00000000
94,610,A,2,6,38.0,150.0,9.00,16.88,18.00,LDK, FORAM NANNOFOSSIL OOZE," LIGHT BROWNISH GRAY,GREEN,BROWN,GRAY",,,,,,, SOFT, 00000000
94,610,A,2,7,0.0,42.0,9.00,18.00,18.42,LDK, FORAM NANNOFOSSIL OOZE," LIGHT BROWNISH GRAY,GREEN,BROWN,GRAY",,,,,,, SOFT, 00000000
94,610,A,2,CC,0.0,16.0,9.00,18.52,18.58,LDK, FORAM NANNOFOSSIL OOZE, GRAYS,,,,,,, SOFT, 00000000
94,610,A,3,1,0.0,88.0,18.60,18.60,19.48,LDK, FORAM NANNOFOSSIL OOZE TO CALCAREOUS MUD," GRAY,OLIVE GRAY",,, PEBBLES,,,, SOFT, 00000000
94,610,A,3,1,88.0,150.0,18.60,19.48,20.10,LDK, MARLY FORAM NANNO OOZE TO FORAM NANNO OOZE, LIGHT BROWNISH GRAY TO LIGHT GRAY,,,,,,, SOFT, 00000000
94,610,A,3,2,0.0,150.0,18.60,20.10,21.60,LDK, FORAM NANNOFOSSIL OOZE, LIGHT BROWNISH GRAY TO LIGHT GRAY," BURROWS,MOTTLING",,, PUMICE,,, SOFT, 00000000
94,610,A,3,3,0.0,125.0,18.60,21.60,22.85,LDK, FORAM NANNOFOSSIL OOZE," GRAY,WHITE", BURROWS,,,,,, SOFT, 00000000
94,610,A,3,3,125.0,150.0,18.60,22.85,23.10,LDK, CALCAREOUS MUD," BROWNISH GRAY,GRAYISH BROWN",,,,,,, SOFT, 00000000
94,610,A,3,4,0.0,150.0,18.60,23.10,24.60,LDK, CALCAREOUS MUD, OLIVE GRAY, BEDDING,, PEBBLES,,,, SOFT, 00000000
94,610,A,3,5,0.0,76.0,18.60,24.60,25.36,LDK, CALCAREOUS MUD," OLIVE GRAY,BROWNISH GRAY",,, VOLCANOGENIC DEPOSITS," VOLCANIC ASH,VOLCANIC GLASS,MICRONODULES",,, SOFT, 00000000
94,610,A,3,5,76.0,114.0,18.60,25.36,25.74,LDK, FORAM NANNOFOSSIL OOZE," GRAY,WHITE",,,,,,, SOFT, 11111210.1221
94,610,A,3,5,114.0,130.0,18.60,25.74,25.90,LDK, CALCAREOUS MUD, OLIVE GRAY,,,,,,, SOFT, 33213000.1110
94,610,A,3,5,130.0,150.0,18.60,25.90,26.10,LDK, NANNOFOSSIL OOZE," LIGHT GRAY,WHITE",,,,,,, SOFT, 11111210
94,610,A,3,6,0.0,150.0,18.60,26.10,27.60,LDK, NANNOFOSSIL OOZE," WHITE,TANNISH WHITE,YELLOW-WHITE"," BURROWS,ASH LAYERS",, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 00000000
94,610,A,3,7,0.0,37.0,18.60,27.60,27.97,LDK, NANNOFOSSIL OOZE," WHITE,TANNISH WHITE,YELLOW-WHITE", BURROWS,,,,,, SOFT, 11111210
94,610,A,3,CC,0.0,15.0,18.60,28.07,28.12,LDK, NANNOFOSSIL OOZE, WHITE,,,,,,, SOFT, 11111210
94,610,A,4,1,0.0,150.0,28.20,28.20,29.70,LDK, NANNOFOSSIL OOZE, WHITE,, GREATLY DISTURBED,,,,, SOFT, 11111210
94,610,A,4,2,0.0,84.0,28.20,29.70,30.54,LDK, NANNOFOSSIL OOZE, WHITE,,,,,,, SOFT, 11111210
94,610,A,4,2,84.0,117.0,28.20,30.54,30.87,LDK, CALCAREOUS MUD, GRAY,,,,,,, SOFT, 00000000
94,610,A,4,2,117.0,150.0,28.20,30.87,31.20,LDK, CLAY, GRAY,,,,,,, SOFT, 33211000
94,610,A,4,3,0.0,12.0,28.20,31.20,31.32,LDK, MARLY NANNO OOZE TO ASH-BEARING MUD, GRAY,,,,,,, SOFT, 33213000
94,610,A,4,3,12.0,69.0,28.20,31.32,31.89,LDK, NANNOFOSSIL OOZE, GRAY,,,,,,, SOFT, 11111210
94,610,A,4,3,69.0,85.0,28.20,31.89,32.05,LDK, CLAY, GRAY,,,,,,, SOFT, 33211000
94,610,A,4,3,85.0,98.0,28.20,32.05,32.18,LDK, MARLY NANNOFOSSIL OOZE, LIGHT BROWNISH GRAY,,,,,,, SOFT, 11111210
94,610,A,4,3,98.0,150.0,28.20,32.18,32.70,LDK, NANNOFOSSIL OOZE, LIGHT GRAY,,,,,,, SOFT, 33211000
94,610,A,4,4,0.0,10.0,28.20,32.70,32.80,LDK, CLAY," LIGHT BROWNISH GRAY,GRAY",,,,,,, SOFT, 11111210
94,610,A,4,4,10.0,90.0,28.20,32.80,33.60,LDK, NANNOFOSSIL OOZE, GRAY, BEDDING,,,,,, SOFT, 00000000
94,610,A,4,4,90.0,150.0,28.20,33.60,34.20,LDK, FORAM NANNOFOSSIL OOZE, GRAY,,,,,,, SOFT, 00000000
