leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
33,315,,1,1,0.0,150.0,0.00,0.00,1.50,, FORAM NANNO OOZE," 10YR8/2-VERY PALE ORANGE,5YR8/1 -PINK WHITE,5Y8/1-YELLOW GREY"," MOTTLING OF PINK WHI TE(MORE INTENSE IN LOWER SECTION),FEW VAGUE STREAKS OF YELLOW GREY", INTENSE DEFORMATION,,,, SANDY(FORAM) TEXTURE, SOUPY IN PLACES, 00000000,65116115de2ff6be154a98aeeee97796
33,315,,1,2,0.0,35.0,0.00,1.50,1.85,, RAD RICH NANNO FORAM OOZE," 10YR5/4-MODERATE YELLO W BROWN,10YR7/2-PALE YELLOW BROWN", POSSIBLE BURROW STRUCTURES, SLIGHT DEFORMATION,,,, COLOR DARKENS TOP TO BOTTOM,, 00000000,8242355a526ed0db3cef658202448182
33,315,,1,2,35.0,89.0,0.00,1.85,2.39,, FORAM NANNO OOZE," 10YR8/2-PALE ORANGE,-WHITE"," FE W WHITE MOTTLES,POSSIBLE GRADED MICRITE TURBIDITE AT BASE WHERE LOCAL IS DIAT NANNO OOZE(SHALLOW WATER?E", SLIGHT DEFORMATION,,,, GETTING PALER DOWNWARDS,, 11111210.1221,3bdbc3998382c28c72a2b78df1c82bb3
33,315,,1,2,89.0,150.0,0.00,2.39,3.00,, FORAM NANNO OOZE," 5Y8/1-YELLOW GREY,10YR5/4-PALE YELLOW BROWN,5GY6/1-GREEN GREY"," POSSIBLE BURROWED 8 9-116 CM,GREEN GREY(MN?E STREAK AT 12K CM", SLIGHT D EFORMATION,,,," YELLOW GREY 89-116 CM,PALE YELLOW BROWN (LIGHTENING TOWARDS BASE) 116-150 CM",, 11111210.1221,f80555bc3606e775d99c0f4302814057
33,315,,1,3,0.0,150.0,0.00,3.00,4.50,, RAD NANNO OOZE," 10YR8/2-VERY PALE ORANGE,5YR7/4-V ERY LIGHT BROWN"," SOME MOTTLING(VERY WHITE MOTTLE AT 65 CM),POSSIBLY TURBIDITE SEQUENCES 0-80 AND 90-150 CM(QUESTIONABLE)", MODERATE DEFORMATION,,,," VERY LIGH T BROWN 80-90 CM,VERY PALE ORANGE DOMINANT",, 11111210.1221,16f2c532aa7c91b6d978151e0b8eeda8
33,315,,1,4,0.0,150.0,0.00,4.50,6.00,, FORAM NANNO OOZE," 5YR7/4-PALE LIGHT BROWN,10YR8/2 -VERY PALE ORANGE,-GREY,10YR7/2-LIGHT YELLOW BROWN,5 YR8/1-PINK WHITE"," RAD RICH AREA 0-10 CM,CYCLE(POSSI BLE TURBIDITE)10-35 CM,GREY STREAK 35 CM"," MODERATE DEFORMATION 0-54 CM,INTENSE DEFORMATION 54-150 CM",,,," PALE LIGHT BROWN 0-10 CM,VERY PALE ORANGE 10-35 CM,L IGHT YELLOW BROWN 35-54 CM,WHITE TO PINK WHITE 54-15 0 CM", SOUPY 54-150 CM, 11111210.1221,a8d81b447f2eb57fee3f753b6d782cc6
33,315,,1,5,0.0,150.0,0.00,6.00,7.50,, FORAM NANNO OOZE," 5YR8/0-VERY PALE PINK GREY,5Y8/ 0-LIGHT YELLOW GREY,5YR8/1-LIGHT PINK GREY", HINT OF MOTTLING 16-43 CM," SLIGHT DEFORMATION 0-43 CM,INTE NSE DEFORMATION 43-150 CM",,,," VERY PALE PINK GREY 0-16 CM,LIGHT YELLOW GREY 16-43 CM,LIGHT PINK GREY 43-15 0 CM", SOUPY 43-150 CM, 00000000,6fa8409ed1f546f3a0302b9b861b34fb
33,315,,1,6,0.0,150.0,0.00,7.50,9.00,, FORAM NANNO OOZE," 10YR8/2-VERY PALE ORANGE,10YR7/ 2-PALE YELLOW BROWN,N9-WHITE", NANNO FORAM OOZE(WHIT E)146-150 CM, INTENSE DEFORMATION,,,," VOID 104-120 CM ,COARSER GRAINED 120-133 CM,PALE YELLOW BROWN 134-14 6 CM,VERY PALE ORANGE 0-134 CM", SOUP 0-104 CM, 00000000,05e3cc5655c7d9bd5cfdee186cd600bf
33,315,,4,1,110.0,150.0,56.50,57.60,58.00,," FORAM NANNO OOZE,RAD NANNO OOZE,FORAM NANNO CALCAR EOUS OOZE,RAD NANNO CALCAREOUS OOZE"," 5B9/1-LIGHT BL UE WHITE,5B6/2-PALE BLUE,5B8/2-VERY PALE BLUE,10YR8/ 2-VERY PALE ORANGE,5Y7/2-YELLOW GREY,N9-WHITE",, BADLY MIXED AND INT ENSELY DEFORMED,,,, LITH OLOGIES VARIAGATED BY DRILLING,, 00000000,2a10631dcceaf243b29e14768e9261d3
33,315,,4,2,0.0,150.0,56.50,58.00,59.50,, FORAM NANNO OOZE," 5Y8/0-LIGHT YELLOW GREY,5B7/1-L IGHT BLUE GREY,5B8/2-PALE BLUE,5B9/1-BLUE WHITE,5B7/ 1-LIGHT BLUE GREY,5G8/1-LIGHT GREEN GREY"," COARSE ST RINGER 5 CM,SERIES OF BEDS TOP TO BOTTOM LIGHT GREEN GREY MOTTLING 135-150 CM", MODERATE TO INTENSE DEFORMATION,,,," VARYING HUES OF BLUE GREY 4 -150 CM,LIGHT YELLOW GREY 0-4 CM", FIRM, 00000000,c34a2247efc8dcd12f07a7564e98b93b
