leg,site,hole,core,section,top interval depth(cm),top of core depth(cm),top of section(m),sample midpoint depth(m),describer,rock name,piece numbers,texture data,structure data,alteration data,other information data,vesicle data,phenocryst data,groundmass mineral data,replacement mineral data,comments,unknown code
23,226,,1,CC,0.0,0.00,9.10,    9.10,,GLASS,,,,,FRESH BLACK GLASS IN CONTACT WITH RED CLAY,,,,,,
23,226,,2,1,0.0,5.00,5.00,    5.00,"MATTER, A.",BASALTBASALT GRAVEL MIXED WITH ANHYDRITE LATHS,PCE NO PCE NUMBERS ASSIGNED,FINE-GRAINED,,,"DARK GRAY, BASALT IS COMPLETELY GROUND UP",,,,,,
23,226,,2,CC,0.0,5.00,6.60,    6.60,"MATTER, A.",BASALTSAME AS SECTION 2,PCE NO PCE NUMBERS ASSIGNED,,,,,,,,,,
