leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
19,191,B,1,1,35.0,150.0,0.00,0.35,1.50,, SILT AND CLAY BEARING DIATOM OOZE, 5Y4/2-OLIVE GR EY,, HIGHLY DISTURBED,,,, SLIGHT COLOR CHANGE AT 125 C M,, 22212220
19,191,B,1,2,0.0,15.0,0.00,1.50,1.65,, SILT AND CLAY BEARING DIATOM OOZE, 5Y3/4-OLIVE BR OWN,, MODERATELY DEFORMED,,,,,, 22212220
19,191,B,1,2,15.0,70.0,0.00,1.65,2.20,, SILT AND CLAY BEARING DIATOM OOZE," 10Y4/2-GREYISH OLIVE,5Y3/4-OLIVE BROWN",, MODERATELY DEFORMED,,,, COL OR GRADES FROM GREYISH OLIVE TO OLIVE BROWN,, 22212220
19,191,B,1,2,70.0,72.0,0.00,2.20,2.22,, SAND, 5Y2/1-OLIVE BLACK,, MODERATELY DEFORMED,,,,,, 33214000
19,191,B,1,2,72.0,147.0,0.00,2.22,2.97,, SILT AND CLAY BEARING DIATOM OOZE," 10Y4/2-GREYISH OLIVE,5Y3/4-OLIVE BROWN",, MODERATELY DEFORMED, SAN POD AT 134 CM,,,,, 22212220
19,191,B,1,2,147.0,150.0,0.00,2.97,3.00,,, 10YR2/2-DUSKY YELLOWIS H BROWN,, CLAY AND DIATOM RICH SILT MODERATELY DEFORMED,,, FORAMS, COMPOSITION IS SIMILAR TO THE SAND AT 70 CM,, 22212220
19,191,B,1,3,0.0,150.0,0.00,3.00,4.50,, SILT AND CLAY-RICH DIATOM OOZE," 5Y4/1-DARK GREY,5 Y3/2-DARK OLIVE GREY",,, LENSES OF DARK OLIVE GREY AT 10 CM TO 25 CM AND 40 CM TO 45 CM,,,,, 00000000
19,191,B,1,4,0.0,131.0,0.00,4.50,5.81,, SILT AND CLAY-RICH DIATOM OOZE," 5Y4/1-VERY DARK G REY,5Y3/2-DARK OLIVE GREY",,,,,, DARK OLIVE GREY 10 CM TO 22 CM,, 00000000
19,191,B,1,4,131.0,150.0,0.00,5.81,6.00,, VOLCANIC SILTY SAND, -BLACK,,,,,,,, 33214000.3700
19,191,B,1,5,0.0,18.0,0.00,6.00,6.18,," SANDY SILT,SILT RICH CLAY"," 5Y2/1-OLIVE BLACK,5Y4/ 1-OLIVE GREY",, HIGHLY DEFORMED,,,,,, 33215000
19,191,B,1,5,18.0,95.0,0.00,6.18,6.95,, SILT-RICH CLAY, 5Y4/1-OLIVE GREY,, HIGHLY DEFORME D,,,,,, 33213000
19,191,B,1,5,95.0,145.0,0.00,6.95,7.45,, SANDY SILT, 5Y2/1-OLIVE BLACK,, HIGHLY DEFORMED,,,,,, 00000000
19,191,B,1,5,145.0,150.0,0.00,7.45,7.50,, SILT RICH CLAY, 5Y4/1-OLIVE GREY,, HIGHLY DEFORME D,,,,,, 33213000
19,191,B,1,6,0.0,54.0,0.00,7.50,8.04,, SANDY SILT, 5Y2/1-OLIVE BLACK,, HIGHLY DEFORMED,,,,,, 33215000
19,191,B,1,6,54.0,100.0,0.00,8.04,8.50,, SILT RICH CLAY," 5Y4/1-OLIVE GREY,5Y2/1-OLIVE BLAC K",, HIGHLY DEFORMED,,,, OLIVE BLACK SANDY SILT AT 75 C M,, 33213000
19,191,B,1,6,100.0,150.0,0.00,8.50,9.00,, SANDY SILT," 5Y2/1-OLIVE BLACK,5GY4/1-DARK GREENIS H GREY",, HIGHLY DEFORMED, DARK GREENISH GREY AT 14K CM,,,,, 33215000
