Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
121, 752,A,Post Moratorium          ,      78.120,   21.500000,FO Sphenolithus belemnos
,,,,,,
121, 752,A,Post Moratorium          ,      93.720,   25.200001,LO Sphenolithus ciperoensis
,,,,,,
121, 752,A,Post Moratorium          ,      94.930,   36.700001,LO Discoaster saipanensis
,,,,,,
121, 752,A,Post Moratorium          ,     114.430,   43.000000,LO G. frontosa
,,,,,,
121, 752,A,Post Moratorium          ,     115.050,   55.299999,FO Discoaster lodoensis
,,,,,,
121, 752,A,Post Moratorium          ,     143.970,   56.299999,LO Tribrachiatus contortus
,,,,,,
121, 752,A,Post Moratorium          ,     173.060,   57.599998,LO Fasciculithus spp.
,,,,,,
121, 752,A,Post Moratorium          ,     202.820,   59.099998,FO Discoaster multiradiatus
,,,,,,
121, 752,A,Post Moratorium          ,     210.080,   59.799999,FO Discoaster nobilis
,,,,,,
121, 752,A,Post Moratorium          ,     225.770,   60.400002,FO Discoaster mohleri
,,,,,,
121, 752,A,Post Moratorium          ,     251.600,   61.599998,FO Heliolithus kleinpellii
,,,,,,
121, 752,A,Post Moratorium          ,     293.670,   62.000000,FO Fasciculithus tympaniformis
,,,,,,
