Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
135, 838,A,Initial Reports          ,       8.000,    0.500000,LAD E. ovata
,,,,,,
135, 838,A,Initial Reports          ,      18.000,    0.600000,LAD Gr. (Tr.) tosaensis
,,,,,,
135, 838,A,Initial Reports          ,      55.000,    1.680000,LAD G. oceanica
,,,,,,
135, 838,A,Initial Reports          ,      65.000,    1.740000,FAD G. caribbeanica
,,,,,,
135, 838,A,Initial Reports          ,      94.000,    1.900000,LAD D. brouweri
,,,,,,
