Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
115, 715,A,Initial Reports          ,      16.900,    0.270000,FO Emiliania huxleyi
,,,,,,
115, 715,A,Initial Reports          ,      39.750,    0.460000,LO Pseudoemiliania lacunosa
,,,,,,
115, 715,A,Initial Reports          ,      46.800,   13.200000,LO Sphenolithus heteromorphus
,,,,,,
115, 715,A,Initial Reports          ,      61.300,   15.200000,FO Orbulina spp.
,,,,,,
115, 715,A,Initial Reports          ,      75.300,   16.000000,LO Helicosphaera ampliaperta
,,,,,,
115, 715,A,Initial Reports          ,      80.500,   16.600000,FO Globigerinoides sicanus
,,,,,,
115, 715,A,Initial Reports          ,      89.150,   18.600000,FO Sphenolithus heteromorphus
,,,,,,
115, 715,A,Initial Reports          ,      98.550,   21.500000,FO Sphenolithus belemnos
,,,,,,
115, 715,A,Initial Reports          ,     104.600,   25.200001,LO Sphenolithus ciperoensis
,,,,,,
