leg,site,hole,core,coretype,section,observer,top interval,piece number top,sub piece top,bottom interval,piece number bottom,sub piece bottom,lithology,color,color number,structures,drilling deformities,unusual occurrences,minerals,paleontology,other,induration,more data available,code,latitude,longitude,depth,top interval depth below sea floor,bottom interval depth below sea floor
112,679,D,001,Hydraulic (Advanced) Piston Core,01,LIN,000,,,150,,,"diatom- and foram-bearing mud, void (42-57cm)","black (0-42cm), dark gray (57-67cm), dark olive gray (67-124cm), olive (124-150cm)","5y 2.5/1 (0-42cm), n4/ (57-67cm), 5y 3/2 (67-124cm), 5y 4/3 (124-150cm)","bedding (57-118,124-150cm), nodules (67-124cm)","soupy(0-15cm),highly(15-20cm)-moderately(20-35cm) disturbed",1-3 cm diameter phosphatic nodules (67-124cm),"phosphate (67-124cm), gypsum blades (0-42cm)","diatoms, forams, fish scales (0-42cm)","bedding (67-118cm) is 0.5-1.0cm thick, bedding (124-150cm) is 0.1-2.0cm thick",,,H,-11.06383,-78.27217,0000.00,0,150
112,679,D,001,Hydraulic (Advanced) Piston Core,02,LIN,000,,,150,,,diatom- and foram-bearing mud,"dark olive gray (0-40cm), black with gray @ 79-82, very dark gray @ 87-88cm, dark gray @ 148cm (40-150cm)","5y 3/2 (0-40cm), 5y 2.5/2 w/ 5y 5/1 @ 79-82cm, 5y 3/1 @ 87-88cm, n4/ @148cm","thin bedding (0-40cm), indistinct bedding (40-150cm), graded bedding? (79-82cm), slump fold? (116-120cm)",,,"volcanic ash? (79-82,148cm)","diatoms, forams, nannos? (0-40cm)",,,,H,-11.06383,-78.27217,0001.50,150,300
112,679,D,001,Hydraulic (Advanced) Piston Core,03,LIN,000,,,150,,,diatom- and foram-bearing mud,"dark olive gray (0-63,93-150cm), dark olive gray & olive (63-77cm), olive (77-93cm)","5y 3/2 (0-63,93-150cm), 5y 3/2 & 5y 4/3 (63-77cm), 5y 4/3 (77-93cm)","indistinct bedding (0-63cm), nodules (63-77,93-150cm), thin bedding-laminae (65-70cm)",,"phosphatic nodules (63-77,93-150cm)","ashy (3-5cm), gypsum (77-150cm), phosphate (63-77,93-150cm)","diatoms, forams",,,,H,-11.06383,-78.27217,0003.00,300,450
112,679,D,001,Hydraulic (Advanced) Piston Core,04,LIN,000,,,137,,,diatom- and foram-bearing mud,"dark olive gray (0-33,41-82cm), light olive gray (33-41,109-127cm), black (82-109,127-137cm)","5y 3/2 (0-33,41-82cm), 5y 4/2 (33-41,109-127cm), 5y 2.5/1 (82-109,127-150cm)","faint bedding (0-33,41-82,127-137cm), nodules (33-41,109-127cm)",,"0.5-2.0 cm diameter phosphatic nodules (33-41,109-127cm)","phosphate (33-41,109-127cm)","diatoms, forams (including interbeds & lenses @ 0-33cm)",,,,H,-11.06383,-78.27217,0004.50,450,587
112,679,D,001,Hydraulic (Advanced) Piston Core,04,LIN,137,,,150,,,interstitial water sample,,,,,,,,,,,H,-11.06383,-78.27217,0004.50,587,600
112,679,D,001,Hydraulic (Advanced) Piston Core,05,LIN,000,,,150,,,diatom- and foram-bearing mud,"very dark gray (0-15cm), dark olive gray (15-115,120-150cm), black (115-120cm)","5y 3/1 (0-15cm), 5y 3/2 (15-115,120-150cm), 5y 2.5/2 (115-120cm)",laminae-thin bedding (0-115cm),,,"gypsum blades (0-15,120-150cm)","fish plates (0-15cm), forams, diatoms",,,,H,-11.06383,-78.27217,0006.00,600,750
112,679,D,001,Hydraulic (Advanced) Piston Core,06,LIN,000,,,018,,,diatom- and foram-bearing mud,dark olive gray,5y 3/2,indistinct thin bedding,,,trace of gypsum,"diatoms, forams",,,,H,-11.06383,-78.27217,0007.50,750,768
112,679,D,001,Hydraulic (Advanced) Piston Core,CC,LIN,000,,,014,,,diatom- and foram-bearing mud,dark olive gray,5y 3/2,"nodules (11-14cm), thin bedding",,phosphatic nodules to 2cm (11-14cm),"phosphate (11-14cm), trace gypsum","diatoms, forams",,,,H,-11.06383,-78.27217,0007.70,769,783
112,679,D,002,Hydraulic (Advanced) Piston Core,01,LIN,000,,,075,,,diatom- and foram-bearing mud,"dark olive gray (0-30,47-75cm), black (30-47cm)","5y 3/2 (0-30,47-75cm), 5y 2.5/2 (30-47cm)","nodules (0-30cm), thin bedding where not too disturbed (0-30cm)","highly (0-30,62-75cm)-moderately (30-55cm) disturbed",phosphatic nodules to 4cm diameter (0-30cm),phosphate (0-30 cm),"diatoms, forams",,,,H,-11.06383,-78.27217,0007.90,790,865
112,679,D,002,Hydraulic (Advanced) Piston Core,01,LIN,075,,,150,,,diatom- and foram-bearing mud,black,5y 2.5/2,thin bedding,slightly disturbed (90-100cm),,,"diatoms, forams",,,,H,-11.06383,-78.27217,0007.90,865,940
