Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
116, 718,C,Post Moratorium          ,      47.300,    0.465000,LO Pseudoemiliania lacunosa
,,,,,,
116, 718,C,Post Moratorium          ,     113.800,    1.590000,FO Gephyrocapsa oceanica s.l.
,,,,,,
116, 718,C,Post Moratorium          ,     126.060,    4.000000,FO Pseudoemiliania lacunosa
,,,,,,
116, 718,C,Post Moratorium          ,     159.280,    5.260000,LO Discoaster quinqueramus
,,,,,,
116, 718,C,Post Moratorium          ,     169.000,    5.800000,LO Discoaster berggrenii
,,,,,,
116, 718,C,Post Moratorium          ,     183.630,    6.740000,FO Amaurolithus primus
,,,,,,
116, 718,C,Post Moratorium          ,     341.800,    8.200000,FO Discoaster quinqueramus
,,,,,,
116, 718,C,Post Moratorium          ,     360.800,    8.850000,LO Discoaster hamatus
,,,,,,
116, 718,C,Post Moratorium          ,     391.440,    9.000000,LO Catinaster coalitus
,,,,,,
116, 718,C,Post Moratorium          ,     561.310,   10.800000,FO Catinaster coalitus
,,,,,,
116, 718,C,Post Moratorium          ,     645.800,   11.030000,LO Cyclicargolithus floridanus
,,,,,,
116, 718,C,Post Moratorium          ,     678.740,   13.170000,LO Sphenolithus heteromorphus
,,,,,,
116, 718,C,Post Moratorium          ,     778.800,   16.200001,LO Helicosphaera ampliaperta
,,,,,,
