Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
117, 723,A,Initial Reports          ,      25.900,    0.150000,LO Helicosphaera inversa
,,,,,,
117, 723,A,Initial Reports          ,      35.550,    0.190000,FO Emiliania huxleyi
,,,,,,
117, 723,A,Initial Reports          ,      74.200,    0.490000,LO Pseudoemiliania lacunosa
,,,,,,
117, 723,A,Initial Reports          ,     153.250,    0.820000,LO Reticulofenestra sp. A
,,,,,,
117, 723,A,Initial Reports          ,     167.250,    0.890000,FO Gephyrocapsa parallela
,,,,,,
117, 723,A,Initial Reports          ,     192.070,    1.100000,"LO Gephyrocapsa ""large"""
,,,,,,
117, 723,A,Initial Reports          ,     247.640,    1.450000,LO Calcidiscus macintyrei
,,,,,,
117, 723,A,Initial Reports          ,     286.550,    1.660000,FO Gephyrocapsa caribbeanica
,,,,,,
117, 723,A,Initial Reports          ,     304.880,    1.800000,LO Globigerinoides extremus
,,,,,,
117, 723,A,Initial Reports          ,     331.950,    1.900000,LO Discoaster brouweri
,,,,,,
