leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
95,603,F,6,1,0.0,150.0,1497.80,1497.80,1499.30,JT," NANNO LIMESTONE,MARLY NANNOFOSSILIFEROUS LIMESTONE ", GRAYS," BURROWS,LAINAE,BEDDING P PLANT DEBRIS,SKELETAL DEBRIS",,, PYRITE,,, HARD, 12231210.3450
95,603,F,6,2,0.0,150.0,1497.80,1499.30,1500.80,JT, MARLY NANNOFOSSILIFEROUS LIMESTONE, GRAYS, BURROWS,,," PYRITE,COAL,CHERT"," PLANT DEBRIS,SKELETAL DEBRIS,APTYCHI",, HARD, 12231210.3450
95,603,F,6,3,0.0,150.0,1497.80,1500.80,1502.30,JT, MARLY NANNOFOSSILIFEROUS LIMESTONE, GRAYS," BEDDING,BURROWS,LAMINAE",,, COAL," PLANT DEBRIS,SKELETAL DEBRIS,OTHER FOSSILS",, HARD, 00000000
95,603,F,6,4,0.0,150.0,1497.80,1502.30,1503.80,JT, MARLY NANNOFOSSILIFEROUS LIMESTONE, GRAYS," BURROWS,BEDDING",,, PYRITE, SKELETAL DEBRIS,, HARD, 12231210.3450
95,603,F,6,5,0.0,150.0,1497.80,1503.80,1505.30,JT, MARLY NANNOFOSSILIFEROUS LIMESTONE," DARK OLIVE GRAY,GRAY"," LAMINAE,BURROWS",, PYRITE NODULES,," FISH TEETH,SKELETAL DEBRIS",, HARD, 12231210.3450
95,603,F,6,6,0.0,150.0,1497.80,1505.30,1506.80,JT, MARLY NANNOFOSSILIFEROUS LIMESTONE," DARK OLIVE GRAY,GRAY"," LAMINAE,BURROWS",, PYRITE NODULES, PYRITE," FISH TEETH,SKELETAL DEBRIS",, HARD, 12231210.3450
95,603,F,6,7,0.0,68.0,1497.80,1506.80,1507.48,JT, MARLY NANNOFOSSILIFEROUS LIMESTONE," DARK OLIVE GRAY,GRAY"," LAMINAE,BURROWS",, PYRITE NODULES, PYRITE, SKELETAL DEBRIS,, HARD, 12231210.3450
95,603,F,6,CC,0.0,16.0,1497.80,1507.58,1507.64,JT, MARLY NANNOFOSSIL LIMESTONE, OLIVE GRAY, LAMINAE,,,,,, HARD, 12231210.3450
95,603,F,7,1,0.0,150.0,1507.30,1507.30,1508.80,JT, MARLY NANNOFOSSIL LIMESTONE," OLIVE GRAY,LIGHT GRAY"," LAMINAE,BEDDING,BURROWS",, PYRITE NODULES, PYRITE, SHELL DEBRIS,, HARD, 12231210.3450
95,603,F,7,2,0.0,150.0,1507.30,1508.80,1510.30,JT, MARLY NANNOFOSSIL LIMESTONE," OLIVE GRAY,LIGHT GRAY"," LAMINAE,BURROWS,BEDDING",,, PYRITE, SHELL DEBRIS,, HARD, 00000000
95,603,F,7,3,0.0,150.0,1507.30,1510.30,1511.80,JT, MARLY NANNOFOSSIL LIMESTONE," DARK OLIVE GRAY,LIGHT GRAY"," LAMINAE,BURROWS,RIPPLE STRUCTURE",,,, SHELL DEBRIS,, HARD, 00000000
95,603,F,7,4,0.0,25.0,1507.30,1511.80,1512.05,JT, MARLY NANNOFOSSIL LIMESTONE," DARK OLIVE GRAY,LIGHT GRAY",,,,,,, HARD, 00000000
95,603,F,7,CC,0.0,25.0,1507.30,1512.16,1512.31,JT, MARLY NANNOFOSSIL LIMESTONE," DARK OLIVE GRAY,LIGHT GRAY", LAMINAE,,,,,, HARD, 00000000
95,603,F,9,1,0.0,10.0,1540.20,1540.20,1540.30,JT, MARLY NANNOFOSSIL LIMESTONE, DARK GRAY, LAMINAE,,,,,, HARD, 00000000
95,603,F,9,1,10.0,20.0,1540.20,1540.30,1540.40,JT, NANNOFOSSIL LIMESTONE, LIGHT GRAY," LAMINAE,BURROWS",,,,,, FIRM, 00000000
95,603,F,9,1,20.0,65.0,1540.20,1540.40,1540.85,JT," NANNO LIMESTONE,MARLY NANNO LIMESTONE"," DARK GRAY,LIGHT GRAY"," LAMINAE,BURROWS",,,,,, FIRM, 00000000
95,603,F,9,1,65.0,80.0,1540.20,1540.85,1541.00,JT, NANNOFOSSIL LIMESTONE, LIGHT GRAY," LAMINAE,BEDDING,CONTACTS",,,,,, HARD, 00000000
95,603,F,9,1,80.0,120.0,1540.20,1541.00,1541.40,JT, MARLY NANNOFOSSIL LIMESTONE, DARK GRAY," LAMINAE,BEDDING,CONTACTS",,,,,, HARD, 00000000
95,603,F,9,1,120.0,130.0,1540.20,1541.40,1541.50,JT, NANNOFOSSIL LIMESTONE, LIGHT GRAY," BURROWS,LAMINAE",,,,,, FIRM, 12231210.3450
95,603,F,9,1,130.0,140.0,1540.20,1541.50,1541.60,JT, MARLY NANNO LIMESTONE, DARK GRAY, LAMINAE,,,,,, HARD, 12231210.3450
95,603,F,9,1,140.0,150.0,1540.20,1541.60,1541.70,JT," NANNO LIMESTONE,MARLY NANNO LIMESTONE", LIGHT GRAY TO DARK GRAY," LAMINAE,BURROWS",,,,,, FIRM, 00000000
95,603,F,9,2,0.0,11.0,1540.20,1541.70,1541.81,JT, MARLY NANNOFOSSIL LIMESTONE, DARK GRAY, LAMINAE,,,,,, HARD, 00000000
95,603,F,9,2,11.0,50.0,1540.20,1541.81,1542.20,JT," MARLY NANNOFOSSIL LIMESTONE,NANNO LIMESTONE", DARK GRAY TO LIGHT GRAY," BEDDING,LAMINAE,CONTACT",,,,,, HARD, 00000000
95,603,F,9,2,50.0,64.0,1540.20,1542.20,1542.34,JT, MARLY NANNOFOSSIL LIMESTONE, DARK GRAY," BEDDING,LAMINAE,BURROWS",,,,,, HARD, 00000000
95,603,F,9,2,64.0,75.0,1540.20,1542.34,1542.45,JT, LIMESTONE, LIGHT GRAY," BEDDING,LAMINAE,BURROWS",,,,,, HARD, 12231210.3450
95,603,F,9,2,75.0,93.0,1540.20,1542.45,1542.63,JT, MARLY NANNO LIMESTONE, DARK GRAY," BEDDING,LAMINAE,BURROWS",,,,,, HARD, 12231210.3450
95,603,F,9,2,93.0,116.0,1540.20,1542.63,1542.86,JT, LIMESTONE, LIGHT GRAY," BEDDING,LAMINAE,BURROWS",,,,,, HARD, 00000000
95,603,F,9,2,116.0,145.0,1540.20,1542.86,1543.15,JT, MARLY NANNOFOSSIL LIMESTONE, DARK GRAY," BEDDING,LAMINAE,BURROWS",,,,,, HARD, 12231210.3450
95,603,F,H1,1,0.0,150.0,0.00,0.00,1.50,JT, CALCAREOUS MUDSTONE," GRAY,OLIVE"," BEDDING,MOTTLING,BURROWS", GREATLY DISTURBED,,,,, HARD, 33233000.1110
95,603,F,H1,2,0.0,150.0,0.00,1.50,3.00,JT, CALCAREOUS MUDSTONE," GRAY,OLIVE", BURROWS, GREATLY DISTURBED,,,,, HARD, 33233000.1110
95,603,F,H1,3,0.0,150.0,0.00,3.00,4.50,JT, CALCAREOUS MUDSTONE, GRAY TO BROWNISH GRAY," MOTTLING,BURROWS,BEDDING",, PYRITE INFILLINGS," PYRITE,IRON", SPICULES AND SPINES,, HARD, 33233000.1110
95,603,F,H1,4,0.0,150.0,0.00,4.50,6.00,JT, CALCAREOUS MUDSTONE," GRAY,OLIVE GRAY",, GREATLY DISTURBED,," PYRITE,MOTTLING,BURROWS", FORAMS,, HARD, 00000000
95,603,F,H1,5,0.0,150.0,0.00,6.00,7.50,JT, CALCAREOUS MUDSTONE," GRAY,OLIVE GRAY",, GREATLY DISTURBED TO MODERATELY DISTURBED, PYRITE INFILLINGS, PYRITE, FORAM,, HARD, 33233000.3450.3311
95,603,F,H1,6,0.0,25.0,0.00,7.50,7.75,JT, CALCAREOUS MUDSTONE," GRAY,OLIVE GRAY",, GREATLY DISTURBED,,,,, HARD, 33233000.3450.3311
95,603,F,H1,CC,0.0,5.0,0.00,7.86,7.81,JT, CALCAREOUS MUDSTONE," GRAY,OLIVE GRAY",, GREATLY DISTURBED,,,,, HARD, 33233000.3450.3311
95,603,F,H2,1,0.0,150.0,32.60,32.60,34.10,COU, MUDSTONE, GRAYISH OLIVE GREEN TO DARK GREENISH GRAY, BURROWS,,,,,, HARD, 00000000
95,603,F,H2,2,0.0,150.0,32.60,34.10,35.60,COU, MUDSTONE, GRAYISH OLIVE GREEN TO DARK GREENISH GRAY," BURROWS,BEDDING",,,,,, HARD, 00000000
95,603,F,H2,3,0.0,150.0,32.60,35.60,37.10,COU, MUDSTONE," GRAYISH OLIVE GREEN,GREENISH GRAY"," BURROWS,BEDDING",,,,,, HARD, 00000000
95,603,F,H2,4,0.0,150.0,32.60,37.10,38.60,COU, MUDSTONE," GRAYISH OLIVE GREEN,GREENISH GRAY"," BURROWS,BEDDING",,,,,, HARD, 00000000
95,603,F,H2,5,0.0,150.0,32.60,38.60,40.10,COU, MUDSTONE," GRAYISH OLIVE GREEN,GREENISH GRAY"," BURROWS,BEDDING",,,,,, HARD, 33233000
95,603,F,H2,6,0.0,150.0,32.60,40.10,41.60,COU," MUDSTONE,MARLY NANNOFOSSIL CHALK"," GRAYISH OLIVE GREEN,GREENISH GRAY,OLIVE GRAY"," BURROWS,BEDDING",,,,,, HARD, 33233000
95,603,F,H2,CC,0.0,36.0,32.60,41.70,41.96,COU," MUDSTONE,MARLY NANNOFOSSIL CHALK"," GRAYISH OLIVE GREEN,GREENISH GRAY,OLIVE GRAY"," BURROWS,BEDDING",,,,,, HARD, 33233000
95,603,F,H3,1,0.0,150.0,980.50,980.50,982.00,COU, PORCELLANITIC CLAYSTONE," GRAYISH GREEN,WHITE,DARK BROWN"," BEDDING,LAMINAE,FRACTURING",,,,,, HARD, 00000000
95,603,F,H3,2,0.0,150.0,980.50,982.00,983.50,COU, PORCELLANITIC CLAYSTONE," GRAYISH GREEN,WHITE,DARK BROWN"," BEDDING,LAMINAE,FRACTURING",,,, UNIDENTIFIED FOSSIL MATERIAL,, HARD, 00000000
95,603,F,H3,3,0.0,150.0,980.50,983.50,985.00,COU, PORCELLANITIC CLAYSTONE," GRAYISH GREEN,WHITE,DARK BROWN"," BEDDING,LAMINAE,BURROWS",,,,,, HARD, 00000000
95,603,F,H3,4,0.0,150.0,980.50,985.00,986.50,COU, PORCELLANITIC CLAYSTONE," GRAYISH GREEN,WHITE"," LAMINAE,BEDDING,FRACTURING",,, ZEOLITES,,, HARD, 00000000
