Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
117, 722,A,Initial Reports          ,       6.400,    0.190000,FO Emiliania huxleyi
,,,,,,
117, 722,A,Initial Reports          ,      12.650,    0.480000,FO Collosphaera tuberosa
,,,,,,
117, 722,A,Initial Reports          ,      16.050,    0.490000,LO Pseudoemiliania lacunosa
,,,,,,
117, 722,A,Initial Reports          ,      26.880,    0.800000,FO Pterocorys hertwigii
,,,,,,
117, 722,A,Initial Reports          ,      32.420,    0.820000,LO Reticulofenestra sp. A
,,,,,,
117, 722,A,Initial Reports          ,      36.930,    0.890000,FO Gephyrocapsa parallela
,,,,,,
117, 722,A,Initial Reports          ,      38.030,    0.980000,Bottom Jaramillo
,,,,,,
117, 722,A,Initial Reports          ,      39.780,    1.045000,FO Lamprocyrtis nigriniae
,,,,,,
117, 722,A,Initial Reports          ,      43.500,    1.100000,"LO Gephyrocapsa ""large"""
,,,,,,
117, 722,A,Initial Reports          ,      46.080,    1.110000,LO Lamprocyrtis neoheteroporos
,,,,,,
117, 722,A,Initial Reports          ,      51.600,    1.360000,"FO Gephyrocapsa ""large"""
,,,,,,
117, 722,A,Initial Reports          ,      53.100,    1.450000,LO Calcidiscus macintyrei
,,,,,,
117, 722,A,Initial Reports          ,      54.600,    1.660000,FO Gephyrocapsa caribbeanica
,,,,,,
117, 722,A,Initial Reports          ,      58.580,    1.800000,LO Globigerinoides extermus
,,,,,,
117, 722,A,Initial Reports          ,      66.400,    1.900000,LO Discoaster brouweri
,,,,,,
117, 722,A,Initial Reports          ,      75.100,    2.400000,LO Discoaster pentaradiatus
,,,,,,
117, 722,A,Initial Reports          ,      83.200,    2.470000,Matuyama/Gauss
,,,,,,
117, 722,A,Initial Reports          ,     103.730,    3.270000,LO Phormostichoartus fistula
,,,,,,
117, 722,A,Initial Reports          ,     106.700,    3.400000,Gauss / Gilbert
,,,,,,
117, 722,A,Initial Reports          ,     108.580,    3.540000,LO Phormostichoartus doliolum
,,,,,,
117, 722,A,Initial Reports          ,     108.590,    3.780000,FO Amphirhopalum ypsilon
,,,,,,
117, 722,A,Initial Reports          ,     118.280,    3.840000,FO Spongaster tetras tetras
,,,,,,
117, 722,A,Initial Reports          ,     142.400,    4.400000,Top of Sidufjall
,,,,,,
117, 722,A,Initial Reports          ,     149.450,    4.750000,LO Solenosphaera omnitubus
,,,,,,
117, 722,A,Initial Reports          ,     150.200,    4.770000,Bottom Thvera
,,,,,,
117, 722,A,Initial Reports          ,     167.120,    5.200000,FO Globorotalia tumida tumida
,,,,,,
117, 722,A,Initial Reports          ,     181.490,    5.350000,Gilbert/Chronozone 5
,,,,,,
117, 722,A,Initial Reports          ,     190.730,    5.800000,FO Pulleniatina primalis
,,,,,,
117, 722,A,Initial Reports          ,     216.190,    5.890000,Chronozone 5/ Chronozone 6
,,,,,,
117, 722,A,Initial Reports          ,     229.530,    6.400000,LO Calocycletta caepa
,,,,,,
117, 722,A,Initial Reports          ,     246.350,    7.150000,LO Diartus hughesi
,,,,,,
117, 722,A,Initial Reports          ,     270.970,    8.200000,FO Discoaster quinqueramus
,,,,,,
