leg,site,hole,core,section,top interval depth(cm),top of core depth(cm),top of section(m),sample midpoint depth(m),describer,rock name,piece numbers,texture data,structure data,alteration data,other information data,vesicle data,phenocryst data,groundmass mineral data,replacement mineral data,comments,unknown code
6,57,A,4,6,0.0,320.60,328.10,  328.22,,NANNOPLANKTON CHALK OOZE AND BASALT,PCE NO PCE NUMBERS ASSIGNED,"PORPHYRITIC, FRAGMENTS",,,PROBABLY FRACTURED OFF FROM UNDERLYING BASALT DURING DRILLING, comments : AMYGDALOIDAL,,,,,
6,57,A,4,6,12.0,320.60,328.22,  328.42,,BASALT,PCE NO PCE NUMBERS ASSIGNED,"PORPHYRITIC, APHANITIC",DENSE,"FRESH RK GRAY, IN CONTACT WITH BAKED CHALK, CONTACT ULD BE ""ARTIFICIAL"" IN SENSE THAT ORIGINAL CONTACT S DISRUPTED DURING CORING",, comments : AMYGDALOIDAL,PLAG comments : LARGE PHENOS,,,,
