leg,site,hole,core,section,top interval depth(cm),top of core depth(cm),top of section(m),sample midpoint depth(m),describer,rock name,piece numbers,texture data,structure data,alteration data,other information data,vesicle data,phenocryst data,groundmass mineral data,replacement mineral data,comments,unknown code
19,192,A,5,1,0.0,1043.00,1043.50, 1044.27,"NATLAND, J.",CHALK,,,,,,,,,,,
19,192,A,5,1,77.0,1043.00,1044.27, 1044.37,"NATLAND, J.",MARBLE,,,,,,,,,,,
19,192,A,5,1,85.0,1043.00,1044.35, 1045.00,"NATLAND, J.",BASALTDIABASE,PCE NO PCE NUMBERS ASSIGNED,THIN 2MM GRAYISH BLACK (N2) GLASSY RIND IN CONTACT WITH GREEN CHLORITE(?) AND MARBLE,"FRACTURES FILLED WITH MOD BROWN LIMESTONE (5YR 3/4), LAYERS ON OUTSIDE OF CRACKS (1MM), FILLING CRACKS IN SOME AREAS",,"OLIVE BLACK 5Y 2/1,FOR MORE INFORMATION REFER TO SITE 192 CHAPTER APPENDIX ""PETROGRAPHY OF BASALT"" IN THE INITIAL REPORTS","                       CARB comments : VUGS CONTAIN CARB, HINT OF VESICLES",PLAG                 <1 comments : FINE LATHS,,CARB,,
19,192,A,5,2,0.0,1043.00,1045.00, 1046.50,"NATLAND, J.",BASALTSEE SECTION 5-1,,,,,,,,,,,
19,192,A,5,3,0.0,1043.00,1046.50, 1048.00,"NATLAND, J.",BASALTSEE SECTION 5-1,,,,,,,,,,,
19,192,A,5,4,0.0,1043.00,1048.00, 1049.50,"NATLAND, J.",BASALTSEE SECTION 5-1,,,,,,,,,,,
19,192,A,5,5,0.0,1043.00,1049.50, 1051.00,"NATLAND, J.",BASALTSEE SECTION 5-1,,,,,,,,,,,
19,192,A,5,6,0.0,1043.00,1051.00, 1052.50,"NATLAND, J.",BASALTSEE SECTION 5-1,,,,,,,,,,,
19,192,A,5,CC,0.0,1043.00,1052.60, 1052.60,"NATLAND, J.",BASALTSEE SECTION 5-1,,,,,,,,,,,
19,192,A,6,1,110.0,1053.00,1054.10, 1054.50,"NATLAND, J.",BASALTSEE SECTION 5-1,PCE NO PCE NUMBERS ASSIGNED,,"FRACTURES WITH CARB IN VEINS AND SMALL ANGULAR FRAGMENTS IN CALCITE VEINS, PILLOWS?",,,,,,CARB | CALCITE,,
19,192,A,6,2,0.0,1053.00,1054.50, 1056.00,"NATLAND, J.",BASALTSEE SECTION 5-1,,,,,,,,,,,
19,192,A,6,3,0.0,1053.00,1056.00, 1057.50,"NATLAND, J.",BASALTSEE SECTION 5-1,,,,,,,,,,,
19,192,A,6,CC,0.0,1053.00,1057.60, 1057.60,"NATLAND, J.",BASALTSEE SECTION 5-1,,,,,,,,,,,
