leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
70,506,D,1,1,0.0,140.0,0.00,0.00,1.40,, PELAGIC CLAY," GRAYISH BROWN,GREENISH GRAY,OLIVE GRAY"," CONTACTS,BURROWS",,  *,,,, SOFT,,d0f6bfff96bc389d10fac7385c1100d2
70,506,D,1,2,0.0,60.0,0.00,1.50,2.10,, PELAGIC CLAY, OLIVE GRAY,,,  *,,,, FIRM,,3a5e4b25191ce312fb1eab653d74c50b
70,506,D,1,CC,0.0,0.0,0.00,2.22,2.22,, PELAGIC CLAY, OLIVE GRAY,,,  *,,,, FIRM,,4493d6dac86cf8e5cbe9e1c068c1a8e5
70,506,D,2,1,0.0,150.0,2.50,2.50,4.00,, PELAGIC CLAY," OLIVE GRAY,GREENISH GRAY",,, PEBBLES*,,,, SOUPY,,db905e029bd3f869d5815f6dd4a3f0f4
70,506,D,2,2,0.0,95.0,2.50,4.00,4.95,, PELAGIC CLAY," GREENISH GRAY,GRAY",,,  *,,,, FIRM,,425c2078566e780de0d3c8fc5ceba069
70,506,D,2,3,0.0,87.0,2.50,5.50,6.37,, HYDROTHERMAL CLAY," GRAYISH BROWN,OLIVE GRAY,GREENISH GRAY,GREENISH BLACK"," CONTACTS,MOTTLING",,  *,,,, SOFT,,087a636885af202daf2af2603ad8f7cf
70,506,D,2,3,88.0,128.0,2.50,6.38,6.78,, PELAGIC CLAY," GRAYISH BROWN,OLIVE GRAY,GREENISH GRAY,GREENISH BLACK", MOTTLING,,  *,,,, FIRM,,a766866ce5b7cdd069375f85340b6c87
70,506,D,3,1,0.0,137.0,6.90,6.90,8.27,, PELAGIC CLAY," GREENISH GRAY,OLIVE GRAY,BLACK", MOTTLING,,  *,,,, SOFT,,d94e6563f428786e0d16ef2ed92a488c
70,506,D,3,2,0.0,140.0,6.90,8.40,9.80,, PELAGIC CLAY," GREENISH GRAY,GRAY,BLACK,OLIVE", BURROWS,, NODULES*,,,, FIRM,,5e4326339000202a593e3389ce33bf86
70,506,D,3,3,0.0,102.0,6.90,9.90,10.92,, PELAGIC CLAY," GREENISH GRAY,GRAY,OLIVE"," MOTTLING,BURROWS",,  *,,,, SOFT,,a2e4bc59275a9976e6a1430492fe0bd5
70,506,D,4,1,0.0,138.0,11.30,11.30,12.68,, FORAM-NANNO OOZE, GREENISH GRAY," MOTTLING,BURROWS",,  *,,,, SOFT,,0c997cf5d327b5e7720ae1b1d487a337
70,506,D,4,2,0.0,140.0,11.30,12.80,14.20,, FORAM-NANNO OOZE," GRAYISH GREEN,GREENISH GRAY"," MOTTLING,BURROWS,BEDDING,ASH LAYER",, VOLCANOGENIC DEPOSITS*," VOLCANIC ASH, VOLCANIC GLASS",,, SOFT,,a509646cbcaf2ad1d42c14e3e03a2812
70,506,D,4,3,0.0,132.0,11.30,14.30,15.62,, FORAM-NANNO OOZE, GREENISH GRAY, MOTTLING, SLIGHTLY DISTURBED,  *,,,, SOFT,,6fbb3d4ce46655159c18527b97d745b2
70,506,D,4,CC,0.0,12.0,11.30,15.82,15.84,, FORAM-NANNO OOZE, GREENISH GRAY,, GREATLY DISTURBED,  *,,,, SOFT,,f8fb01c5798ee0ea46c105f65895c16e
70,506,D,5,1,0.0,140.0,15.70,15.70,17.10,, NANNO FORAM OOZE," GREENISH GRAY,BLUISH GRAY"," ASH LAYERS,MOTTLING,BURROWS",, VOLCANOGENIC DEPOSITS*, VOLCANIC ASH,,, SOFT,,fadfcfd17597aafca4800850d7f19d25
70,506,D,5,2,0.0,140.0,15.70,17.20,18.60,, FORAM-NANNO OOZE," GREENISH GRAY,GRAY"," MOTTLING,BEDDING",,  *,,,, SOFT,,6502683a6f6e8b29a8662ecbfa97fcaa
70,506,D,5,3,0.0,108.0,15.70,18.70,19.78,, FORAM-NANNO OOZE," GREENISH GRAY,BLUISH GRAY",, MODERATELY DISTURBED, VOLCANOGENIC DEPOSITS*, VOLCANIC ASH,,, SOFT,,bc4e56201e859f1b33b97fde6fb333f5
70,506,D,5,CC,4.0,14.0,15.70,19.91,20.01,, FORAM-NANNO OOZE, GREENISH GRAY,, GREATLY DISTURBED,  *,,,, SOFT,,8138ca0889cb745bfe68548795893bf0
