leg,site,hole,core,coretype,section,observer,top interval,piece number top,sub piece top,bottom interval,piece number bottom,sub piece bottom,lithology,color,color number,structures,drilling deformities,unusual occurrences,minerals,paleontology,other,induration,more data available,code,latitude,longitude,depth,top interval depth below sea floor,bottom interval depth below sea floor
103,641,C,001,Rotary,01,JAJ,000,,,075,,,marlstone,"greenish gray, dark greenish gray, black/very dark gray","5g 5/1 to 5g 6/1, 10gy 5/2, 5gy 4/1, 7.5yr 2.5/0","moderate bioturbation, burrows (planolites?) (30-46, 50-75cm), parallel laminae (46-50cm)",,,,,burrows are 3-5mm x 20mm and .5x4mm (planolites?),,,R,42.15500,-12.18167,0150.90,15089,15164
103,641,C,001,Rotary,01,JAJ,075,,,150,,,claystone,greenish gray,5g 5/1 and 5g 6/1,"moderate to minor bioturbation (large black burrows), faint laminae (120-150cm)",,,,,,,,R,42.15500,-12.18167,0150.90,15164,15239
103,641,C,001,Rotary,02,JAJ,000,,,026,,,claystone with 1 cm calcareous claystone at base,"greenish gray (0-4cm), black (4-26cm), dark gray (25-26cm)","5gy 6/1-5g 5/1 (0-4cm), 5y 2.5/1 (4-25cm), 5y 4/1 (25-26cm)",parallel laminae (4-26cm) minor bioturbation; burrows (0-4cm),,,,,,,,R,42.15500,-12.18167,0152.40,15239,15265
103,641,C,001,Rotary,02,JAJ,026,,,036,,,claystone,interbedded dark greenish gray and very dark gray,5bg 4/1 and 7.5yr 3/0,moderate bioturbation,,,,,,,,R,42.15500,-12.18167,0152.40,15265,15275
103,641,C,001,Rotary,02,JAJ,036,,,075,,,claystone,black,5y 2.5/0,parallel laminae (52-75cm),,possible siderite nodules and laminae,possible siderite (75 cm),,,,,R,42.15500,-12.18167,0152.40,15275,15314
103,641,C,001,Rotary,02,JAJ,075,,,083,,,claystone,dark greenish gray,5g 4/1,moderate bioturbation,,possible siderite nodules and laminae,possible siderite (75 cm),,,,,R,42.15500,-12.18167,0152.40,15314,15322
103,641,C,001,Rotary,02,JAJ,083,,,150,,,claystone,interbedded very dark gray and dark greenish gray (1-10 mm thick),7.5yr 3/0 with 5bg 4/1,moderate bioturbation; variable laminae,,,,,,,,R,42.15500,-12.18167,0152.40,15322,15389
103,641,C,001,Rotary,03,JAN,000,,,026,,,claystone,black,5y 2.5/1,,,,,,,,,R,42.15500,-12.18167,0153.90,15389,15415
103,641,C,001,Rotary,03,JAN,026,,,070,,,claystone,dark greenish gray,5gb 4/1,"whispy laminae dipping 10 degrees, moderate bioturbation, flattened burrows",,,,,,,,R,42.15500,-12.18167,0153.90,15415,15459
103,641,C,001,Rotary,03,JAN,070,,,150,,,pebbly bed (slump or debris flow of all claystone lithologic types),not indicated in visual core description,not indicated in visual core description,slump structures,,siderite nodules,siderite nodules common between clasts,,clast (up to 5 cm) oriented subhorizontal,,,R,42.15500,-12.18167,0153.90,15459,15539
