leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
96,616,B,1,CC,0.0,13.0,0.00,7.60,7.63,WRN, MUD, DARK GRAY,, GREATLY DISTURBED,,,,, SOFT, 33213000
96,616,B,2,CC,0.0,30.0,7.70,17.08,17.28,WRN, MUD, DARK OLIVE GRAY, LAMINAE, MODERATELY DISTURBED,,,,, SOFT, 33213000
96,616,B,3,CC,0.0,27.0,17.30,26.20,26.37,WRN," MUD,CLAY"," DARK GRAY-BROWN,REDDISH BROWN", BEDDING, MODERATELY DISTURBED,,,,, SOFT, 33213000
96,616,B,4,CC,0.0,30.0,26.90,35.53,35.73,WRN, MUD, DARK OLIVE GRAY, LAMINAE, GREATLY DISTURBED,,,,, SOFT, 33213000
96,616,B,5,6,0.0,70.0,36.50,44.00,44.70,MC, SILTY MUD, DARK OLIVE GRAY, LAMINAE, MODERATELY DISTURBED,,,,, SOFT, 33213000
96,616,B,5,CC,0.0,51.0,36.50,44.80,45.21,WRN," CLAY,SILT", DARK OLIVE GRAY," BEDDING,LAMINAE", MODERATELY DISTURBED,,,,, SOFT, 33211000
96,616,B,6,CC,0.0,38.0,46.10,53.57,53.85,STO, MUD, DARK OLIVE GRAY, LAMINAE, MODERATELY DISTURBED,,,,, SOFT, 33213000
96,616,B,7,CC,0.0,20.0,55.70,60.52,60.62,MC, MUD, DARK OLIVE GRAY, LAMINAE, MODERATELY DISTURBED,,,,, SOFT, 33213000
96,616,B,8,CC,0.0,30.0,65.30,71.53,71.73,MC, SILTY MUD, DARK OLIVE GRAY," LAMINAE,BEDDING", MODERATELY DISTURBED,,,,, SOFT, 33213000
96,616,B,9,CC,0.0,21.0,74.90,78.94,79.05,MC, MUD, DARK OLIVE GRAY," LAMINAE,BEDDING", MODERATELY DISTURBED,,,,, SOFT, 33213000
96,616,B,10,1,0.0,56.0,84.50,84.50,85.06,MC, SILTY MUD, DARK OLIVE GRAY," LAMINAE,BEDDING", MODERATELY DISTURBED,,,,, SOFT, 33213000
96,616,B,11,CC,0.0,23.0,94.10,97.20,97.33,MC, SILTY MUD, DARK OLIVE GRAY, LAMINAE, MODERATELY DISTURBED,,,,, SOFT, 33213000
96,616,B,13,CC,0.0,20.0,113.30,119.97,120.07,CES," CLAY,SILT", DARK OLIVE GRAY, LAMINAE,,,,,, SOFT, 33211000
96,616,B,14,CC,0.0,24.0,122.90,127.07,127.21,CES," CLAY,SILT", DARK OLIVE GRAY, LAMINAE,,,,,, SOFT, 33211000
96,616,B,15,CC,0.0,23.0,132.50,135.41,135.54,CES," CLAY,SILT", DARK OLIVE GRAY, LAMINAE,,,,,, SOFT, 33211000
96,616,B,16,CC,0.0,28.0,142.10,144.75,144.93,CES," CLAY,SILT", DARK OLIVE GRAY, LAMINAE,,,,,, SOFT, 33211000
96,616,B,17,CC,0.0,37.0,151.70,153.30,153.57,CES," CLAY,SILT", DARK OLIVE GRAY," LAMINAE,GRADED BEDDING",,,,,, SOFT, 33211000
96,616,B,18,CC,0.0,13.0,153.60,157.83,157.86,CES," SAND,CLAY,SILTY MUD", OLIVE GRAY," LAMINAE,BEDDING",,, ORGANIC MATTER,,, SOFT, 33214000
96,616,B,19,CC,0.0,15.0,170.70,173.39,173.44,CES, SAND, OLIVE GRAY,,,,,,, SOFT, 33214000
96,616,B,21,CC,0.0,39.0,189.80,194.33,194.62,CES, CLAY, OLIVE GRAY, LAMINAE,,,,,, SOFT, 33211000
96,616,B,22,CC,0.0,44.0,199.40,203.92,204.26,CES, SILT, OLIVE GRAY,,,, ORGANIC MATTER,,, SOFT, 33215000
