Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
114, 703,A,Initial Reports          ,       0.010,    0.195000,LO Hemidiscus karstenii
,,,,,,
114, 703,A,Initial Reports          ,       2.940,    0.600000,LO Actinocyclus ingens
,,,,,,
114, 703,A,Initial Reports          ,       9.200,    2.220000,LO Coscinodiscus vulnificus
,,,,,,
114, 703,A,Initial Reports          ,      15.500,    2.810000,LO Nitzschia interfrigidaria
,,,,,,
114, 703,A,Initial Reports          ,      28.650,   21.500000,LO Rocella gelida
,,,,,,
114, 703,A,Initial Reports          ,      34.250,   23.500000,Top Cyclocargolithus abisectus Zone
,,,,,,
114, 703,A,Initial Reports          ,      39.010,   23.700001,Top Reticulofenestra bisecta Zone
,,,,,,
114, 703,A,Initial Reports          ,      53.020,   28.100000,Top P21b Zone
,,,,,,
114, 703,A,Initial Reports          ,      57.400,   30.000000,Base P21b Zone
,,,,,,
114, 703,A,Initial Reports          ,      65.890,   30.330000,Chron C10N/C10R
,,,,,,
114, 703,A,Initial Reports          ,      78.340,   31.230000,Chron C10R/C11N
,,,,,,
114, 703,A,Initial Reports          ,      83.980,   32.060001,Chron C11N/C11R
,,,,,,
114, 703,A,Initial Reports          ,      92.150,   32.459999,Chron C11R/C12N
,,,,,,
114, 703,A,Initial Reports          ,      95.650,   32.900002,Chron C12N/C12R
,,,,,,
114, 703,A,Initial Reports          ,     100.760,   34.599998,LO Reticulofenestra umbilicus
,,,,,,
114, 703,A,Initial Reports          ,     106.130,   35.099998,Top Clausicoccus subdistichus acme
,,,,,,
114, 703,A,Initial Reports          ,     112.600,   35.290001,Chron C12R/C13N
,,,,,,
114, 703,A,Initial Reports          ,     123.650,   36.299999,Base P18 Zone
,,,,,,
114, 703,A,Initial Reports          ,     138.000,   37.799999,Top NP18 Zone
,,,,,,
114, 703,A,Initial Reports          ,     141.110,   38.000000,Base P16 Zone
,,,,,,
114, 703,A,Initial Reports          ,     167.150,   41.299999,Base P15 Zone
,,,,,,
114, 703,A,Initial Reports          ,     177.550,   42.299999,Top NP16 Zone
,,,,,,
114, 703,A,Initial Reports          ,     290.650,   49.799999,Base NP15 Zone
,,,,,,
114, 703,A,Initial Reports          ,     309.400,   51.849998,NP13-14 Zone
,,,,,,
114, 703,A,Initial Reports          ,     368.250,   52.000000,P11-P10 Zones
,,,,,,
