leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
80,551,,1,1,0.0,150.0,0.00,0.00,1.50,PL, CALCAREOUS MUD," PALE BROWN,OLIVE GRAY",, MODERATELY TO GREATLY DISTURBED, PEBBLES,,,, SOFT, 11110000,b96ba87cc407e726c68771946a5cd51c
80,551,,1,2,0.0,135.0,0.00,1.50,2.85,PL, CALCAREOUS MUD," OLIVE GRAY,GRAY,OLIVE,WHITE",, GREATLY DISTURBED, PEBBLES,,,, SOFT, 11110000,a43bebe5949354c9f833cfcf6cc4a08c
80,551,,1,3,0.0,150.0,0.00,3.00,4.50,SPV, CALCAREOUS MUD," OLIVE GRAY,GRAY,OLIVE,WHITE", CONTACT, GREATLY DISTURBED,,,,, SOFT, 11110000,2bc2917af54b5a040efcc5f82bc8ad3a
80,551,,1,4,0.0,56.0,0.00,4.50,5.06,SPV, CALCAREOUS MUD, OLIVE GRAY,, GREATLY DISTURBED,,,,, SOFT, 11110000,4d17184f7b579f3a5980723e0d471bdb
80,551,,1,CC,10.0,20.0,0.00,5.16,5.26,SPV, CALCAREOUS MUD, OLIVE GRAY,, GREATLY DISTURBED, PEBBLES,,,, SOFT, 11110000,2fca89176c793513e6bc7290ce9bd5bc
80,551,,2,1,0.0,150.0,104.00,104.00,105.50,KO, NANNOFOSSIL CHALK," LIGHT GRAY,YELLOWISH ROWN,WHITE",, MODERATELY TO GREATLY DISTURBED, CONCRETION,, FORAMINIFERS,, FIRM, 11121210,04a7fa52c1f7c37dd11d1d9a681d7dfe
80,551,,2,2,0.0,140.0,104.00,105.50,106.90,PL, NANNOFOSSIL CHALK, LIGHT GRAY,, GREATLY DISTURBED, PEBBLES,,,, FIRM, 00000000,e0ceed74f94e18e33041b08b9cfb7603
80,551,,2,3,0.0,135.0,104.00,107.00,108.35,PL, NANNOFOSSIL CHALK, LIGHT GRAY," MOTTLING,BANDING"," GREATLY DISTURBED,MODERATELY DISTURBED", PEBBLES,,,, FIRM, 00000000,4cc586ee6ee7b5bffda390f9888af942
80,551,,2,CC,0.0,15.0,104.00,108.46,108.51,PL, NANNOFOSSIL CHALK, LIGHT GRAY,, GREATLY DISTURBED,,,,, FIRM, 00000000,27a14f21f81332b5e73cd61f5992db66
80,551,,3,1,0.0,150.0,113.50,113.50,115.00,KO, NANNOFOSSIL CHALK, WHITE,,, CONCRETION,,,, FIRM, 00000000,ede0fd9814f7f8f70d2b2586314c3591
80,551,,3,2,0.0,121.0,113.50,115.00,116.21,SPV, NANNOFOSSIL CHALK, LIGHT GRAY,, MODERATELY DISTURBED,,,,, FIRM, 00000000,11813c1a7a6d7a3de15db32d93b30d17
80,551,,3,3,0.0,150.0,113.50,116.50,118.00,SPV, NANNOFOSSIL CHALK, LIGHT GRAY,, SLIGHTLY DISTURBED,,,,, FIRM, 00000000,a5d66235d1d77061eeb0b5a63e8da5ad
80,551,,3,CC,0.0,12.0,113.50,118.10,118.12,SPV, NANNOFOSSIL CHALK, LIGHT GRAY,, MODERATELY DISTURBED, NODULE,,,, FIRM, 00000000,a2a0cca6419010f45300576d109e3a37
80,551,,4,1,0.0,150.0,123.50,123.50,125.00,KO, NANNOFOSSIL CHALK, LIGHT GRAY," BURROWS,LAMINAE", MODERATELY DISTURBED,,,,, FIRM, 00000000,5f3f11e31a623528b9bd37853fa616b6
80,551,,4,2,0.0,150.0,123.50,125.00,126.50,KO, NANNOFOSSIL CHALK, LIGHT GRAY, BURROWS,,,,,, FIRM, 00000000,d87ce8007c9114d017c65c167334d41b
80,551,,4,3,0.0,150.0,123.50,126.50,128.00,KO, NANNOFOSSIL CHALK, VERY PALE BROWN," MOTTLING,LAMINAE",,,,,, FIRM, 00000000,d5284f55586497c3257cde09c08e5837
80,551,,4,4,0.0,135.0,123.50,128.00,129.35,SPV, NANNOFOSSIL CHALK," VERY PALE BROWN,WHITE", FRACTURING, UNDISTURBED TO GREATLY DISTURBED, NODULES,,,, FIRM, 00000000,df1a8c122cf2da55ac65afd553c8e749
80,551,,4,CC,0.0,22.0,123.50,129.45,129.57,PL, NANNOFOSSIL CHALK, LIGHT GRAY,,,,,,, FIRM, 00000000,53a2767cd98e2ad67650f5762734c935
80,551,,5,1,0.0,150.0,132.50,132.50,134.00,KO, NANNOFOSSIL CHALK," WHITE,OLIVE,YELLOWISH WHITE,LIGHT GRAY"," LAMINAE,BANDING,BURROWS",, PEBBLES,,,, FIRM, 00000000,3a90b94cec01c26476f4cdc675b892db
80,551,,5,2,0.0,55.0,132.50,134.00,134.55,SPV, NANNOFOSSIL CHALK, GRAY," BANDING,BEDDING,LAMINAE,CONTACT",,,,,, FIRM, 00000000,00e4573361dbc757d6eec0d66bd7dd61
80,551,,5,2,55.0,118.0,132.50,134.55,135.18,SPV," SHALE,DRILLING BRECCIA"," BLACK,GREEN",,," PEBBLES,M CHERT",,,, FIRM, 00000000,e138f463a0fcf59dfec116491e6be89b
80,551,,5,CC,0.0,20.0,132.50,135.29,135.39,SPV," SHALE,DRILLING BRECCIA"," BLACK,GREEN",,,,,,, FIRM, 00000000,de5d7f8555353ac6e1335a9300bf6c66
80,551,,6,1,0.0,131.0,142.00,142.00,143.31,JM, NANNOFOSSIL CHALK," WHITE,GRAYISH YELLOW"," FRACTURING,FAULTING,LAMINAE,BURROWS,BEDDING",,, MANGANESE,,, FIRM, 00000000,f2c99a6b0e3465560ac69b7709e25856
80,551,,6,2,0.0,92.0,142.00,143.50,144.42,JM, NANNOFOSSIL CHALK," YELLOW GRAY,WHITE"," BEDDING,BURROWS,LAMINAE",,, MANGANESE,,, FIRM, 00000000,e47d26cfce7ef0e74e7268ec930b07eb
80,551,,6,2,92.0,106.0,142.00,144.42,144.56,JM, FORAM NANNOFOSSIL CHALK," YELLOW GRAY,WHITE"," BEDDING,BURROWS,LAMINAE",,, MANGANESE,,, FIRM, 00000000,6977bec215540b93386d44afb7a01b25
80,551,,6,2,106.0,150.0,142.00,144.56,145.00,JM, NANNOFOSSIL CHALK," YELLOW GRAY,WHITE"," BEDDING,BURROWS,LAMINAE,SLUMP STRUCTURE",,, MANGANESE,,, FIRM, 00000000,4bacca03d4cd45f5b8c4a58bc24cdcce
