Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
172,1055,B,Initial Reports          ,      14.450,    0.068000,T Globorotalia tumida flexuosa
,,,,,,
172,1055,B,Initial Reports          ,      73.430,    0.460000,T Pseudoemiliania lacunosa
,,,,,,
172,1055,B,Initial Reports          ,     115.810,    1.000000,Reent. medium sized Gephyrocapsa spp.
,,,,,,
172,1055,B,Initial Reports          ,     119.250,    1.240000,T Gephyrocapsa spp.
,,,,,,
172,1055,B,Initial Reports          ,     126.040,    1.300000,T Globigerinoides obliquus
,,,,,,
