leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
28,267,A,1,1,0.0,150.0,4.00,4.00,5.50,, DIATOM DETRITAL SILTY CLAY, 10YR5/4-MODERATE YELL OWISH BROWN," 0-84 MOSTLY TEARING TYPE,SOME 3-5 CM B EDS OF SMOOTH,84-152 SMOOTH NO INTERNAL STRUCTURES",,,,,, FIRM, 00000000
28,267,A,1,2,0.0,150.0,4.00,5.50,7.00,, DIATOM DETRITAL CLAY, 10YR5/4-MODERATE YELLOWISH BROWN, SOME MOTTLING,,,,,, FIRM, 00000000
28,267,A,1,3,0.0,150.0,4.00,7.00,8.50,, DIATOM DETRITAL CLAY, 10YR5/4-MODERATE YELLOWISH BROWN,,,,,,, FIRM, 00000000
28,267,A,1,4,0.0,150.0,4.00,8.50,10.00,, CLAY DIATOM OOZE, 10YR5/4-MODERATE YELLOWISH BROW N, SCATTERED 1 MM MOTTLES,,,,,, SOFT, 00000000
28,267,A,1,5,0.0,55.0,4.00,10.00,10.55,, DIATOM DETRITAL CLAY," 10YR5/4-MODERATE YELLOWISH BROWN,-FAINT OLIVE",,,,,, GRADUAL BOUNDARY, FIRM, 00000000
28,267,A,1,5,55.0,143.0,4.00,10.55,11.43,, SILTY CLAY DIATOM OOZE," 10YR5/4-MODERATE YELLOWIS H BROWN,-FAINT BROWN"," SCATTERED MOTTLES,RARE LARGE MOTTLES",,,,, 143-150 GEOCHEM, SOFT, 00000000
28,267,A,1,6,5.0,10.0,4.00,11.55,11.60,, SILTY CLAY DIATOM OOZE,,,,,,,, SOFT, 00000000
28,267,A,1,6,10.0,150.0,4.00,11.60,13.00,, DIATOM DETRITAL SILTY CLAY," 5YR5/6-LIGHT BROWN,10 YR5/4-MODERATE YELLOWISH BROWN"," BEDDING AND MOTTLIN G 60-100,144-150 CM",,,,," 5YR5/6 10-100,144-150 CM,100-1 44 CM IS 10YR5/4", FIRM, 33213000.3450.3311
28,267,A,1,CC,0.0,0.0,4.00,13.10,13.10,, DIATOM RICH SILTY CLAY, 10YR5/4-MODERATE YELLOWIS H BROWN,,,,,,, FIRM, 00000000
28,267,A,3,1,84.0,150.0,61.00,61.84,62.50,, DIATOM DETRITAL CLAY," 10YR6/2-PALE YELLOWISH BROW N,5YR6/4-LIGHT BROWN", INTERMOTTLED,,,,,, FIRM, 00000000
28,267,A,3,2,0.0,150.0,61.00,62.50,64.00,, DIATOM DETRITAL SILTY CLAY, 10YR6/2, MOTTLED,,,,, M OTTLED SEQUENCE SIMILAR TO 3-1, FIRM, 33213000.3450.3311
