Any taxon above genus,genus modifier,genus name,subgenera modifier,subgenera name,species modifier,species name,subspecies modifier,subspecies name,non-taxa descriptor,normalized_name,taxon_group
,,Bolboforma,,,,metzmacheri,,ornata,,Bolboforma metzmacheri ornata,bolboformids
,,Bolboforma,,,s.l.,subfragoris,,,,Bolboforma s.l. subfragoris,bolboformids
