Any taxon above genus,genus modifier,genus name,subgenera modifier,subgenera name,species modifier,species name,subspecies modifier,subspecies name,non-taxa descriptor,normalized_name,taxon_group,verbatim_name,initial_comments,comments
,,Bekoma,,,,campechensis,,,,Bekoma campechensis,radiolarians,Bekoma campechensis,,
,,Bekoma,,,,divaricata,,,,Bekoma divaricata,radiolarians,Bekoma divaricata,,
,,Bekoma,,,,spp.,,,,Bekoma spp.,radiolarians,Bekoma spp.,,
,,Botryocella,,,,sp.,,,,Botryocella sp.,radiolarians,Botryocella sp. gr.,,Botryocella sp. gr.
,,Botryocyrtis,,,,scutum,,,,Botryocyrtis scutum,radiolarians,Botryocyrtis scutum,,
,,Botryostrobus,,,,aquilonaris,,,,Botryostrobus aquilonaris,radiolarians,Botryostrobus aquilonaris,,
,,Botryostrobus,,,,auritus,,,,Botryostrobus auritus,radiolarians,Botryostrobus auritus,,
,,Botryostrobus,,,,miralestensis,,,,Botryostrobus miralestensis,radiolarians,Botryostrobus miralestensis,,
,,Botryostrobus,,,,sp.,,,,Botryostrobus sp.,radiolarians,Botryostrobus sp.,,
,,Buccinosphaera ,,,,invaginata,,,,Buccinosphaera invaginata,radiolarians,Buccinosphaera invaginata,,
,,Buryella,,,,clinata,,,,Buryella clinata,radiolarians,Buryella clinata,,
,,Buryella,,,,foremanae,,,,Buryella foremanae,radiolarians,Buryella foremanae,,
,,Buryella,,,,pentadica,,,,Buryella pentadica,radiolarians,Buryella pentadica,,
,,Buryella,,,,spp.,,,,Buryella spp.,radiolarians,Buryella spp.,,
,,Buryella,,,,tetradica,,,,Buryella tetradica,radiolarians,Buryella tetradica,,
,,Calocycletta,,,,costata,,,,Calocycletta costata,radiolarians,Calocyccletta costata,,
,,Calocyclas,,,,bandyca,,,,Calocyclas bandyca,radiolarians,Calocyclas bandyca,,
,,Calocyclas,,,,hispida,,,,Calocyclas hispida,radiolarians,Calocyclas hispida,,
,,Calocyclas,,,,turris,,,,Calocyclas turris,radiolarians,Calocyclas turris,,
,,Calocycletta,,,,anekathen,,,,Calocycletta anekathen,radiolarians,Calocycletta anekathen n. sp.,,
,,Calocycletta,,,,caepa,,,,Calocycletta caepa,radiolarians,Calocycletta caepa,,
,,Calocycletta,,,,costata,,,,Calocycletta costata,radiolarians,Calocycletta costata,,
,,Calocycletta,,,,robusta,,,,Calocycletta robusta,radiolarians,Calocycletta robusta,,
,,Calocycletta,,,,serrata,,,,Calocycletta serrata,radiolarians,Calocycletta serrata,,
,,Calocycletta,,,,sp.,,,,Calocycletta sp.,radiolarians,Calocycletta sp.,,
,,Calocycletta,,,,virginis,,,,Calocycletta virginis,radiolarians,Calocycletta virginis,,
,,Calocycletta,,,,virginis,,,,Calocycletta virginis,radiolarians,Calocycletta virginis.1,,
,,Calocycloma,,,,ampulla,,,,Calocycloma ampulla,radiolarians,Calocycloma ampulla,,
,,Calocycloma,,,,castum,,,,Calocycloma castum,radiolarians,Calocycloma castum,,
,,Carpocanarium,,,,papillosum,,,,Carpocanarium papillosum,radiolarians,Carpocanarium papillosum,,
,,Carpocanarium,,,,sp.,,,,Carpocanarium sp.,radiolarians,Carpocanarium sp.,,
,,Carpocanistrum,,,,acutidentatum,,,,Carpocanistrum acutidentatum,radiolarians,Carpocanistrum acutidentatum,,
,,Carpocanistrum,,,,cephallum,,,,Carpocanistrum cephallum,radiolarians,Carpocanistrum cephallum,,
,,Carpocanistrum,,,,favosum,,,,Carpocanistrum favosum,radiolarians,Carpocanistrum favosum,,
,,Carpocanistrum,,,,sp.,,,,Carpocanistrum sp.,radiolarians,Carpocanistrum sp.,,
,,Carpocanium,,,,rubyae,,,,Carpocanium rubyae,radiolarians,Carpocanium rubyae,,
,,Carpocanopsis,,,,bramlettei,,,,Carpocanopsis bramlettei,radiolarians,Carpocanopsis bramlettei,,
,,Carpocanopsis,,,,cingulata,,,,Carpocanopsis cingulata,radiolarians,Carpocanopsis cingulata,,
,,Carpocanopsis,,,,cristata,,,,Carpocanopsis cristata,radiolarians,Carpocanopsis cristata,,
,,Carpocanopsis,,,,sp.,,,,Carpocanopsis sp.,radiolarians,Carpocanopsis sp.,,
,,Carposphaera,,,,annikae,,,,Carposphaera annikae,radiolarians,Carposphaera annikae,,
,,Carposphaera,,,,sp.,,,,Carposphaera sp.,radiolarians,Carposphaera sp.,,
,,Cenosphaera,,,,coronata,,,,Cenosphaera coronata,radiolarians,Cenosphaera coronata,,
,,Cenosphaera,,,,cristata,,,,Cenosphaera cristata,radiolarians,Cenosphaera cristata,,
,,Cenosphaera,,,,sp.,,,,Cenosphaera sp.,radiolarians,Cenosphaera sp.,,
,,Centrobotrys,,,,gravida,,,,Centrobotrys gravida,radiolarians,Centrobotrys gravida,,
,,Centrobotrys,,,,petrushevskayae,,,,Centrobotrys petrushevskayae,radiolarians,Centrobotrys petrushevskayae,,
,,Centrobotrys,,,,thermophila,,,,Centrobotrys thermophila,radiolarians,Centrobotrys thermophila,,
,,Ceratocyrtis,,,,cucullaris,,,,Ceratocyrtis cucullaris,radiolarians,Ceratocyrtis cucullaris,,
,,Ceratocyrtis,,,,histricosa,,,,Ceratocyrtis histricosa,radiolarians,Ceratocyrtis histricosa,,
,,Ceratocyrtis,,,,mashae,,,,Ceratocyrtis mashae,radiolarians,Ceratocyrtis mashae,,
,,Ceratocyrtis,,,,sp.,,,,Ceratocyrtis sp.,radiolarians,Ceratocyrtis sp.,,
,,Ceratocyrtis,,,,spp.,,,,Ceratocyrtis spp.,radiolarians,Ceratocyrtis spp.,,
,,Ceratospyris,,,,borealis,,,,Ceratospyris borealis,radiolarians,Ceratospyris borealis,,
,,Circodiscus,,Porodiscus,,circularis,,,,Circodiscus Porodiscus circularis,radiolarians,Circodiscus (Porodiscus) circularis,,
,,Circodiscus,,,,microporus,,,,Circodiscus microporus,radiolarians,Circodiscus microporus group,,Circodiscus microporus group
,,Cladococcus,,,,abietinus,,,,Cladococcus abietinus,radiolarians,Cladococcus abietinus,,
,,Clathrocyclas,,,,australis,,,,Clathrocyclas australis,radiolarians,Clathrocyclas australis,,
,,Clathrocyclas,,,,universa,,,,Clathrocyclas universa,radiolarians,Clathrocyclas universa,,
,,Clinorhabdus,,,,anantomus,,,,Clinorhabdus anantomus,radiolarians,Clinorhabdus anantomus,,
,,Collosphaera,,,,cyrtodon,,,,Collosphaera cyrtodon,radiolarians,Collonosphaera cyrtodon,,
,,Collosphaera,,,,huxleyi,,,,Collosphaera huxleyi,radiolarians,Collonosphaera huxleyi,,
,,Collosphaera,,,,murrayana,,,,Collosphaera murrayana,radiolarians,Collonosphaera murrayana,,
,,Collosphaera,,,,brattstroemi,,,,Collosphaera brattstroemi,radiolarians,Collosphaera brattstroemi,,
,,Collosphaera,,,,huxleyi,,,,Collosphaera huxleyi,radiolarians,Collosphaera huxleyi,,
,,Collosphaera,,,,macropora,,,,Collosphaera macropora,radiolarians,Collosphaera macropora,,
,,Collosphaera,,,,orthoconus,,,,Collosphaera orthoconus,radiolarians,Collosphaera orthoconus,,
,,Collosphaera,,,,sp.,,,,Collosphaera sp.,radiolarians,Collosphaera  sp.,,
,,Collosphaera,,,,spinosa,,,,Collosphaera spinosa,radiolarians,Collosphaera spinosa,,
,,Collosphaera,,,,tuberosa,,,,Collosphaera tuberosa,radiolarians,Collosphaera tuberosa,,
,,Cornutella,,,,clathrata,,,,Cornutella clathrata,radiolarians,Cornutella clathrata,,
,,Cornutella,,,,profunda,,,,Cornutella profunda,radiolarians,Cornutella profunda,,
,,Corocalyptra,,,,sp.,,,,Corocalyptra sp.,radiolarians,Corocalyotra sp.,,
 ,,Corocalyptra,,,,cervus,,,,Corocalyptra cervus,radiolarians,Corocalyptra cervus,,
,,Cryptocarpium,,,,azyx,,,,Cryptocarpium azyx,radiolarians,Cryptocarpium azyx,,
,,Cryptocarpium,,,,ornatum,,,,Cryptocarpium ornatum,radiolarians,Cryptocarpium ornatum,,
,,Cubotholus,,,,octaceras,,,,Cubotholus octaceras,radiolarians,Cubotholus octaceras,,
,,Cycladophora,,,,bicornis,,,,Cycladophora bicornis,radiolarians,Cycladophora bicornis,,
,,Cycladophora,,,,conica,,,,Cycladophora conica,radiolarians,Cycladophora conica,,
,,Cycladophora,,,,cornutoides,,,,Cycladophora cornutoides,radiolarians,Cycladophora cornutoides,,
,,Cycladophora,,,,davisiana,,,,Cycladophora davisiana,radiolarians,Cycladophora davisiana,,
,,Cycladophora,,,,davisiana,,,,Cycladophora davisiana,radiolarians,Cycladophora  davisiana,,
,,Cycladophora,,,,funakawai,,,,Cycladophora funakawai,radiolarians,Cycladophora funakawai,,
,,Cycladophora,,,,golli,,golli,,Cycladophora golli golli,radiolarians,Cycladophora golli golli,,
,,Cycladophora,,,,golli,,regipileus,,Cycladophora golli regipileus,radiolarians,Cycladophora golli regipileus,,
,,Cycladophora,,,,humerus,,,,Cycladophora humerus,radiolarians,Cycladophora humerus,,
,,Cycladophora,,,,nakasekoi,,,,Cycladophora nakasekoi,radiolarians,Cycladophora nakasekoi,,
,,Cycladophora,,,,pliocenica,,,,Cycladophora pliocenica,radiolarians,Cycladophora pliocenica,,
,,Cycladophora,,,,sakaii,,,,Cycladophora sakaii,radiolarians,Cycladophora sakaii,,
,,Cycladophora,,,,spongothorax,,,,Cycladophora spongothorax,radiolarians,Cycladophora spongothorax,,
,,Cyrtocapsella,,,,cornuta,,,,Cyrtocapsella cornuta,radiolarians,Cyrtocapsella cornuta,,
,,Cyrtocapsella,,,,japonica,,,,Cyrtocapsella japonica,radiolarians,Cyrtocapsella japonica,,
,,Cyrtocapsella,,,,sp.,,,,Cyrtocapsella sp.,radiolarians,Cyrtocapsella sp.,,
,,Cyrtocapsella,,,,tetrapera,,,,Cyrtocapsella tetrapera,radiolarians,Cyrtocapsella tetrapera,,
,,Cyrtopera,,,,languncula,,,,Cyrtopera languncula,radiolarians,Cyrtopera languncula,,
,,Cystophormis,,,,brevispina,,,,Cystophormis brevispina,radiolarians,Cystophormis brevispina,,
,?,Dendrospyris,,,,sakaii,,,,? Dendrospyris sakaii,radiolarians,Dendrospyris ? sakaii,,
,,Dendrospyris,,,,megalocephalis,,,,Dendrospyris megalocephalis,radiolarians,Dendrospyris megalocephalis,,
,,Dendrospyris,,,,sakaii,,,,Dendrospyris sakaii,radiolarians,Dendrospyris sakaii,,
,,Dendrospyris,,,,sp.,,,,Dendrospyris sp.,radiolarians,Dendrospyris sp.,,
,,Dendrospyris,,,,uruyaensis,,,,Dendrospyris uruyaensis,radiolarians,Dendrospyris uruyaensis,,
,,Desmospyris,,,,rhodospyroides,,,,Desmospyris rhodospyroides,radiolarians,Desmospyris rhodospyroides,,
,,Desmospyris,,,,spongiosa,,,,Desmospyris spongiosa,radiolarians,Desmospyris spongiosa,,
,,Diartus,,,,hughesi,,,,Diartus hughesi,radiolarians,Diartus hughesi,,
,,Diartus,,,,petterssoni,,,,Diartus petterssoni,radiolarians,Diartus petterssoni,,
,,Dictyoprora,,,,mongolfieri,,,,Dictyoprora mongolfieri,radiolarians,Dicty mongolferi,,
,,Dictyocorine,,,,profunda,,,,Dictyocorine profunda,radiolarians,Dictyocorine profunda,,
,,Dictyocorine,,,,truncatum,,,,Dictyocorine truncatum,radiolarians,Dictyocorine truncatum,,
,,Dictyocorine,,,,profunda,,,,Dictyocorine profunda,radiolarians,Dictyocoryne profunda,,
,,Dictyocorine,,,,sp.,,,,Dictyocorine sp.,radiolarians,Dictyocoryne sp.,,
,,Dictyocorine,,,,truncatum,,,,Dictyocorine truncatum,radiolarians,Dictyocoryne truncatum,,
,,Dictyophimus,,,,bullatus,,,,Dictyophimus bullatus,radiolarians,Dictyophimus bullatus,,
,,Dictyophimus,,,,craticula,,,,Dictyophimus craticula,radiolarians,Dictyophimus craticula,,
,,Dictyophimus,,,,crisiae,,,,Dictyophimus crisiae,radiolarians,Dictyophimus crisiae,,
,,Dictyophimus,,,,hirundo,,,,Dictyophimus hirundo,radiolarians,Dictyophimus hirundo,,
,,Dictyophimus,,,,infabricatus,,,,Dictyophimus infabricatus,radiolarians,Dictyophimus infabricatus,,
,,Dictyopodium,,,,oxylophus,,,,Dictyopodium oxylophus,radiolarians,Dictyopodium aff. oxylophus,,Dictyopodium aff. oxylophus
,,Dictyoprora,,,,amphora,,,,Dictyoprora amphora,radiolarians,Dictyoprora amphora,,
,,Dictyoprora,,,,armadillo,,,,Dictyoprora armadillo,radiolarians,Dictyoprora armadillo,,
,,Dictyoprora,,,,mongolfieri,,,,Dictyoprora mongolfieri,radiolarians,Dictyoprora mongolfieri,,
,,Dictyoprora,,,,pirum,,,,Dictyoprora pirum,radiolarians,Dictyoprora pirum,,
,,Dictyoprora,,,,urceolus,,,,Dictyoprora urceolus,radiolarians,Dictyoprora urceolus,,
,,Didymocyrtis,,,,antepenultima,,,,Didymocyrtis antepenultima,radiolarians,Didymocyrtis antepenultima,,
,,Didymocyrtis,,,,antepenultima,,,,Didymocyrtis antepenultima,radiolarians,Didymocyrtis antipenultima,,
,,Didymocyrtis,,,,avita,,,,Didymocyrtis avita,radiolarians,Didymocyrtis avita,,
,,Didymocyrtis,,,,bassanii,,,,Didymocyrtis bassanii,radiolarians,Didymocyrtis bassanii,,
,,Didymocyrtis,,,,laticonus,,,,Didymocyrtis laticonus,radiolarians,Didymocyrtis laticonus,,
,,Didymocyrtis,,,,mammifera,,,,Didymocyrtis mammifera,radiolarians,Didymocyrtis mammifera,,
,,Didymocyrtis,,,,penultima,,,,Didymocyrtis penultima,radiolarians,Didymocyrtis penultima,,
,,Didymocyrtis,,,,prismatica,,,,Didymocyrtis prismatica,radiolarians,Didymocyrtis prismatica,,
,,Didymocyrtis,,,,sp.,,,,Didymocyrtis sp.,radiolarians,Didymocyrtis sp.,,
,,Didymocyrtis,,,,tetrathalamus,,,,Didymocyrtis tetrathalamus,radiolarians,Didymocyrtis tetrathalamus,,
,,Didymocyrtis,,,,tetrathalamus,,tetrathalamus,,Didymocyrtis tetrathalamus tetrathalamus,radiolarians,Didymocyrtis tetrathalamus  tetrathalamus,,
,,Didymocyrtis,,,,tetrathalamus,,tetrathalamus,,Didymocyrtis tetrathalamus tetrathalamus,radiolarians,Didymocyrtis tetrathalamus tetrathalamus,,
,,Didymocyrtis,,,,tetratharamus,,,,Didymocyrtis tetratharamus,radiolarians,Didymocyrtis tetratharamus,,
,,Didymocyrtis,,,,tubaria,,,,Didymocyrtis tubaria,radiolarians,Didymocyrtis tubaria,,
,,Didymocyrtis,,,,violina,,,,Didymocyrtis violina,radiolarians,Didymocyrtis violina,,
,,Diploplegma,,,,somphum,,,,Diploplegma somphum,radiolarians,Diploplegma somphum,,
,,Disolenia,,,,sp.,,,,Disolenia sp.,radiolarians,Disolenia sp.,,
,,Dorcadospyris ,,,,alata,,,,Dorcadospyris alata,radiolarians,Dorcadospyris alata,,
,,Dorcadospyris ,,,,anastasis,,,,Dorcadospyris anastasis,radiolarians,Dorcadospyris anastasis n. sp.,,
,,Dorcadospyris ,,,,ateuchus,,,,Dorcadospyris ateuchus,radiolarians,Dorcadospyris ateuchus,,
,,Dorcadospyris ,,,,circulus,,,,Dorcadospyris circulus,radiolarians,Dorcadospyris circulus,,
,,Dorcadospyris ,,,,copelata,,,,Dorcadospyris copelata,radiolarians,Dorcadospyris copelata n. sp.,,
,,Dorcadospyris ,,,,cyclacantha,,,,Dorcadospyris cyclacantha,radiolarians,Dorcadospyris cyclacantha n. sp.,,
,,Dorcadospyris ,,,,dentata,,,,Dorcadospyris dentata,radiolarians,Dorcadospyris dentata,,
,,Dorcadospyris ,,,,forcipata,,,,Dorcadospyris forcipata,radiolarians,Dorcadospyris forcipata,,
,,Dorcadospyris ,,,,ombros,,,,Dorcadospyris ombros,radiolarians,Dorcadospyris ombros n. sp.,,
,,Dorcadospyris ,,,,ombros,,,upper,Dorcadospyris ombros (upper),radiolarians,Dorcadospyris ombros n. sp. (upper),,
,,Dorcadospyris ,,,,papilio,,,,Dorcadospyris papilio,radiolarians,Dorcadospyris papilio,,
,,Dorcadospyris ,,,,praeforcipata,,,,Dorcadospyris praeforcipata,radiolarians,Dorcadospyris praeforcipata,,
,,Dorcadospyris ,,,,pseudopapilio,,,,Dorcadospyris pseudopapilio,radiolarians,Dorcadospyris pseudopapilio,,
,,Dorcadospyris ,,,,quadripes,,,,Dorcadospyris quadripes,radiolarians,Dorcadospyris quadripes,,
,,Dorcadospyris ,,,,riedeli,,,,Dorcadospyris riedeli,radiolarians,Dorcadospyris riedeli,,
,,Dorcadospyris ,,,,scambos,,,,Dorcadospyris scambos,radiolarians,Dorcadospyris scambos n. sp.,,
,,Dorcadospyris ,,,,simplex,,,,Dorcadospyris simplex,radiolarians,Dorcadospyris simplex s.s.,,
,,Dorcadospyris ,,,,spinosa,,,,Dorcadospyris spinosa,radiolarians,Dorcadospyris spinosa,,
,,Druppatractus ,,,,hastatus,,,,Druppatractus hastatus,radiolarians,Druppatractus hastatus,,
,,Dictyophimus,,,,buetschlii,,,,Dictyophimus buetschlii,radiolarians,Dyctiophimus butschlii,,
,,Dictyocoryne ,,,,profunda,,,,Dictyocoryne profunda,radiolarians,Dyctyocoryne profunda,,
,,Elatomma ,,,,penicillus,,,,Elatomma penicillus,radiolarians,Elatomma penicillus,,
,,Enneaphormis ,,,,rotula,,,,Enneaphormis rotula,radiolarians,Enneaphormis rotula,,
,,Eucecryphalus,,,,sp.,,,,Eucecryphalus sp.,radiolarians,Eucecryphalus sp.,,
,,Euchitonia,,,,elegans-furcata,,,,Euchitonia elegans-furcata,radiolarians,Euchitonia elegans/furcata group,,
,,Euchitonia,,,,furcata,,,,Euchitonia furcata,radiolarians,Euchitonia furcata,,
,,Euchitonia,,,,sp.,,,,Euchitonia sp.,radiolarians,Euchitonia sp.,,
,,Eucyrtidium ,,,,acuminatum,,,,Eucyrtidium acuminatum,radiolarians,Eucyrtidium acuminatum,,
,,Eucyrtidium ,,,,annulatum,,,,Eucyrtidium annulatum,radiolarians,Eucyrtidium annulatum,,
,,Eucyrtidium ,,,,antiquum,,,,Eucyrtidium antiquum,radiolarians,Eucyrtidium antiquum,,
,,Eucyrtidium ,,,,calvertense,,,,Eucyrtidium calvertense,radiolarians,Eucyrtidium calvertense,,
,,Eucyrtidium ,,,,calvertense,,,,Eucyrtidium calvertense,radiolarians,Eucyrtidium cf. calvertense,,
