leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
87,584,A,1,1,0.0,150.0,602.20,602.20,603.70,JL, MUDSTONE,,,,,,,, HARD, 00000000,f9f33d8267e722b3436ebbedac4b14a5,87-584A-1-1
87,584,A,1,2,0.0,74.0,602.20,603.70,604.44,JL, MUDSTONE,,,,,,,, HARD, 00000000,0c4f55df58bbb03006a8840a8436f416,87-584A-1-2
87,584,A,1,CC,0.0,15.0,602.20,604.55,604.60,JL, MUDSTONE,,,,,,,, HARD, 00000000,4ca601cc893ca82bb5cff5d01ba355ee,87-584A-1-CC
87,584,A,2,1,0.0,150.0,698.80,698.80,700.30,JL, MUDSTONE,,,,,,,, HARD, 00000000,56cacdfc9ef5144ffd0b29bedaa48988,87-584A-2-1
87,584,A,2,2,0.0,150.0,698.80,700.30,701.80,JL, MUDSTONE,,,,,,,, HARD, 00000000,67fd3f4fb0b4000f2b0702b37281969b,87-584A-2-2
87,584,A,2,3,0.0,150.0,698.80,701.80,703.30,JL, MUDSTONE,,,,,,,, HARD, 00000000,524cb0b6accd771fdcd6d77f13b12068,87-584A-2-3
87,584,A,2,4,0.0,21.0,698.80,703.30,703.51,JL, MUDSTONE,,,,,,,, HARD, 00000000,bb4249084da5f390df5a712e0e794e27,87-584A-2-4
87,584,A,2,CC,0.0,20.0,698.80,703.62,703.72,JL, MUDSTONE,,,,,,,, HARD, 00000000,0c56f774e665d3c17d735c676b9a6ebd,87-584A-2-CC
87,584,A,3,1,0.0,150.0,795.10,795.10,796.60,CLS, MUDSTONE,,,,,,,, HARD, 00000000,90df2ee18cdf7d2f1f00ab981e8f6900,87-584A-3-1
87,584,A,3,2,0.0,149.0,795.10,796.60,798.09,CLS, MUDSTONE,,,,,,,, HARD, 00000000,73fb5dcf54bb22552d36bea646611d76,87-584A-3-2
87,584,A,3,CC,0.0,18.0,795.10,798.19,798.27,CLS, MUDSTONE,,,,,,,, HARD, 00000000,bf3b694da4071b4d0543e3089c303b08,87-584A-3-CC
87,584,A,H3,1,0.0,150.0,708.40,708.40,709.90,CLS, MUDSTONE,,,,,,,, HARD, 00000000,0699aea50ad5b8de2add92fa7dc566ee,87-584A-H3-1
87,584,A,H3,2,0.0,150.0,708.40,709.90,711.40,CLS, MUDSTONE,,,,,,,, HARD, 00000000,11a0afbdc5768345c090e3ce57545ca4,87-584A-H3-2
87,584,A,H3,3,0.0,12.0,708.40,711.40,711.52,CLS, MUDSTONE,,,,,,,, HARD, 22232220,f9e4297b47ea57871167a4b66c7e0ca9,87-584A-H3-3
87,584,A,H3,CC,0.0,20.0,708.40,711.62,711.72,CLS, MUDSTONE,,,,,,,, HARD, 22232220,0a3dd58df16101c1cee6b549f7332dba,87-584A-H3-CC
87,584,A,H4,1,0.0,150.0,804.80,804.80,806.30,CAD, MUDSTONE,,,,,,,, HARD, 00000000,a1585e6d6b6ce46b31e02835a3a70a68,87-584A-H4-1
87,584,A,H4,2,0.0,150.0,804.80,806.30,807.80,CAD, MUDSTONE,,,,,,,, HARD, 00000000,7642bc10463723a05989e3a99e5bb009,87-584A-H4-2
87,584,A,H4,3,0.0,150.0,804.80,807.80,809.30,CAD, MUDSTONE,,,,,,,, HARD, 33233000,38bd6689cfcae167cad5847f784c22ca,87-584A-H4-3
87,584,A,H4,4,0.0,150.0,804.80,809.30,810.80,CAD, MUDSTONE,,,,,,,, HARD, 33233000,fa02f7f23bb81aadfaa93f2a10a122b6,87-584A-H4-4
87,584,A,H4,5,0.0,30.0,804.80,810.80,811.10,CAD, MUDSTONE,,,,,,,, HARD, 33233000,084bd5be55a67cdbcf7754b2d7ab1637,87-584A-H4-5
87,584,A,H4,CC,0.0,12.0,804.80,811.21,811.23,CAD, MUDSTONE,,,,,,,, HARD, 33233000,96349dd91a1c84d07d5520dded92ea8e,87-584A-H4-CC
