leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id,sample
47,397,,1,1,11.0,12.0,0.00,0.12,18,"CEPEK,P.;WIND,H.",09/1979,47,NANNOFOSSILS,ABUNDANT,,,GOOD,NO AGE GIVEN,292,NASPO0010,Aspidorhabdus stylifer,FEW,  ,1,483fdc4b807df4d096e8cf21fed1eaaa,47-397-1-1
47,397,,1,1,11.0,12.0,0.00,0.12,18,"CEPEK,P.;WIND,H.",09/1979,47,NANNOFOSSILS,ABUNDANT,,,GOOD,NO AGE GIVEN,292,NCOCO0300,Coccolithus pelagicus,COMMON,  ,1,2d57af47e0b481eac5159999a25c49c4,47-397-1-1
47,397,,1,1,11.0,12.0,0.00,0.12,18,"CEPEK,P.;WIND,H.",09/1979,47,NANNOFOSSILS,ABUNDANT,,,GOOD,NO AGE GIVEN,292,NCYCC0100,Cyclococcolithus leptoporus,ABUNDANT,  ,1,de5d71a18da49fceb87553a3c357a6d2,47-397-1-1
47,397,,1,1,11.0,12.0,0.00,0.12,18,"CEPEK,P.;WIND,H.",09/1979,47,NANNOFOSSILS,ABUNDANT,,,GOOD,NO AGE GIVEN,292,NCYCC0130,Cyclococcolithus macintyrei,PRESENT,  ,1,18a6157fede0a79370441f61613fe8b7,47-397-1-1
47,397,,1,1,11.0,12.0,0.00,0.12,18,"CEPEK,P.;WIND,H.",09/1979,47,NANNOFOSSILS,ABUNDANT,,,GOOD,NO AGE GIVEN,292,NCYCT0014,Cyclolithella annulus,COMMON,  ,1,8e9aa75b0905562d86622e3ddd58ae69,47-397-1-1
47,397,,1,1,11.0,12.0,0.00,0.12,18,"CEPEK,P.;WIND,H.",09/1979,47,NANNOFOSSILS,ABUNDANT,,,GOOD,NO AGE GIVEN,292,NDISL0010,Discolithina anisotrema,COMMON,  ,1,0c63afdf2c6c51a75a27d737ca90c0e4,47-397-1-1
47,397,,1,1,11.0,12.0,0.00,0.12,18,"CEPEK,P.;WIND,H.",09/1979,47,NANNOFOSSILS,ABUNDANT,,,GOOD,NO AGE GIVEN,292,NDISL0070,Discolithina japonica,FEW,  ,1,a71505e287102c800519a575af379981,47-397-1-1
47,397,,1,1,11.0,12.0,0.00,0.12,18,"CEPEK,P.;WIND,H.",09/1979,47,NANNOFOSSILS,ABUNDANT,,,GOOD,NO AGE GIVEN,292,NEMIL0020,Emiliania huxleyi,ABUNDANT,  ,1,7b2cc9b2d164a67ffb079bb4592e921c,47-397-1-1
47,397,,1,1,11.0,12.0,0.00,0.12,18,"CEPEK,P.;WIND,H.",09/1979,47,NANNOFOSSILS,ABUNDANT,,,GOOD,NO AGE GIVEN,292,NGEPH0017,Gephyrocapsa californiensis,FEW,  ,1,8a0eae30882f71c7d6832df13c817623,47-397-1-1
47,397,,1,1,11.0,12.0,0.00,0.12,18,"CEPEK,P.;WIND,H.",09/1979,47,NANNOFOSSILS,ABUNDANT,,,GOOD,NO AGE GIVEN,292,NGEPH0060,Gephyrocapsa oceanica,ABUNDANT,  ,1,2c61f5f1eda3c0e184c913c3900ee6cd,47-397-1-1
