leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
6,50,A,1,1,45.0,150.0,4.90,5.35,6.40,, CLAY," 10YR4/4-DARK YELLOWISH BROWN,10YR5/4-YELLOW ISH BROWN,-DARK GRAYISH BROWN", VAGUE MOTTLING OF YELLOWISH BROWN AND DARK YELLOWISH BROW N AND RORER PATCHES OF DARK GRAYISH BROWN (MN RICH A REAS?) 73 AND 80 CM,," MN NODULES 45-50 CM, SMALL NODULE 10 BY 3MM AT 65 CM",,," VOID 0-45 CM,MAMMI LLARY GROWTHS UP TO 8 CM IN LENGTH AT 53 CM, CARBONA TE RICH BROWN CLAY 95-98,110-116 AND 140-150", SOFT, 00000000 33211000
6,50,A,1,3,0.0,25.0,4.90,7.90,8.15,, DIATOM-NANNO CLAY," 10YR4/3,10YR4/4-DARK YELLOWISH BROWN",," INTENSE,QUESTIONABLE DEFORMATION",,,,, SOFT, 00000000 11111210.1110.2220
6,50,A,1,3,25.0,48.0,4.90,8.15,8.38,, NANNO PLANKTON MARL OOZE, 10YR7/3-VERY PALE BROWN,, QUESTIONABLE DEFORMATION,,,,,, 00000000 00000000
6,50,A,1,3,48.0,60.0,4.90,8.38,8.50,, DIATOM-NANNO CLAY," 10YR4/3,10YR4/4-DARK YELLOWISH BROWN",, QUESTIONABLE DEFORMATION,,,,, SOFT, 00000000 00000000
6,50,A,1,3,60.0,110.0,4.90,8.50,9.00,, NANNOPLANKTON MARL OOZE, 10Y7/3-VERY PALE BROWN, INCLUSION OF DIATOM-NANNO CLAY, INTENSE DEFORMATIO N,,,,, SOFT, 00000000 00000000
6,50,A,1,3,110.0,150.0,4.90,9.00,9.40,, DIATOM-NANNO CLAY," 10YR4/3,10YR4/4-DARK YELLOWISH BROWN", INCLUSIONS OF NANNOPLANKTON MARL OOZE, INT ENSE DEFORMATION,,,,, SOFT, 00000000 00000000
6,50,A,1,4,3.0,10.0,4.90,9.43,9.50,, SANDY ZEOLITIC-DIATOM VOLCANIC ASH, 10YR3/4-DARK YELLOWISH BROWN,, INTENSE DEFORMATION,,,,, SOFT, 00000000 00000000
6,50,A,1,4,10.0,145.0,4.90,9.50,10.85,, NANNO PLANKTON MARL MUD," 10YR6/4-LIGHT YELLOWISH BROWN,10YR3/4-DARK YELLOWISH BROWN,10YR7/4-VERY PALE BROWN", IRREGULAR MOTTLES AND STREAKS OF DARK YELLO WISH BROWN AND VERY PALE BROWN MUD, INTENSE DEFORMA TION,,,,, SOFT, 00000000 00000000
6,50,A,1,4,145.0,150.0,4.90,10.85,10.90,, MUD, 10YR7/4-VERY PALE BROWN,, INTENSE DEFORMATIO N,,,,, SOFT, 00000000 00000000
6,50,A,1,5,0.0,21.0,4.90,10.90,11.11,, NANNOPLANKTON MARL MUD, 10YR7/4-VERY PALE BROWN, BAND OF DARK BROWN MOTTLED NANNOPLANKTON MUD 12-13 CM, INTENSE DEFORMATION,,,,, SOFT, 00000000 00000000
6,50,A,1,5,21.0,150.0,4.90,11.11,12.40,, NANNOPLANKTON MUD," 10YR4/3-DARK BROWN,10YR6/4-LIG HT YELLOW BROWN,10YR7/4-VERY PALE BROWN"," LARGE INCL USION OF DARK BROWN VOLCANIC ASH 37-43 CM,LARGE INCL USIONS OF VERY PALE BROWN NANNOPLANKTON MARL MUD 48- 56 CM,HIGHLY MOTTLED INTENSE DEFORMATION",,,,,, SOFT, 00000000 00000000
6,50,A,1,6,0.0,130.0,4.90,12.40,13.70,, NANNOPLANKTON MARL MUD," 10YR4/4-DARK YELLOW BROWN ,10YR6/3-PALE BROWN,10YR3/2-VERY DARK GRAY BROWN,10Y R3/3-DARK BROWN"," MANY COLOR VARIATION STRUCTURES,AR TIFICIAL MOTTLES RANGING UP TO 20XT CM,IRREGULAR ELL IPTICAL TO THIN SHARP LENSES USUALLY ORIENTED LENGTH WISE ALONG THE CORE", INTENSE DEFORMATION,,,," MATRIX C OLOR IS DARK YELLOW BROWN,CONTACTS ARE SHARP TO GRAD UAL", SOFT, 00000000 00000000
6,50,A,1,6,130.0,150.0,4.90,13.70,13.90,, VOLCANIC SANDY MUD,,, INTENSE DEFORMATION,,,,, SOFT, 00000000 00000000
6,50,A,2,1,95.0,150.0,14.30,15.25,15.80,, MUD," 10YR4/3-DARK BROWN,10YR7/4-VERY PALE BROWN,1 0YR6/4-LIGHT YELLOW BROWN", ARTIFICIAL MOTTLES OF VE RY PALE BROWN MUD, INTENSE DEFORMATION, MN NODULE 112 CM,,," DARK BROWN MUD 45-121 CM,LIGHT YELLOW BROWN 121-150 CM,VOID 0-95 CM", SOFT, 00000000 00000000
6,50,A,2,2,0.0,150.0,14.30,15.80,17.30,, SANDY VOLCANIC MUD," 10YR4/3-BROWN,10YR7/4-VERY PA LE BROWN", SCATTERED ARTIFICIAL MOTTLES OF VERY PALE BROWN MUD, INTENSE DEFORMATION, PEBBLES OF CHERT AND LITHIFIED VOLCANIC ASH ETC. THROUGHOUT,,,, SOFT, 00000000 00000000
6,50,A,2,3,0.0,150.0,14.30,17.30,18.80,, RED CLAY WITH VOLCANIC GLASS," 10YR4/3-BROWN,10YR3 /2-VERY DARK GRAYISH BROWN,10YR5/4-YELLOWISH BROWN", SLIGHTLY MOTTLED, QUESTIONABLE DEFORMATION,," HEMAT ITE,FELDSPAR", SILIC. FOSSILS,, SOFT, 00000000 00000000
6,50,A,2,4,0.0,28.0,14.30,18.80,19.08,, CLAY WITH VOLCANIC GLASS, 10YR4/4-DARK YELLOWISH BROWN, SLIGHT MOTTLING,,,,, SEDIMENT IS DRY AND COMPAC T, SOFT, 00000000 00000000
6,50,A,2,4,28.0,115.0,14.30,19.08,19.95,, ZEOLITIC CLAY," 10YR4/3-BROWN,-DARK YELLOWISH BROW N", SMALL MOTTLES (< 1 CM) OF DARK YELLOWISH BROWN,,,,, FIRM SEDIMENT WITH HIGHER WATER CONTENT THAN ABOVE LAYER, SOFT, 00000000 00000000
6,50,A,2,4,115.0,140.0,14.30,19.95,20.20,, CLAY WITH VOLCANIC GLASS, 10YR4/4-DARK YELLOWISH BROWN, SLIGHT MOTTLING,,,,,, SOFT, 00000000 00000000
6,50,A,2,5,0.0,150.0,14.30,20.30,21.80,, CLAY," 10YR4/3-BROWN,10YR5/6-DARK YELLOWISH BROWN", SLIGHT MOTTLING 30-50 AND 65-82 CM,,,,," DRIER,MORE CO MPACT AND SANDIER AREA 30-50 AND 65-82 CM", SOFT, 00000000 00000000
6,50,A,3,1,0.0,150.0,23.20,23.20,24.70,, ZEOLITIC CLAY, 10YR3/4-DARK YELLOWISH BROWN,, SOU PY,,,, TOO SOUPY TO SPLIT, SOUPY, 00000000 00000000
6,50,A,3,2,0.0,150.0,23.20,24.70,26.20,, ZEOLITE CLAY, 10YR3/4-DARK YELLOWISH BROWN,," INTE NSE VERY SOUPY DEFORMATION 0-55 CM,QUESTIONABLE DEFO RMATION",,,,, SOFT, 00000000 00000000
6,50,A,3,3,0.0,150.0,23.20,26.20,27.70,, ZEOLITIC MUD, 10YR3/4-DARK YELLOWISH BROWN,, QUES TIONABLE DEFORMATION,,,, VERY UNIFORM, SOFT, 00000000 00000000
6,50,A,3,4,0.0,150.0,23.20,27.70,29.20,, ZEOLITIC MUD," 10YR3/4-DARK YELLOWISH BROWN,10YR5/ 4-YELLOWISH BROWN"," RARE STREAKS,MOTTLES OF YELLOWIS H BROWN MUD", QUESTIONABLE DEFORMATION,,,,, SOFT, 00000000 00000000
6,50,A,3,5,0.0,150.0,23.20,29.20,30.70,, ZEOLITIC MUD," 10YR3/4-DARK YELLOWISH BROWN,10YR6/ 6-BROWNISH YELLOW"," MOTTLED STRUCTURE (ARTIFICIAL?) 50-58 CM,BROWN YELLOW STREAKS", QUESTIONABLE DEFORMA TION,,,, UNIFORM COLOR, SOFT, 00000000 00000000
6,50,A,3,6,0.0,80.0,23.20,30.70,31.50,, ZEOLITIC MUD," 10YR3/4-BROWN,10YR3/3-DARK YELLOW B ROWN",, INTENSE DEFORMATIO N, TWO LARGE PATCHES OF DARK YELLOW BROWN SILTY ZEOLITIC MUD 40-50 AND 58-70 CM,,,, SOFT, 00000000 00000000
6,50,A,3,6,80.0,150.0,23.20,31.50,32.20,, SILTY ZEOLITIC MUD," 10YR3/1-VERY DARK GRAY,10YR3/ 3-DARK YELLOW BROWN"," LARGE PATCHES OF VERY DARK GRA Y SILTY ZEOLITIC MUD 100-107 AND 110-130 CM,ABUNDANT SMALL FLAT PEBBLES OF WHITE VOLCANIC ASH COATED WIT H THIN RINDS OF MANGANESE 147-150 CM", INTENSE DEFOR MATION,,,,, SOFT, 00000000 00000000
6,50,A,4,1,50.0,90.0,32.30,32.80,33.20,, ZEOLITIC MUD, 10YR3/3-DARK BROWN,, INTENSE DEFORM ATION,,,,, SOFT, 00000000 00000000
