leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code
66,493,,1,1,8.0,10.0,0.00,0.09, 2,MCMILLEN,02/1982,66,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,649,RAMPR0020,Amphirhopalum ypsilon,TRACE,  ,1
66,493,,1,1,8.0,10.0,0.00,0.09, 2,MCMILLEN,02/1982,66,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,649,ROMMA0070,Ommatartus tetrathalamus,FEW,  ,1
66,493,,1,2,115.0,117.0,0.00,2.66, 3,MCMILLEN,02/1982,66,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,649,RAMPR0020,Amphirhopalum ypsilon,RARE,  ,1
66,493,,1,2,115.0,117.0,0.00,2.66, 3,MCMILLEN,02/1982,66,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,649,ROMMA0070,Ommatartus tetrathalamus,RARE,  ,1
66,493,,1,2,115.0,117.0,0.00,2.66, 3,MCMILLEN,02/1982,66,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,649,RSPON0050,Spongaster tetras,FEW,  ,1
66,493,,1,2,126.0,128.0,0.00,2.77, 3,MCMILLEN,02/1982,66,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,649,RAMPR0020,Amphirhopalum ypsilon,COMMON,  ,1
66,493,,1,2,126.0,128.0,0.00,2.77, 3,MCMILLEN,02/1982,66,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,649,ROMMA0070,Ommatartus tetrathalamus,RARE,  ,1
66,493,,1,2,126.0,128.0,0.00,2.77, 3,MCMILLEN,02/1982,66,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,649,RSPON0050,Spongaster tetras,COMMON,  ,1
66,493,,1,4,122.0,124.0,0.00,5.73, 2,MCMILLEN,02/1982,66,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,649,RAMPR0020,Amphirhopalum ypsilon,RARE,  ,1
66,493,,1,4,122.0,124.0,0.00,5.73, 2,MCMILLEN,02/1982,66,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,649,ROMMA0070,Ommatartus tetrathalamus,RARE,  ,1
66,493,,1,CC,,,0.00,5.88, 1,MCMILLEN,02/1982,66,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,649,RSPON0050,Spongaster tetras,FEW,  ,1
66,493,,5,CC,,,148.50,154.33, 1,MCMILLEN,02/1982,66,RADIOLARIA,FEW,,,MODERATE,NO AGE GIVEN,649,RSPON0040,Spongaster pentas,TRACE,  ,1
66,493,,6,CC,,,158.00,161.83, 1,MCMILLEN,02/1982,66,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,649,ROMMA0050,Ommatartus penultimus,FEW,  ,1
66,493,,7,CC,,,167.50,171.39, 1,MCMILLEN,02/1982,66,RADIOLARIA,FEW,,,GOOD,NO AGE GIVEN,649,ROMMA0050,Ommatartus penultimus,TRACE,  ,1
66,493,,8,CC,,,177.00,183.30, 2,MCMILLEN,02/1982,66,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,649,ROMMA0050,Ommatartus penultimus,FEW,  ,1
66,493,,8,CC,,,177.00,183.30, 2,MCMILLEN,02/1982,66,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,649,RSPON0040,Spongaster pentas,RARE,  ,1
66,493,,9,CC,,,186.50,193.22, 2,MCMILLEN,02/1982,66,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,649,ROMMA0050,Ommatartus penultimus,FEW,  ,1
66,493,,9,CC,,,186.50,193.22, 2,MCMILLEN,02/1982,66,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,649,RSTIO0070,Stichocorys peregrina,RARE,  ,1
66,493,,10,CC,,,196.00,203.10, 3,MCMILLEN,02/1982,66,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,649,ROMMA0020,Ommatartus antepenultimus,TRACE,  ,1
66,493,,10,CC,,,196.00,203.10, 3,MCMILLEN,02/1982,66,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,649,ROMMA0050,Ommatartus penultimus,FEW,  ,1
66,493,,10,CC,,,196.00,203.10, 3,MCMILLEN,02/1982,66,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,649,RSTIO0070,Stichocorys peregrina,FEW,  ,1
66,493,,11,CC,,,205.50,209.72, 3,MCMILLEN,02/1982,66,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,649,ROMMA0020,Ommatartus antepenultimus,RARE,  ,1
