leg,site,hole,age mnemonic,auxiliary age mnemonic,top of section depth(m),bottom of section depth(m),special condition,age,auxiliary age,averaged age,age top of section(million years),age bottom of section(million years),average age(million years)t,data source
2,12,C,PLEISTOCENE,,0.0,24.0,,NO AGE GIVEN,,NO AGE GIVEN,0.011,  1.8,.9055,DSDP INITIAL REPORTS
2,12,C,PLIOCENE,,24.0,42.0,,NO AGE GIVEN,,NO AGE GIVEN,  1.8,    5,  3.4,DSDP INITIAL REPORTS
2,12,C,MIOCENE,LOWER EOCENE,42.0,114.9,,NO AGE GIVEN,NO AGE GIVEN,NO AGE GIVEN,    5, 53.5,29.25,DSDP INITIAL REPORTS
