leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code
7,63,B,1,4,15.0,17.0,11.00,15.66, 2,"RIEDEL,W.R.;SANFILIPPO,A.",,7,RADIOLARIA,RARE,,,GOOD,NO AGE GIVEN,1542,ROMMA0070,Ommatartus tetrathalamus,RARE,  ,1
7,63,B,1,4,15.0,17.0,11.00,15.66, 2,"RIEDEL,W.R.;SANFILIPPO,A.",,7,RADIOLARIA,RARE,,,GOOD,NO AGE GIVEN,1542,RSPON0050,Spongaster tetras,FEW,  ,1
7,63,B,1,CC,0.0,0.0,11.00,17.10, 4,"RIEDEL,W.R.;SANFILIPPO,A.",,7,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,1542,RLITX0010,Lithopera bacca,RARE,  ,1
7,63,B,1,CC,0.0,0.0,11.00,17.10, 4,"RIEDEL,W.R.;SANFILIPPO,A.",,7,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,1542,ROMMA0070,Ommatartus tetrathalamus,FEW,  ,1
7,63,B,1,CC,0.0,0.0,11.00,17.10, 4,"RIEDEL,W.R.;SANFILIPPO,A.",,7,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,1542,RSPON0050,Spongaster tetras,FEW,  ,1
7,63,B,1,CC,0.0,0.0,11.00,17.10, 4,"RIEDEL,W.R.;SANFILIPPO,A.",,7,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,1542,RSTIO0070,Stichocorys peregrina,RARE,  ,1
7,63,B,2,1,15.0,17.0,20.00,20.16, 3,"RIEDEL,W.R.;SANFILIPPO,A.",,7,RADIOLARIA,RARE,,,GOOD,NO AGE GIVEN,1542,ROMMA0050,Ommatartus penultimus,PRESENT,  ,1
7,63,B,2,1,15.0,17.0,20.00,20.16, 3,"RIEDEL,W.R.;SANFILIPPO,A.",,7,RADIOLARIA,RARE,,,GOOD,NO AGE GIVEN,1542,ROMMA0070,Ommatartus tetrathalamus,PRESENT,  ,1
7,63,B,2,1,15.0,17.0,20.00,20.16, 3,"RIEDEL,W.R.;SANFILIPPO,A.",,7,RADIOLARIA,RARE,,,GOOD,NO AGE GIVEN,1542,RSPON0050,Spongaster tetras,RARE,  ,1
7,63,B,2,6,15.0,17.0,20.00,27.66, 1,"RIEDEL,W.R.;SANFILIPPO,A.",,7,RADIOLARIA,RARE,,,GOOD,NO AGE GIVEN,1546,RSTIO0070,Stichocorys peregrina,RARE,  ,1
7,63,B,2,CC,0.0,0.0,20.00,29.10, 1,"REIDEL,W.R.;SANFILIPPO,A.",,7,RADIOLARIA,RARE,,,GOOD,NO AGE GIVEN,1546,RSTIO0070,Stichocorys peregrina,FEW,  ,1
7,63,B,3,1,30.0,32.0,30.00,30.31, 2,"RIEDEL,W.R.;SANFILIPPO,A.",,7,RADIOLARIA,FEW,,,GOOD,NO AGE GIVEN,1542,RPTER0070,Pterocanium prismatium,RARE,  ,1
7,63,B,3,1,30.0,32.0,30.00,30.31, 2,"RIEDEL,W.R.;SANFILIPPO,A.",,7,RADIOLARIA,FEW,,,GOOD,NO AGE GIVEN,1542,RSTIO0070,Stichocorys peregrina,FEW,  ,1
7,63,B,3,4,11.0,13.0,30.00,34.62, 2,"RIEDEL,W.R.;SANFILIPPO,A.",,7,RADIOLARIA,FEW,,,GOOD,NO AGE GIVEN,1542,ROMMA0050,Ommatartus penultimus,RARE,  ,1
7,63,B,3,4,11.0,13.0,30.00,34.62, 2,"RIEDEL,W.R.;SANFILIPPO,A.",,7,RADIOLARIA,FEW,,,GOOD,NO AGE GIVEN,1542,RSTIO0070,Stichocorys peregrina,FEW,  ,1
7,63,B,3,CC,0.0,0.0,30.00,36.10, 4,"RIEDEL,W.R.;SANFILIPPO,A.",,7,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,1542,ROMMA0040,Ommatartus hughesi,PRESENT,  ,1
7,63,B,3,CC,0.0,0.0,30.00,36.10, 4,"RIEDEL,W.R.;SANFILIPPO,A.",,7,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,1542,ROMMA0050,Ommatartus penultimus,COMMON,  ,1
7,63,B,3,CC,0.0,0.0,30.00,36.10, 4,"RIEDEL,W.R.;SANFILIPPO,A.",,7,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,1542,RSPON0040,Spongaster pentas,PRESENT,  ,1
7,63,B,3,CC,0.0,0.0,30.00,36.10, 4,"RIEDEL,W.R.;SANFILIPPO,A.",,7,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,1542,RSTIO0070,Stichocorys peregrina,COMMON,  ,1
