leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id
7,62,A,6,2,84.0,85.0,54.00,56.35, 3,"RIEDEL,W.R.;SANFILIPPO,A.",,7,RADIOLARIA,FEW,,,GOOD,NO AGE GIVEN,1534,RCARC0010,Carpocanium sp.,RARE,  ,1,88acfa839821868e000776f0437e2647
7,62,A,6,2,84.0,85.0,54.00,56.35, 3,"RIEDEL,W.R.;SANFILIPPO,A.",,7,RADIOLARIA,FEW,,,GOOD,NO AGE GIVEN,1534,ROMMA0070,Ommatartus tetrathalamus,PRESENT,  ,1,6c6a8f64f3e63b8be8929aca69fbb425
7,62,A,6,2,84.0,85.0,54.00,56.35, 3,"RIEDEL,W.R.;SANFILIPPO,A.",,7,RADIOLARIA,FEW,,,GOOD,NO AGE GIVEN,1534,RSPON0050,Spongaster tetras,FEW,  ,1,ead890940d697b3775dbf28acdde046c
7,62,A,8,CC,0.0,0.0,72.00,81.10, 1,"RIEDEL,W.R.;SANFILIPPO,A.",,7,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,1534,RSPON0050,Spongaster tetras,RARE,  ,1,2502d3f2f63be83b01fd77f02f4cb421
7,62,A,9,2,84.0,86.0,81.00,83.35, 1,"RIEDEL,W.R.;SANFILIPPO,A.",,7,RADIOLARIA,FEW,,,MODERATE,NO AGE GIVEN,1534,RSPON0050,Spongaster tetras,FEW,  ,1,8c2739cc54d3be42039a286be0531d96
7,62,A,9,4,84.0,86.0,81.00,86.35, 1,"RIEDEL,W.R.;SANFILIPPO,A.",,7,RADIOLARIA,FEW,,,MODERATE,NO AGE GIVEN,1534,RSPON0050,Spongaster tetras,RARE,  ,1,814ff95de8f6eb5075ab19a9db667392
7,62,A,10,CC,0.0,0.0,92.00,101.10, 1,"RIEDEL,W.R.;SANFILIPPO,A.",,7,RADIOLARIA,RARE,,,MODERATE,NO AGE GIVEN,1538,RSTIO0070,Stichocorys peregrina,RARE,  ,1,3ec2b11a09048b2a960a69ccfb34b3d7
7,62,A,11,2,84.0,86.0,101.00,103.35, 2,"RIEDEL,W.R.;SANFILIPPO,A.",,7,RADIOLARIA,FEW,,,MODERATE,NO AGE GIVEN,1534,RCYCA0060,Cyclampterium neatum,PRESENT,  ,1,4f1009c9477d6f1c1a585b893da5e1fc
7,62,A,11,2,84.0,86.0,101.00,103.35, 2,"RIEDEL,W.R.;SANFILIPPO,A.",,7,RADIOLARIA,FEW,,,MODERATE,NO AGE GIVEN,1534,RSTIO0070,Stichocorys peregrina,RARE,  ,1,342eba08eb0188e795ed260d0b360779
7,62,A,11,5,84.0,86.0,101.00,107.85, 1,"RIEDEL,W.R.;SANFILIPPO,A.",,7,RADIOLARIA,FEW,,,MODERATE,NO AGE GIVEN,1538,RSTIO0070,Stichocorys peregrina,PRESENT,  ,1,01124ef25d5d87dea6933c994fbbf93f
7,62,A,11,CC,0.0,0.0,101.00,110.10, 2,"RIEDEL,W.R.;SANFILIPPO,A.",,7,RADIOLARIA,FEW,,,MODERATE,NO AGE GIVEN,1534,RCYCA0060,Cyclampterium neatum,PRESENT,  ,1,4ef4966982d159ec1cb0082d47a8a355
7,62,A,11,CC,0.0,0.0,101.00,110.10, 2,"RIEDEL,W.R.;SANFILIPPO,A.",,7,RADIOLARIA,FEW,,,MODERATE,NO AGE GIVEN,1534,RSTIO0070,Stichocorys peregrina,COMMON,  ,1,923a3f5671ba7d9ff84969b2bc1a1a59
7,62,A,12,2,129.0,131.0,110.00,112.80, 6,"RIEDEL,W.R.;SANFILIPPO,A.",,7,RADIOLARIA,FEW,,,GOOD,NO AGE GIVEN,1534,RCYCA0060,Cyclampterium neatum,PRESENT,  ,1,6cd8d37a52418688b31ef622a5da26a9
7,62,A,12,2,129.0,131.0,110.00,112.80, 6,"RIEDEL,W.R.;SANFILIPPO,A.",,7,RADIOLARIA,FEW,,,GOOD,NO AGE GIVEN,1534,ROMMA0030,Ommatartus avitus,RARE,  ,1,f0f7c156c5f3edaf28aeb79beadaaa32
7,62,A,12,2,129.0,131.0,110.00,112.80, 6,"RIEDEL,W.R.;SANFILIPPO,A.",,7,RADIOLARIA,FEW,,,GOOD,NO AGE GIVEN,1534,ROMMA0050,Ommatartus penultimus,RARE,  ,1,045a6a86e705e034d29a2a38edb58550
7,62,A,12,2,129.0,131.0,110.00,112.80, 6,"RIEDEL,W.R.;SANFILIPPO,A.",,7,RADIOLARIA,FEW,,,GOOD,NO AGE GIVEN,1534,ROMMA0070,Ommatartus tetrathalamus,RARE,  ,1,1ff5cd7e6208f16bfede269f5a6d2090
7,62,A,12,2,129.0,131.0,110.00,112.80, 6,"RIEDEL,W.R.;SANFILIPPO,A.",,7,RADIOLARIA,FEW,,,GOOD,NO AGE GIVEN,1534,RSPON0040,Spongaster pentas,RARE,  ,1,6b7d1ef80f2748467e2451862d10583b
7,62,A,12,2,129.0,131.0,110.00,112.80, 6,"RIEDEL,W.R.;SANFILIPPO,A.",,7,RADIOLARIA,FEW,,,GOOD,NO AGE GIVEN,1534,RSTIO0070,Stichocorys peregrina,COMMON,  ,1,da2ef4ba0d642f7dc4c8b21a715e9ecc
7,62,A,12,5,86.0,88.0,110.00,116.87, 3,"RIEDEL,W.R.;SANFILIPPO,A.",,7,RADIOLARIA,FEW,,,GOOD,NO AGE GIVEN,1534,RCARC0010,Carpocanium sp.,RARE,  ,1,c1fece88597a7a5d021625735d089a6d
7,62,A,12,5,86.0,88.0,110.00,116.87, 3,"RIEDEL,W.R.;SANFILIPPO,A.",,7,RADIOLARIA,FEW,,,GOOD,NO AGE GIVEN,1534,RCYCA0060,Cyclampterium neatum,PRESENT,  ,1,071c624aaa4725f5213738abbc94c9f6
7,62,A,12,5,86.0,88.0,110.00,116.87, 3,"RIEDEL,W.R.;SANFILIPPO,A.",,7,RADIOLARIA,FEW,,,GOOD,NO AGE GIVEN,1534,RSTIO0070,Stichocorys peregrina,COMMON,  ,1,cc44206757082b3c1a6ec662777c5ddc
