leg,site,hole,core,coretype,section,observer,top interval,piece number top,sub piece top,bottom interval,piece number bottom,sub piece bottom,lithology,color,color number,structures,drilling deformities,unusual occurrences,minerals,paleontology,other,induration,more data available,code,latitude,longitude,depth,top interval depth below sea floor,bottom interval depth below sea floor
115,709,B,001,Hydraulic (Advanced) Piston Core,01,BAK,000,,,150,,,"crs-grained, locally clay-bearing, nanno-foram ooze (0-29 cm); foram-nanno ooze (29-150 cm)","very pale brown (0-29 cm), white (29-144 cm), light gray (144-150 cm)","10yr 7/3 (0-29cm), 10yr 8/2 (29-144cm), 10yr 7/1 (144-150cm)","minor bioturbation & burrows (29-52 cm & 75-100 cm), minor bioturbation (135-150 cm, no burrows?)",,,mn oxide stained forams (144-150 cm),"nannos, forams",,,,H,-3.91500,60.55167,0000.00,0,150
115,709,B,001,Hydraulic (Advanced) Piston Core,02,BAK,000,,,111,,,"foram-bearing, nannofossil ooze","very pale brown (0-60 cm), white (60-90 cm), light gray (90-111 cm)","10yr 8/3 (0-60 cm),10yr 8/2 (60-90 cm),10yr 7/2 (90-111 cm)","minor bioturbation (15-40,45-57, & 98-111 cm)",,,,"nannos, forams",several subtle color changes,,,H,-3.91500,60.55167,0001.50,150,261
115,709,B,001,Hydraulic (Advanced) Piston Core,02,BAK,111,,,150,,,"foram-bearing, nannofossil ooze","white (111-122 cm), light gray (122-150 cm)","10yr 8/2 (111-122 cm), 10yr 7/2 (122-150 cm)",,,,,"nannos, forams",several subtle color changes,,,H,-3.91500,60.55167,0001.50,261,300
115,709,B,001,Hydraulic (Advanced) Piston Core,03,BAK,000,,,062,,,"foram-nanno ooze (0-15 cm); foram-bearing, nannofossil ooze (15-62 cm)","light gray (0-15 cm), white (15-62 cm)","10yr 7/2 (0-15 cm), 10yr 8/2 (15-62 cm)",minor bioturbation (0-18 cm & 38-62 cm),,,,"nannos, forams","0-15cm interval""is possibly a turbidite or winnowed pelagic ooze"";0-15cm interval coarser than 15-62 cm interval",,,H,-3.91500,60.55167,0003.00,300,362
115,709,B,001,Hydraulic (Advanced) Piston Core,CC,BAK,000,,,012,,,"foram-bearing, nannofossil ooze",white,10yr 8/2,,,,,"nannos, forams",,,,H,-3.91500,60.55167,0003.64,364,376
115,709,B,002,Hydraulic (Advanced) Piston Core,01,PET,000,,,150,,,"foram-bearing & clay-bearing, foram-bearing nannofossil ooze","white (0-61 cm & 66-150 cm), light gray (61-66 cm)","n8/ (0-8 cm), 10yr 8/2 (8-61,66-150 cm), 10yr 7/2 (61-66 cm)",minor bioturbation (12-30 cm & 55-75 cm),"slightly disturbed (0-12, 125-150 cm)",,pyrite stains (18-22 cm),"nannos, forams",,,,H,-3.91500,60.55167,0003.80,379,529
115,709,B,002,Hydraulic (Advanced) Piston Core,02,PET,000,,,150,,,"foram-bearing & clay-bearing, foram-bearing nannofossil ooze",white,10yr 8/1 to 10yr 8/2,,,,,"nannos, forams",,,,H,-3.91500,60.55167,0005.30,530,680
115,709,B,002,Hydraulic (Advanced) Piston Core,03,PET,000,,,150,,,"foram-bearing & clay-bearing, foram-bearing nannofossil ooze",white,10yr 8/2,minor bioturbation (55-75 cm),,,,"nannos, forams",,,,H,-3.91500,60.55167,0006.80,680,830
115,709,B,002,Hydraulic (Advanced) Piston Core,04,PET,000,,,150,,,"foram-bearing & clay-bearing, foram-bearing nannofossil ooze",white,10yr 8/2,minor bioturbation (12-42 cm),,,,"nannos, forams",,,,H,-3.91500,60.55167,0008.30,830,980
115,709,B,002,Hydraulic (Advanced) Piston Core,05,PET,000,,,150,,,"foram-bearing & clay-bearing, foram-bearing nannofossil ooze",white,10yr 8/2,"minor bioturbation (8-35 cm & 105-125 cm), slight mottling ""near top""",,,,"nannos, forams",,,,H,-3.91500,60.55167,0009.80,980,1130
115,709,B,002,Hydraulic (Advanced) Piston Core,06,PET,000,,,150,,,"foram-bearing & clay-bearing, foram-bearing nannofossil ooze",white,10yr 8/2,minor bioturbation (17-46 cm),,,pyrite staining (near 50 cm),"nannos, forams",,,,H,-3.91500,60.55167,0011.30,1130,1280
115,709,B,002,Hydraulic (Advanced) Piston Core,07,PET,000,,,058,,,"foram-bearing and clay-bearing, foram-bearing nannofossil ooze",white,10yr 8/1 to 10yr 8/2,,,,,"nannos, forams",,,,H,-3.91500,60.55167,0012.80,1280,1338
115,709,B,002,Hydraulic (Advanced) Piston Core,CC,PET,000,,,012,,,"foram-bearing and clay-bearing, foram-bearing nannofossil ooze",white,10yr 8/1 to 10yr 8/2,,highly disturbed? (7-12 cm),,,"nannos, forams",,,,H,-3.91500,60.55167,0013.38,1338,1350
115,709,B,003,Hydraulic (Advanced) Piston Core,01,PET,000,,,150,,,"foram-bearing and clay-bearing, foram-bearing nannofossil ooze",white,10yr 8/1,,slightly disturbed (0-7 cm),,,"nannos, forams",,,,H,-3.91500,60.55167,0013.40,1339,1489
115,709,B,003,Hydraulic (Advanced) Piston Core,02,PET,000,,,150,,,"foram-bearing and clay-bearing, foram-bearing nannofossil ooze",white,10yr 8/1,"minor bioturbation, burrows, & mottling (5-47 cm)",,,,"nannos, forams",,,,H,-3.91500,60.55167,0014.90,1489,1639
115,709,B,003,Hydraulic (Advanced) Piston Core,03,PET,000,,,150,,,"foram-bearing and clay-bearing, foram-bearing nannofossil ooze",white,10yr 8/1,,,,,"nannos, forams",remarkably homogeneous,,,H,-3.91500,60.55167,0016.40,1639,1789
115,709,B,003,Hydraulic (Advanced) Piston Core,04,PET,000,,,150,,,"foram-bearing and clay-bearing, foram-bearing nannofossil ooze",white,10yr 8/1,,,,,"nannos, forams",,,,H,-3.91500,60.55167,0017.90,1789,1939
115,709,B,003,Hydraulic (Advanced) Piston Core,05,PET,000,,,145,,,"foram-bearing and clay-bearing, foram-bearing nannofossil ooze",white,10yr 8/1 (0-130 cm) grading down to n8/ (130-145 cm),minor bioturbation and burrow mottling (130-145 cm),,,,"nannos, forams","very light gray(n8/) indicates ""reduced sediment conditions""",,,H,-3.91500,60.55167,0019.40,1939,2084
115,709,B,003,Hydraulic (Advanced) Piston Core,05,PET,145,,,150,,,physical properties sample,,,,,,,,,,,H,-3.91500,60.55167,0019.40,2084,2089
115,709,B,003,Hydraulic (Advanced) Piston Core,06,PET,000,,,060,,,"foram-bearing and clay-bearing, foram-bearing nannofossil ooze",white (0-20 cm) grading down to light gray to white(20-60 cm),10yr 8/1 (0-20 cm) grading down to n7/ to n8/ (20-60 cm),"minor bioturbation, burrows, & mottling (20-60 cm)",,,,"nannos, forams","grays (n7/ to n8/) and white (10yr 8/1) indicates ""reduced"" and ""oxidized"" layers, respectively",,,H,-3.91500,60.55167,0020.90,2089,2149
115,709,B,003,Hydraulic (Advanced) Piston Core,06,PET,060,,,119,,,"foram-bearing and clay-bearing, foram-bearing nannofossil ooze","white (60-65 cm), light gray to white (65-119 cm)","10yr 8/1 (60-65 cm), n7/ to n8/ (65-119 cm)","minor bioturbation, burrows, and mottling (65-119 cm)",,,,"nannos, forams","grays (n7/ to n8/) and white (10yr 8/1) indicates ""reduced"" and ""oxidized"" layers, respectively",,,H,-3.91500,60.55167,0020.90,2149,2208
115,709,B,003,Hydraulic (Advanced) Piston Core,06,PET,119,,,122,,,"foram-bearing and clay-bearing, foram-bearing nannofossil ooze","white (119-120 cm), light gray to white (120-122 cm)","10yr 8/1 (119-120 cm), n7/ to n8/ (120-122 cm)",,,,,"nannos, forams","grays (n7/ to n8/) and white (10yr 8/1) indicates ""reduced"" and ""oxidized"" layers, respectively",,,H,-3.91500,60.55167,0020.90,2208,2211
115,709,B,003,Hydraulic (Advanced) Piston Core,06,PET,122,,,150,,,"foram-bearing and clay-bearing, foram-bearing nannofossil ooze","white (122-124 cm), light gray to white (124-150 cm)","10yr 8/1 (122-124 cm), n7/ to n8/ (124-150 cm)","minor bioturbation, burrows, & mottling (124-150 cm)",,,,"nannos, forams","grays (n7/ to n8/) and white (10yr 8/1) indicates ""reduced"" and ""oxidized"" layers, respectively",,,H,-3.91500,60.55167,0020.90,2211,2239
115,709,B,003,Hydraulic (Advanced) Piston Core,07,PET,000,,,057,,,"foram-bearing and clay-bearing, foram-bearing nannofossil ooze",white,n8/,"minor bioturbation, burrows, & mottling (0-35 cm)",,,,"nannos, forams",,,,H,-3.91500,60.55167,0022.40,2239,2296
115,709,B,003,Hydraulic (Advanced) Piston Core,CC,PET,000,,,010,,,"foram-bearing and clay-bearing, foram-bearing nannofossil ooze",white,n8/,"minor bioturbation, burrows, & mottling",,,,"nannos, forams",,,,H,-3.91500,60.55167,0022.98,2297,2307
115,709,B,004,Hydraulic (Advanced) Piston Core,01,PET,000,,,150,,,"foram-bearing and clay-bearing, foram-bearing nannofossil ooze","very light greenish gray to white (0-115 cm), white(115-150 cm)","5g 8/1 to n8/ (0-115 cm), n8/ (115-150 cm)",minor bioturbation (0-30 cm & 110-140 cm),slightly disturbed (0-7 cm),,,"nannos, forams",,,,H,-3.91500,60.55167,0023.10,2310,2460
115,709,B,004,Hydraulic (Advanced) Piston Core,02,PET,000,,,150,,,"foram-bearing and clay-bearing, foram-bearing nannofossil ooze",white to very light greenish gray,n9/ to 5g 8/1,minor bioturbation (55-85 cm & 105-150 cm),,,,"nannos, forams",,,,H,-3.91500,60.55167,0024.60,2460,2610
115,709,B,004,Hydraulic (Advanced) Piston Core,03,PET,000,,,150,,,"foram-bearing and clay-bearing, foram-bearing nannofossil ooze",white to very light greenish gray,n9/ to 5g 8/1,"minor bioturbation, burrows, & mottling (5-45 cm & 75-125 cm)",,,,"nannos, forams",,,,H,-3.91500,60.55167,0026.10,2610,2760
